"symbol1" "symbol2" "BP"
"NDUFV1" "RPL36AL" NA
"NDUFV1" "RPLP0" 0.185
"NDUFV1" "MRPS12" 0.214
"NDUFV1" "SDHC" 0.416
"NDUFV1" "UGP2" 0.399
"NDUFV1" "UQCRC2" 0.517
"NDUFV1" "CLPP" 0.146
"NDUFV1" "NIPSNAP1" 0
"NDUFV1" "RPL14" 0.19
"NDUFV1" "COX7A2L" 0.514
"NDUFV1" "ATP6V1F" 0.02
"NDUFV1" "COX5A" 0.609
"NDUFV1" "CCS" 0.117
"NDUFV1" "NUDC" 0.02
"NDUFV1" "RPL35" 0.18
"NDUFV1" "DNAJC9" 0
"NDUFV1" "RPL13A" 0.185
"NDUFV1" "HSPBP1" 0.127
"NDUFV1" "TXN2" 0.284
"NDUFV1" "TIMM13" 0.191
"NDUFV1" "UQCRQ" 0.609
"NDUFV1" "ANAPC2" 0.157
"NDUFV1" "FIS1" 0.251
"NDUFV1" "CHCHD2" 0.238
"NDUFV1" "NDUFB11" 0.605
"NDUFV1" "MRPL16" 0.221
"NDUFV1" "MRPL17" 0.231
"NDUFV1" "MRPS24" 0.221
"NDUFV1" "ALKBH7" 0.247
"NDUFV1" "RHOT2" 0.189
"NDUFV1" "CHCHD4" 0.32
"NDUFV1" "MRPL21" 0.231
"NDUFV1" "POLR2J2" NA
"NDUFV1" "NDUFS7" 0.525
"NFATC4" "PPP3CC" 0.255
"NFKB2" "NFKBIB" 0.203
"NFKB2" "RELB" 0.328
"NFKB2" "RPL7" 0.158
"NFKB2" "RPL11" 0.187
"NFKB2" "RPL18" 0.17
"NFKB2" "RPL30" 0.154
"NFKB2" "RPLP0" 0.168
"NFKB2" "RPLP2" 0.164
"NFKB2" "SP1" 0.281
"NFKB2" "USP2" 0.164
"NFKB2" "TNIP1" 0.217
"NFKB2" "MYBBP1A" 0.235
"NFKB2" "TUBGCP2" 0.031
"NFKB2" "GEMIN4" 0.125
"NFKB2" "TUBB" 0.067
"NFKBIB" "POLR2L" 0.22
"NFKBIB" "RPL7" 0.152
"NFKBIB" "RPL11" 0.13
"NFKBIB" "RPL30" 0.146
"NFKBIB" "RPLP0" 0.164
"NFKBIB" "S100A8" 0.12
"NFKBIB" "RIPK1" 0.142
"NFKBIB" "CCDC28A" NA
"NFKBIB" "TUBB" 0.057
"NQO2" "RELB" 0.121
"NQO2" "DGCR6" 0
"NQO2" "IL32" 0.125
"NONO" "NPM1" 0.153
"NONO" "P2RY11" 0.184
"NONO" "PCBP1" 0.083
"NONO" "PCBP2" 0.184
"NONO" "PGK1" 0.152
"NONO" "PLK1" 0.131
"NONO" "POLR2L" 0.228
"NONO" "PPIB" 0.101
"NONO" "PSMA4" 0.092
"NONO" "PSMA7" 0.092
"NONO" "PSMB4" 0.092
"NONO" "PSMC4" 0.141
"NONO" "RELB" 0.358
"NONO" "RPL4" 0.154
"NONO" "RPL7" 0.151
"NONO" "RPL8" 0.16
"NONO" "RPL10" 0.193
"NONO" "RPL11" 0.175
"NONO" "RPL15" 0.16
"NONO" "RPL30" 0.183
"NONO" "RPL27A" 0.154
"NONO" "RPL32" 0.16
"NONO" "RPL37" 0.154
"NONO" "RPLP0" 0.167
"NONO" "RPLP2" 0.154
"NONO" "RPN1" 0.088
"NONO" "RPS2" 0.171
"NONO" "RPS9" 0.174
"NONO" "RPS23" 0.155
"NONO" "RRM2" 0.166
"NONO" "SET" 0.264
"NONO" "SPI1" 0.232
"NONO" "SURF4" 0.117
"NONO" "TBCA" 0.034
"NONO" "TPM2" 0.046
"NONO" "RBM10" NA
"NONO" "STK24" 0.269
"NONO" "PIAS1" 0.231
"NONO" "KHSRP" 0.231
"NONO" "HDAC3" 0.286
"NONO" "RPL14" 0.145
"NONO" "ZBED1" 0.258
"NONO" "MTA2" 0.147
"NONO" "ARPC1B" 0.19
"NONO" "MYBBP1A" 0.349
"NONO" "NUDC" 0.011
"NONO" "WDR6" 0.173
"NONO" "RPL35" 0.16
"NONO" "EXOSC7" 0.214
"NONO" "PSME4" 0.161
"NONO" "SIN3B" 0.181
"NONO" "USP22" 0.133
"NONO" "RPL13A" 0.242
"NONO" "ANAPC2" 0.149
"NONO" "CPSF1" 0.142
"NONO" "SEC61A1" 0.009
"NONO" "GEMIN4" 0.065
"NONO" "EXOSC3" 0.223
"NONO" "LSM7" 0.166
"NONO" "UBE2R2" 0.097
"NONO" "MRPL16" 0.113
"NONO" "ARHGAP17" 0.132
"NONO" "PPAN" 0.034
"NONO" "EXOSC5" 0.232
"NONO" "XAB2" 0.192
"NONO" "THOC2" 0.076
"NONO" "LSM2" 0.166
"NONO" "PDCL3" 0.176
"NONO" "GEMIN7" 0.083
"NONO" "FTSJ3" 0.11
"NONO" "TUBB" 0.117
"NONO" "POLR2J2" NA
"NONO" "TSEN54" 0.095
"NPY" "CXCR4" 0.249
"NPY" "RGS14" 0.27
"NPY" "NPW" 0.253
"NPM1" "NUMA1" 0.326
"NPM1" "P2RY11" 0.128
"NPM1" "PCBP1" 0.091
"NPM1" "PCBP2" 0.134
"NPM1" "PLK1" 0.365
"NPM1" "PLP2" 0.118
"NPM1" "PSMA4" 0.103
"NPM1" "PSMA7" 0.103
"NPM1" "PSMB4" 0.103
"NPM1" "PSMC4" 0.238
"NPM1" "RPL4" 0.212
"NPM1" "RPL7" 0.312
"NPM1" "RPL8" 0.217
"NPM1" "RPL10" 0.34
"NPM1" "RPL11" 0.36
"NPM1" "RPL15" 0.217
"NPM1" "RPL18" 0.217
"NPM1" "RPL30" 0.216
"NPM1" "RPL27A" 0.212
"NPM1" "RPL32" 0.217
"NPM1" "RPL36AL" NA
"NPM1" "RPL37" 0.212
"NPM1" "RPL37A" 0.212
"NPM1" "RPL41" 0.217
"NPM1" "RPLP0" 0.327
"NPM1" "RPLP2" 0.212
"NPM1" "RPS2" 0.315
"NPM1" "RPS9" 0.328
"NPM1" "RPS23" 0.308
"NPM1" "SET" 0.283
"NPM1" "DYRK2" 0.162
"NPM1" "NIPSNAP1" 0
"NPM1" "PIAS1" 0.183
"NPM1" "HDAC3" 0.326
"NPM1" "SQSTM1" 0.277
"NPM1" "RPL14" 0.305
"NPM1" "MTA2" 0.242
"NPM1" "ARPC5" 0.231
"NPM1" "NPM3" 0.546
"NPM1" "PRMT5" 0.281
"NPM1" "MYBBP1A" 0.217
"NPM1" "NUDC" 0.059
"NPM1" "RPL35" 0.3
"NPM1" "PDAP1" 0.126
"NPM1" "EXOSC7" 0.296
"NPM1" "NUP210" 0.141
"NPM1" "DNAJC9" 0.074
"NPM1" "RPL13A" 0.33
"NPM1" "PADI4" 0.23
"NPM1" "CPSF1" 0.203
"NPM1" "GEMIN4" 0.253
"NPM1" "EXOSC3" 0.323
"NPM1" "CTNNBL1" 0.126
"NPM1" "PPAN" 0.639
"NPM1" "THOC2" 0.204
"NPM1" "LSM2" 0.128
"NPM1" "CENPH" 0.174
"NPM1" "KCTD17" 0.218
"NPM1" "OSBPL1A" 0.115
"NPM1" "FTSJ3" 0.235
"NPM1" "MRPL52" 0.187
"NPM1" "CHCHD4" 0.198
"NPM1" "TUBB" 0.231
"P2RY11" "PCBP1" 0.024
"P2RY11" "PCBP2" 0.11
"P2RY11" "PFDN2" 0.068
"P2RY11" "PLK1" 0.11
"P2RY11" "POLR2L" 0.12
"P2RY11" "PSMA4" 0.029
"P2RY11" "PSMA7" 0.029
"P2RY11" "PSMC4" 0.059
"P2RY11" "RANGAP1" 0.117
"P2RY11" "RPL4" 0.051
"P2RY11" "RPL7" 0.045
"P2RY11" "RPL10" 0.059
"P2RY11" "RPL11" 0.118
"P2RY11" "RPL15" 0.05
"P2RY11" "RPL18" 0.05
"P2RY11" "RPL30" 0.116
"P2RY11" "RPL27A" 0.051
"P2RY11" "RPL32" 0.05
"P2RY11" "RPL37" 0.051
"P2RY11" "RPLP0" 0.12
"P2RY11" "RPLP2" 0.051
"P2RY11" "RPN1" 0.027
"P2RY11" "RPS2" 0.094
"P2RY11" "RPS9" 0.061
"P2RY11" "RPS23" 0.048
"P2RY11" "RRM2" 0.071
"P2RY11" "SH3GL1" 0.139
"P2RY11" "TBCA" 0.034
"P2RY11" "HIST1H2AC" 0.068
"P2RY11" "RPL14" 0.046
"P2RY11" "POM121" 0
"P2RY11" "PRMT5" 0.129
"P2RY11" "MYBBP1A" 0.187
"P2RY11" "TUBGCP2" 0.029
"P2RY11" "HARS2" 0.028
"P2RY11" "RPL13A" 0.136
"P2RY11" "KPNA6" 0
"P2RY11" "GSPT2" 0.056
"P2RY11" "TIMM13" 0.022
"P2RY11" "ANAPC2" 0.113
"P2RY11" "CPSF1" 0.026
"P2RY11" "PYCR2" 0.14
"P2RY11" "EXOSC3" 0.074
"P2RY11" "DPH5" 0.095
"P2RY11" "PAF1" 0.103
"P2RY11" "KLHDC4" NA
"P2RY11" "CTNNBL1" 0.061
"P2RY11" "PRMT8" 0.085
"P2RY11" "EXOSC5" 0.114
"P2RY11" "XAB2" 0.119
"P2RY11" "LSM2" 0.059
"P2RY11" "MRPL17" 0.027
"P2RY11" "CHTF18" 0.315
"P2RY11" "MUS81" 0.183
"P2RY11" "ZNF598" 0.065
"P2RY11" "FTSJ3" 0.028
"P2RY11" "TRAPPC5" 0.023
"P2RY11" "TUBB" 0.099
"P2RY11" "POLR2J2" NA
"PAM" "TSC2" 0.173
"PCBP1" "PCBP2" 0.358
"PCBP1" "PGK1" 0.089
"PCBP1" "PLK1" 0.063
"PCBP1" "POLR2L" 0.223
"PCBP1" "PPIB" 0.2
"PCBP1" "PSMA4" 0.11
"PCBP1" "PSMA7" 0.11
"PCBP1" "PSMB4" 0.11
"PCBP1" "PSMC4" 0.144
"PCBP1" "RAB5C" 0.022
"PCBP1" "RPL4" 0.19
"PCBP1" "RPL7" 0.2
"PCBP1" "RPL8" 0.19
"PCBP1" "RPL10" 0.15
"PCBP1" "RPL11" 0.125
"PCBP1" "RPL15" 0.19
"PCBP1" "RPL18" 0.19
"PCBP1" "RPL30" 0.263
"PCBP1" "RPL27A" 0.19
"PCBP1" "RPL32" 0.19
"PCBP1" "RPL36AL" NA
"PCBP1" "RPL37" 0.19
"PCBP1" "RPLP0" 0.159
"PCBP1" "RPLP2" 0.19
"PCBP1" "RPN1" 0.1
"PCBP1" "RPS2" 0.199
"PCBP1" "RPS9" 0.189
"PCBP1" "RPS23" 0.175
"PCBP1" "RRM2" 0.142
"PCBP1" "SET" 0.172
"PCBP1" "SH3GL1" 0.021
"PCBP1" "SP1" 0.19
"PCBP1" "STAT3" 0.077
"PCBP1" "SURF4" 0.025
"PCBP1" "TBCA" 0.034
"PCBP1" "UGP2" 0.14
"PCBP1" "UQCRC2" 0.144
"PCBP1" "USP5" 0.104
"PCBP1" "SF3A2" 0.348
"PCBP1" "CLPP" 0.1
"PCBP1" "RBM10" NA
"PCBP1" "STK24" 0.068
"PCBP1" "BAZ1B" 0.127
"PCBP1" "RPL14" 0.185
"PCBP1" "ZBED1" 0.211
"PCBP1" "MTA2" 0.118
"PCBP1" "ATP6V1F" 0.015
"PCBP1" "COX5A" 0.183
"PCBP1" "ARPC5" 0.031
"PCBP1" "ARPC1B" 0.029
"PCBP1" "PRMT5" 0.135
"PCBP1" "MYBBP1A" 0.116
"PCBP1" "POLD3" 0.164
"PCBP1" "NUDC" 0.015
"PCBP1" "TUBGCP2" 0.031
"PCBP1" "WDR6" 0.068
"PCBP1" "RPL35" 0.209
"PCBP1" "DHX30" 0.021
"PCBP1" "EXOSC7" 0.291
"PCBP1" "PSME4" 0.175
"PCBP1" "SIN3B" 0.146
"PCBP1" "USP22" 0.116
"PCBP1" "HARS2" 0.172
"PCBP1" "RPL13A" 0.175
"PCBP1" "HSPBP1" 0.089
"PCBP1" "GSPT2" 0.222
"PCBP1" "TIMM13" 0.02
"PCBP1" "ANAPC2" 0.081
"PCBP1" "CPSF1" 0.301
"PCBP1" "PYCR2" 0.117
"PCBP1" "EXOSC3" 0.276
"PCBP1" "VPS28" 0.184
"PCBP1" "ISYNA1" 0.093
"PCBP1" "LSM7" 0.291
"PCBP1" "PCBP3" 0.369
"PCBP1" "PAF1" 0.186
"PCBP1" "ARHGAP17" 0.03
"PCBP1" "PPAN" 0.034
"PCBP1" "EXOSC5" 0.312
"PCBP1" "XAB2" 0.275
"PCBP1" "PLSCR3" 0.034
"PCBP1" "THOC2" 0.23
"PCBP1" "LSM2" 0.291
"PCBP1" "CHTF18" 0.191
"PCBP1" "PDCL3" 0.077
"PCBP1" "MUS81" 0.141
"PCBP1" "REEP4" 0.028
"PCBP1" "ZNF598" 0.134
"PCBP1" "FTSJ3" 0.26
"PCBP1" "TRAPPC5" 0.021
"PCBP1" "TUBB" 0.026
"PCBP1" "TSEN54" 0.291
"PCBP2" "POLR2L" 0.22
"PCBP2" "PPIB" 0.27
"PCBP2" "PSMA4" 0.211
"PCBP2" "PSMA7" 0.211
"PCBP2" "PSMC4" 0.18
"PCBP2" "RPL4" 0.205
"PCBP2" "RPL7" 0.209
"PCBP2" "RPL8" 0.205
"PCBP2" "RPL10" 0.19
"PCBP2" "RPL11" 0.194
"PCBP2" "RPL15" 0.205
"PCBP2" "RPL30" 0.304
"PCBP2" "RPL27A" 0.205
"PCBP2" "RPL32" 0.205
"PCBP2" "RPL37A" 0.205
"PCBP2" "RPLP0" 0.187
"PCBP2" "RPLP2" 0.205
"PCBP2" "RPN1" 0.098
"PCBP2" "RPS2" 0.214
"PCBP2" "RPS9" 0.205
"PCBP2" "RRM2" 0.157
"PCBP2" "SH3GL1" 0.065
"PCBP2" "SF3A2" 0.252
"PCBP2" "KHSRP" 0.279
"PCBP2" "BAZ1B" 0.154
"PCBP2" "RPL14" 0.2
"PCBP2" "MTA1" 0.2
"PCBP2" "MTA2" 0.141
"PCBP2" "PRMT5" 0.182
"PCBP2" "MYBBP1A" 0.169
"PCBP2" "TUBGCP2" 0.025
"PCBP2" "RPL35" 0.215
"PCBP2" "SIN3B" 0.158
"PCBP2" "HARS2" 0.133
"PCBP2" "RPL13A" 0.22
"PCBP2" "GSPT2" 0.223
"PCBP2" "TIMM13" 0.041
"PCBP2" "ANAPC2" 0.181
"PCBP2" "CPSF1" 0.23
"PCBP2" "GEMIN4" 0.158
"PCBP2" "EXOSC3" 0.309
"PCBP2" "PPAN" 0.034
"PCBP2" "EXOSC5" 0.343
"PCBP2" "XAB2" 0.225
"PCBP2" "THOC2" 0.257
"PCBP2" "LSM2" 0.256
"PCBP2" "MUS81" 0.222
"PCBP2" "ZNF598" 0.136
"PCBP2" "FTSJ3" 0.174
"PCBP2" "TSEN54" 0.179
"PCNT" "PLK1" 0.328
"PCNT" "MTA2" 0.173
"PCNT" "TUBGCP2" 0.384
"PCNT" "DYNC1LI1" 0.345
"PEPD" "PPIB" 0.173
"PEPD" "PSMA4" 0.173
"PEPD" "PSMC4" 0.173
"PEPD" "RPLP0" 0.173
"PEPD" "RPS9" 0.173
"PEPD" "GSPT2" 0.173
"PEPD" "TIMM13" 0.034
"PEPD" "ARHGAP17" 0.034
"PEPD" "CNDP2" 0.173
"PF4" "SPARC" 0.241
"PF4" "TMSB4X" 0.322
"PF4" "VEGFB" 0.325
"PF4" "VWF" 0.207
"PFDN1" "PFDN2" NA
"PFDN1" "PSMA4" NA
"PFDN1" "RPL4" NA
"PFDN1" "RPL7" NA
"PFDN1" "RPL11" NA
"PFDN1" "RPL15" NA
"PFDN1" "RPL18" NA
"PFDN1" "RPL27A" NA
"PFDN1" "RPL32" NA
"PFDN1" "RPL36AL" NA
"PFDN1" "RPL37" NA
"PFDN1" "RPLP0" NA
"PFDN1" "RPLP2" NA
"PFDN1" "RPS23" NA
"PFDN1" "SH3GL1" NA
"PFDN1" "RPL14" NA
"PFDN1" "NUBP2" NA
"PFDN1" "PRMT5" NA
"PFDN1" "RPL35" NA
"PFDN1" "TIMM13" NA
"PFDN1" "GIT1" NA
"PFDN1" "LSM2" NA
"PFDN1" "MRPS24" NA
"PFDN1" "CHCHD4" NA
"PFDN1" "TUBB2B" NA
"PFDN2" "PGK1" 0.036
"PFDN2" "POLR2L" 0.062
"PFDN2" "PSMA4" 0.034
"PFDN2" "PSMA7" 0.034
"PFDN2" "PSMB4" 0.034
"PFDN2" "PSMC4" 0.14
"PFDN2" "RPL4" 0.043
"PFDN2" "RPL11" 0.092
"PFDN2" "RPLP2" 0.043
"PFDN2" "RPS9" 0.104
"PFDN2" "TBCA" 0.521
"PFDN2" "ZNHIT1" 0.249
"PFDN2" "RPL35" 0.078
"PFDN2" "GSPT2" 0.104
"PFDN2" "TIMM13" 0.125
"PFDN2" "PAF1" 0.146
"PFDN2" "PPAN" 0.238
"PFDN2" "TUBB" 0.085
"PFDN2" "TUBB2B" 0.174
"PGK1" "PPIB" 0.155
"PGK1" "PSMA4" 0.165
"PGK1" "PSMA7" 0.165
"PGK1" "PSMB4" 0.165
"PGK1" "PSMC4" 0.152
"PGK1" "RAB5C" 0.059
"PGK1" "RPL4" 0.173
"PGK1" "RPL7" 0.166
"PGK1" "RPL8" 0.181
"PGK1" "RPL10" 0.198
"PGK1" "RPL11" 0.184
"PGK1" "RPL15" 0.181
"PGK1" "RPL30" 0.184
"PGK1" "RPL27A" 0.173
"PGK1" "RPL32" 0.181
"PGK1" "RPL36AL" NA
"PGK1" "RPLP0" 0.196
"PGK1" "RPLP2" 0.173
"PGK1" "RPN1" 0.146
"PGK1" "RPS2" 0.175
"PGK1" "RPS9" 0.185
"PGK1" "RPS23" 0.18
"PGK1" "UGP2" 0.234
"PGK1" "UQCRC2" 0.245
"PGK1" "RPL14" 0.164
"PGK1" "COX5A" 0.5
"PGK1" "ENTPD4" 0.227
"PGK1" "NUDC" 0.078
"PGK1" "RPL35" 0.174
"PGK1" "HARS2" 0.165
"PGK1" "RPL13A" 0.203
"PGK1" "PYCR2" 0.212
"PGK1" "MRPL16" 0.148
"PGK1" "PPAN" 0.034
"PGK1" "SH3GLB2" NA
"PGK1" "DDA1" 0.19
"PGK1" "TRAPPC5" 0.022
"PGK1" "TUBB" 0.055
"PGK1" "POLR2J2" NA
"PGK1" "TUBB2B" 0.127
"PHF1" "TFCP2" 0.201
"PITX1" "ZBTB32" 0
"PLAUR" "PLP2" 0.199
"PLAUR" "TBCA" 0.034
"PLAUR" "VTN" 0.331
"PLCB2" "PLCB3" 0.421
"PLCB2" "SLC9A3R2" 0.034
"PLCB2" "PIP5K1C" 0.158
"PLCB2" "PROK2" 0.144
"PLCB3" "PRKCG" 0.168
"PLCB3" "SLC9A3R2" 0.034
"PLCB3" "PIP5K1C" 0.146
"PLCB3" "PROK2" 0.186
"PLK1" "POLR2L" 0.159
"PLK1" "PPIB" 0.133
"PLK1" "PSMA4" 0.143
"PLK1" "PSMA7" 0.143
"PLK1" "PSMB4" 0.143
"PLK1" "PSMC4" 0.189
"PLK1" "RANGAP1" 0.158
"PLK1" "RPL4" 0.171
"PLK1" "RPL18" 0.172
"PLK1" "RPLP2" 0.171
"PLK1" "RPN1" 0.101
"PLK1" "RPS9" 0.232
"PLK1" "RRM2" 0.269
"PLK1" "SNCB" 0.115
"PLK1" "TSC2" 0.321
"PLK1" "HIST1H2AC" 0.147
"PLK1" "HDAC3" 0.349
"PLK1" "PKMYT1" 0.343
"PLK1" "ZBED1" 0.299
"PLK1" "MTA2" 0.192
"PLK1" "PRMT5" 0.304
"PLK1" "TACC3" 0.293
"PLK1" "MYBBP1A" 0.26
"PLK1" "POLD3" 0.248
"PLK1" "NUDC" 0.042
"PLK1" "TUBGCP2" 0.237
"PLK1" "PSME4" 0.222
"PLK1" "KPNA6" 0.512
"PLK1" "TIMM13" 0.143
"PLK1" "ANAPC2" 0.21
"PLK1" "GEMIN4" 0.132
"PLK1" "DYNC1LI1" 0.312
"PLK1" "CALML5" 0.225
"PLK1" "PPAN" 0.396
"PLK1" "EXOSC5" 0.192
"PLK1" "XAB2" 0.128
"PLK1" "CHTF18" 0.427
"PLK1" "CENPH" 0.101
"PLK1" "MUS81" 0.298
"PLK1" "BRSK1" 0.322
"PLK1" "CNTROB" 0.241
"PLK1" "TUBB" 0.292
"PLK1" "HIST1H2AA" 0.332
"PLP2" "POR" 0.136
"PLP2" "TBXAS1" 0.021
"PLP2" "SEC61A1" 0.129
"PLP2" "TUBB" 0.097
"POLR2L" "POR" 0.166
"POLR2L" "PPIB" 0.127
"POLR2L" "PSMA4" 0.135
"POLR2L" "PSMA7" 0.135
"POLR2L" "PSMB4" 0.135
"POLR2L" "PSMC4" 0.268
"POLR2L" "RPL4" 0.227
"POLR2L" "RPL7" 0.244
"POLR2L" "RPL10" 0.236
"POLR2L" "RPL11" 0.215
"POLR2L" "RPL15" 0.226
"POLR2L" "RPL30" 0.219
"POLR2L" "RPL27A" 0.227
"POLR2L" "RPL32" 0.226
"POLR2L" "RPL36AL" NA
"POLR2L" "RPL37" 0.227
"POLR2L" "RPL37A" 0.227
"POLR2L" "RPLP0" 0.229
"POLR2L" "RPLP2" 0.227
"POLR2L" "MRPS12" 0.197
"POLR2L" "RPN1" 0.169
"POLR2L" "RPS2" 0.251
"POLR2L" "RPS9" 0.259
"POLR2L" "RPS23" 0.217
"POLR2L" "RRM2" 0.222
"POLR2L" "SMARCD3" 0.211
"POLR2L" "TBCA" 0.034
"POLR2L" "SF3A2" 0.277
"POLR2L" "HIST1H2AC" 0.064
"POLR2L" "RPL14" 0.235
"POLR2L" "ATP6V1F" 0.086
"POLR2L" "ENTPD4" 0.189
"POLR2L" "ARPC5" 0.108
"POLR2L" "ARPC1B" 0.121
"POLR2L" "PRMT5" 0.236
"POLR2L" "MYBBP1A" 0.268
"POLR2L" "NUDC" 0.027
"POLR2L" "RPL35" 0.247
"POLR2L" "USP22" 0.206
"POLR2L" "HARS2" 0.236
"POLR2L" "RPL13A" 0.259
"POLR2L" "TIMM13" 0.029
"POLR2L" "ANAPC2" 0.146
"POLR2L" "CPSF1" 0.32
"POLR2L" "SEC61A1" 0.023
"POLR2L" "EXOSC3" 0.336
"POLR2L" "FIS1" 0.122
"POLR2L" "LSM7" 0.259
"POLR2L" "PAF1" 0.279
"POLR2L" "PPAN" 0.034
"POLR2L" "EXOSC5" 0.322
"POLR2L" "XAB2" 0.316
"POLR2L" "THOC2" 0.189
"POLR2L" "LSM2" 0.259
"POLR2L" "UBL5" 0.232
"POLR2L" "SMAP1" 0.095
"POLR2L" "MUS81" 0.261
"POLR2L" "YIF1B" 0
"POLR2L" "FTSJ3" 0.26
"POLR2L" "TRAPPC5" 0.03
"POLR2L" "HIST1H2AA" 0.034
"POLR2L" "POLR2J2" NA
"POR" "PPIB" 0.1
"POR" "RPL4" 0.1
"POR" "SURF4" 0.082
"POR" "SLC39A7" 0.03
"POR" "ATP6V1F" 0.126
"POR" "ENTPD4" 0.094
"POR" "PYCR2" 0.158
"POR" "SEC61A1" 0.009
"POU3F1" "POU3F4" 0.129
"POU3F4" "SIX3" 0.243
"PPIB" "PSMA4" 0.111
"PPIB" "PSMA7" 0.111
"PPIB" "PSMB4" 0.111
"PPIB" "PSMC4" 0.149
"PPIB" "RAB5B" 0.043
"PPIB" "RAB5C" 0.047
"PPIB" "RANGAP1" 0.094
"PPIB" "RPL4" 0.099
"PPIB" "RPL7" 0.096
"PPIB" "RPL8" 0.108
"PPIB" "RPL10" 0.13
"PPIB" "RPL11" 0.159
"PPIB" "RPL15" 0.108
"PPIB" "RPL18" 0.108
"PPIB" "RPL30" 0.219
"PPIB" "RPL27A" 0.099
"PPIB" "RPL32" 0.108
"PPIB" "RPL36AL" NA
"PPIB" "RPL37" 0.099
"PPIB" "RPL37A" 0.099
"PPIB" "RPLP0" 0.101
"PPIB" "RPLP2" 0.099
"PPIB" "MRPS12" 0.095
"PPIB" "RPN1" 0.109
"PPIB" "RPS2" 0.133
"PPIB" "RPS9" 0.146
"PPIB" "RPS23" 0.109
"PPIB" "RRM2" 0.083
"PPIB" "SET" 0.143
"PPIB" "SLC3A2" 0.008
"PPIB" "SMARCD3" 0.158
"PPIB" "SP1" 0.232
"PPIB" "STAT3" 0.143
"PPIB" "STAT5A" 0.166
"PPIB" "SURF4" 0.078
"PPIB" "TBCA" 0.521
"PPIB" "UGP2" 0.066
"PPIB" "SLC39A7" 0.084
"PPIB" "STK24" 0.149
"PPIB" "HDAC3" 0.167
"PPIB" "RPL14" 0.094
"PPIB" "ZBED1" 0.164
"PPIB" "ATP6V1F" 0.041
"PPIB" "ENTPD4" 0.056
"PPIB" "ARPC5" 0.101
"PPIB" "ARPC1B" 0.128
"PPIB" "TNIP1" 0.226
"PPIB" "NPM3" 0.034
"PPIB" "PRMT5" 0.166
"PPIB" "ZNHIT1" 0.092
"PPIB" "CRTAP" 0.31
"PPIB" "MYBBP1A" 0.131
"PPIB" "RABAC1" NA
"PPIB" "NUDC" 0.159
"PPIB" "OS9" 0.142
"PPIB" "RPL35" 0.101
"PPIB" "GABARAP" 0.07
"PPIB" "USP22" 0.169
"PPIB" "HARS2" 0.084
"PPIB" "RPL13A" 0.109
"PPIB" "TXN2" 0.173
"PPIB" "TIMM13" 0.051
"PPIB" "ANAPC2" 0.217
"PPIB" "CPSF1" 0.073
"PPIB" "PYCR2" 0.059
"PPIB" "SEC61A1" 0.051
"PPIB" "FIS1" 0.141
"PPIB" "ISYNA1" 0.042
"PPIB" "DPH5" 0.357
"PPIB" "PAF1" 0.181
"PPIB" "UBE2R2" 0.122
"PPIB" "ARHGAP17" 0.054
"PPIB" "QRSL1" 0.068
"PPIB" "CNDP2" 0.173
"PPIB" "XAB2" 0.066
"PPIB" "LSM2" 0.084
"PPIB" "FKBP10" NA
"PPIB" "MRPL17" 0.071
"PPIB" "PDCL3" 0.218
"PPIB" "MUS81" 0.095
"PPIB" "SLC44A4" 0.197
"PPIB" "FTSJ3" 0.073
"PPIB" "TRAPPC5" 0.011
"PPIB" "TUBB" 0.041
"PPIB" "MRPL21" 0.071
"PPIB" "POLR2J2" NA
"PPP2R5A" "PSMA4" 0.187
"PPP2R5A" "PSMA7" 0.187
"PPP2R5A" "PSMC4" 0.212
"PPP2R5A" "RPL7" 0.223
"PPP2R5A" "RPLP2" 0.269
"PPP2R5A" "SET" 0.237
"PPP2R5A" "EIF4G3" 0.282
"PPP3CC" "RPLP2" 0.139
"PPP3CC" "GSPT2" 0.166
"PPP3CC" "BIN2" 0.079
"PPP3CC" "ARHGAP17" 0.124
"PPP3CC" "PPAN" 0.034
"PPP3CC" "PDCL3" 0.16
"PPP3CC" "PPP1R1B" 0.336
"PRKCG" "RGS2" 0.234
"PRRG2" "FATE1" NA
"PSMA4" "PSMA7" 0.526
"PSMA4" "PSMB4" 0.526
"PSMA4" "PSMC4" 0.375
"PSMA4" "RAB5C" 0.028
"PSMA4" "RANGAP1" 0.03
"PSMA4" "RPL4" 0.25
"PSMA4" "RPL7" 0.209
"PSMA4" "RPL8" 0.245
"PSMA4" "RPL10" 0.191
"PSMA4" "RPL11" 0.211
"PSMA4" "RPL15" 0.245
"PSMA4" "RPL18" 0.245
"PSMA4" "RPL30" 0.205
"PSMA4" "RPL27A" 0.25
"PSMA4" "RPL32" 0.245
"PSMA4" "RPL36AL" NA
"PSMA4" "RPL37" 0.25
"PSMA4" "RPL37A" 0.25
"PSMA4" "RPLP0" 0.21
"PSMA4" "RPLP2" 0.25
"PSMA4" "RPN1" 0.218
"PSMA4" "RPS2" 0.265
"PSMA4" "RPS9" 0.218
"PSMA4" "RPS23" 0.224
"PSMA4" "RRM2" 0.13
"PSMA4" "SET" 0.227
"PSMA4" "SH3GL1" 0.03
"PSMA4" "SURF4" 0.031
"PSMA4" "TBCA" 0.034
"PSMA4" "UBE2V1" 0.18
"PSMA4" "UGP2" 0.142
"PSMA4" "UQCRC2" 0.26
