"symbol1" "symbol2" "MF"
"ASL" "GNL1" 0.379
"CALB2" "CACNA1A" 0.587
"CALB2" "FGF8" 0.198
"CALB2" "ACTA1" 0.638
"CALB2" "OBSCN" 0.587
"CALB2" "POR" 0.587
"CALB2" "TUBB" 0.587
"CALB2" "CAMK2A" 0.587
"CALB2" "TNNI1" 0.587
"CALB2" "TH" 0.587
"CALB2" "EEF1G" 0.587
"CALB2" "FAU" 0.397
"CALB2" "NES" 0
"CALB2" "MYO18B" NA
"MRC2" "CD207" 0.631
"MRC2" "PLAUR" 0.77
"DRAP1" "FOXH1" 0.807
"MUS81" "APEX2" 0.42
"MUS81" "FANCG" 0.477
"EEF2" "HCFC1" 0.6
"EEF2" "RPL11" 0.743
"EEF2" "RPS21" 0.614
"EEF2" "RPL27A" 0.783
"EEF2" "FAU" 1
"EEF2" "RPLP2" 0.67
"EEF2" "EIF4EBP1" 0.602
"EEF2" "RPL15" 0.85
"EEF2" "RPL13A" 0.656
"EEF2" "DPH5" 0
"EEF2" "NDUFV1" 0.261
"EEF2" "RPL37A" 0.783
"EEF2" "MRPS12" 0.783
"EEF2" "GSPT2" 0.767
"EEF2" "XAB2" 1
"EEF2" "RPL14" 0.85
"EEF2" "RPL32" 0.629
"EEF2" "EIF4A2" 0.751
"EEF2" "ISYNA1" 0.612
"EEF2" "ACTA1" 0.622
"EEF2" "EIF5A" 0.833
"EEF2" "MDH2" 0.582
"EEF2" "STK11" 0.618
"EEF2" "RPL7" 0.789
"EEF2" "TUBB" 0.615
"EEF2" "LSM2" 0.752
"EEF2" "RPS2" 0.829
"EEF2" "RPL4" 0.783
"EEF2" "EEF1G" 0.81
"EEF2" "RPL36AL" 1
"EEF2" "RPL18" 0.629
"EEF2" "WDTC1" 1
"EEF2" "PGK1" 0.552
"EEF2" "RPL10" 0.728
"EEF2" "RPL41" 0.631
"EEF2" "RPLP0" 0.744
"EEF2" "PPP2R4" NA
"EEF2" "RHOT2" 0.665
"SNCB" "ALAS2" 0.35
"MRPS12" "RPL15" 0.945
"MRPS12" "RPL4" 1
"MRPS12" "RPL36AL" 1
"MRPS12" "RPL18" 0.942
"MRPS12" "RPL13A" 0.927
"MRPS12" "RPS21" 0.871
"MRPS12" "RPL27A" 1
"MRPS12" "RPL11" 0.89
"MRPS12" "MRPL52" 1
"MRPS12" "GSPT2" 0.761
"MRPS12" "RPL10" 0.899
"MRPS12" "RPL37A" 1
"MRPS12" "RPLP0" 0.918
"MRPS12" "MRPS24" 0.942
"MRPS12" "RPL14" 0.945
"MRPS12" "RPL32" 0.942
"MRPS12" "MRPL21" 0.942
"MRPS12" "EIF5A" 0.75
"MRPS12" "FAU" 1
"MRPS12" "RPL7" 0.935
"MRPS12" "RPLP2" 0.942
"MRPS12" "RPS2" 0.867
"BAD" "MCL1" 0.585
"BAD" "BBC3" 0.644
"BAD" "BID" 0.621
"RPL15" "RPL10" 0.863
"RPL15" "EXOSC3" 0.756
"RPL15" "RPL37A" 0.945
"RPL15" "RPL41" 0.789
"RPL15" "RPLP0" 0.88
"RPL15" "RPL14" 1
"RPL15" "EEF1G" 0.853
"RPL15" "RPL32" 0.839
"RPL15" "EIF4A2" 0.74
"RPL15" "FAU" 1
"RPL15" "EIF5A" 0.735
"RPL15" "DDOST" 0.581
"RPL15" "RPL7" 0.903
"RPL15" "RPS21" 0.793
"RPL15" "RPL27A" 0.945
"RPL15" "RPL11" 0.859
"RPL15" "RPLP2" 0.887
"RPL15" "RPS2" 0.914
"RPL15" "RPL4" 0.945
"RPL15" "GSPT2" 0.742
"RPL15" "RPL36AL" 1
"RPL15" "RPL18" 0.839
"RPL15" "RPL13A" 0.841
"HCFC1" "FOXK1" 0.622
"HCFC1" "HIST1H2AC" 0.741
"HCFC1" "SIN3B" 0.579
"HCFC1" "SP1" 0.643
"HRAS" "RTN4RL2" 0.624
"HRAS" "RASSF7" 1
"HRAS" "SDHC" 0.251
"HRAS" "SPHK1" 0.547
"HRAS" "SYNGAP1" NA
"HRAS" "FHIT" 0.671
"HRAS" "EPHB3" 0.325
"HRAS" "S100A6" 0.579
"HRAS" "MCL1" 0.572
"HRAS" "ACTA1" 0.664
"HRAS" "CALML5" 0.418
"HRAS" "TNF" 0.624
"HRAS" "VAV1" 0.585
"HRAS" "S100A8" 0.539
"HRAS" "SOS1" 0.609
"HRAS" "GNB1" 0.755
"HRAS" "STK11" 0.646
"HRAS" "TP73" 0.61
"HRAS" "RGS14" 0.548
"HRAS" "SOCS1" 0.516
"HRAS" "SLC3A2" 0.561
"HRAS" "FGF8" 0.32
"HRAS" "OPTC" 0.396
"HRAS" "STAT5A" 0.628
"HRAS" "EIF4EBP1" 0.554
"HRAS" "FOXM1" 0.626
"HRAS" "RASGRP2" 0.443
"HRAS" "GNAI2" 0.828
"HRAS" "WDTC1" 1
"HRAS" "SLC9A3R2" 0.712
"HRAS" "CAMK2A" 0.569
"HRAS" "IGFALS" 0.438
"HRAS" "HCK" 0.587
"HRAS" "SP1" 0.632
"HRAS" "LCE3C" 0.633
"HRAS" "CEBPA" 0.634
"HRAS" "PIK3R5" 0.147
"TBX5" "WNT11" 0.732
"TBX5" "FGF8" 0.356
"TBX5" "TNNT2" 0.582
"IRF3" "IFITM1" 1
"IRF3" "HLA-DRB1" 0.099
"IRF3" "HLA-G" 0.739
"IRF3" "IFI30" 0.653
"IRF3" "IFIT2" 0.725
"IRF3" "HLA-DRA" 0.59
"IRF3" "TREX1" 0.535
"IRF3" "SOCS1" 0.585
"IRF3" "ADAR" 0.635
"IRF3" "TRIM22" 0.796
"IRF3" "TRIM46" NA
"IRF3" "HLA-DQA2" 0.118
"IRF3" "GTF2F1" 0.73
"IRF3" "IRF7" 0.895
"IRF3" "IRF2" 0.909
"IRF3" "TNF" 0.771
"IRF3" "TRIM3" 0.653
"BRSK1" "CAMKK2" 0.525
"BRSK1" "STK11" 0.708
"BRSK1" "EEF1G" 0.449
"BRSK1" "PRMT5" 0.408
"VANGL1" "DLG5" 1
"VANGL1" "WNT11" 1
"VANGL1" "ADAR" 1
"CKS1B" "FOXM1" 0.683
"CKS1B" "DNAJC9" 0.625
"CKS1B" "RRM2" 0.557
"CYP4A11" "SCNN1D" 0.414
"CYP4A11" "PLA2G2F" 0.079
"CYP4A11" "LSS" 0
"CYP4A11" "CHDH" 0.204
"CYP4A11" "POR" 0.435
"VEGFB" "TMSB4X" 0.565
"RPL4" "RPS21" 0.871
"RPL4" "RPL27A" 1
"RPL4" "RPL11" 0.89
"RPL4" "RPLP2" 0.942
"RPL4" "RPL13A" 0.927
"RPL4" "ATP5G2" NA
"RPL4" "GSPT2" 0.761
"RPL4" "EXOSC3" 0.779
"RPL4" "RPL37A" 1
"RPL4" "RPL14" 0.945
"RPL4" "RPL32" 0.942
"RPL4" "PSTPIP1" 0.744
"RPL4" "EIF4A2" 0.758
"RPL4" "EIF5A" 0.75
"RPL4" "FTSJ3" 0.643
"RPL4" "RPL7" 0.935
"RPL4" "RPS2" 0.867
"RPL4" "RPL18" 0.942
"RPL4" "DDOST" 0.575
"RPL4" "RPL36AL" 1
"RPL4" "PGK1" 0.544
"RPL4" "RPL10" 0.899
"RPL4" "RPL41" 0.856
"RPL4" "RPLP0" 0.918
"RPL4" "EEF1G" 0.746
"RPL4" "FAU" 1
"RPL4" "MYBBP1A" 0.688
"GSTM1" "COMT" 0.425
"ARR3" "ADRBK1" NA
"ARR3" "CXCR4" 1
"ARR3" "KCNE1" 1
"CD7" "CEBPA" 0.624
"CD7" "SPN" 0.166
"ADRBK1" "FSHR" NA
"ADRBK1" "GNB1" NA
"ADRBK1" "OR6N1" NA
"ADRBK1" "CXCR4" NA
"ADRBK1" "P2RY11" NA
"ADRBK1" "OR1M1" NA
"ADRBK1" "UTS2R" NA
"ADRBK1" "CSNK1E" NA
"ADRBK1" "GIT1" NA
"ADRBK1" "OR2Z1" NA
"ADRBK1" "OR4C46" NA
"SEZ6L2" "DOC2A" NA
"ACAD9" "TXNRD2" 0.368
"ACAD9" "NDUFV1" 0.261
"ACAD9" "NDUFA3" 0.261
"ACAD9" "ECHS1" 0.368
"TCAP" "TNNI1" 1
"TCAP" "OBSCN" 0.671
"TCAP" "TNNT2" 0.462
"TCAP" "TPM2" 0.556
"CAMKK2" "STK11" 0.523
"CAMKK2" "CALML5" 0.516
"NFKBIB" "NFKB2" 0.787
"NFKBIB" "CORT" 0.45
"NFKBIB" "TNF" 0.669
"NFKBIB" "PSME4" 0.551
"NFKBIB" "PSMA7" 0.743
"GNAI2" "PIK3R5" 0.364
"GNAI2" "RTN4RL2" 0.624
"GNAI2" "RHOG" 0.844
"GNAI2" "CXCR4" 0.467
"GNAI2" "FSHR" 0.535
"GNAI2" "CACNA1A" 0.524
"GNAI2" "SLC3A2" 0.553
"GNAI2" "PTPRU" 0.561
"GNAI2" "GNB1" 0.794
"GNAI2" "RGS14" 0.547
"GNAI2" "OPTC" 0.396
"GNAI2" "NPW" 1
"GNAI2" "DIRAS3" 1
"GNAI2" "CORT" 0.479
"GNAI2" "DHX30" 0.59
"GNAI2" "GRM4" 0.273
"GNAI2" "IGFALS" 0.438
"GNAI2" "HCK" 0.607
"GNAI2" "DIRAS2" 1
"BAI1" "RHOG" NA
"SPHK1" "ANAPC2" 1
"SPHK1" "TNF" 0.577
"SPHK1" "PPAP2C" NA
"KLHDC3" "SOS1" 0.68
"KLHDC3" "RASGRP2" 0.505
"ANAPC2" "KLC2" 1
"ANAPC2" "SOCS1" 1
"ANAPC2" "PSMA7" 1
"ANAPC2" "MIB2" 1
"ANAPC2" "PCGF6" 1
"ANAPC2" "HIST1H2AC" 0.741
"ANAPC2" "ASB2" 1
"ANAPC2" "HECTD3" 1
"ANAPC2" "PSME4" 1
"ANAPC2" "RNF130" 0.502
"ANAPC2" "UBE2V1" 1
"ANAPC2" "IFIT2" 1
"TSC22D3" "SCNN1D" 0.662
"KLC2" "RHOG" 0.671
"KLC2" "KIF1A" 0.5
"KLC2" "LSMD1" NA
"KLC2" "SURF4" 1
"KLC2" "HLA-DMA" 0.249
"KLC2" "HLA-DRB1" 0.176
"KLC2" "NFKB2" 0.643
"KLC2" "HLA-DQA2" 0.118
"KLC2" "OSBPL1A" 0.587
"KLC2" "DYNC1H1" 0.569
"KLC2" "KIF25" 0.427
"KLC2" "HLA-DRA" 0.533
"KLC2" "FOXH1" 0.6
"KLC2" "KIFC1" 0.507
"KLC2" "EXT2" 0.481
"OR2Z1" "GNB1" 0.449
"OR2Z1" "ZNF414" 0.449
"DLGAP1" "HOMER3" 0.746
"DLGAP1" "SYNGAP1" NA
"DLGAP1" "CAMK2A" 0.6
"TRAPPC5" "XAB2" 1
"TRAPPC5" "MRPL21" 0.509
"FKBP10" "ECE1" NA
"FKBP10" "CRTAP" NA
"FKBP10" "CHCHD2" NA
"APOL1" "COMT" 0.536
"APOL1" "LPA" 0.557
"APOL1" "SP1" 0.6
"COX5A" "UQCRQ" 0.774
"COX5A" "ATP5G2" NA
"COX5A" "WDTC1" 1
"COX5A" "SDHC" 0.602
"COX5A" "CHCHD2" 0.659
"COX5A" "TRIM3" 0.59
"COX5A" "MDH2" 0.415
"COX5A" "MGAM" 0.52
"COX5A" "ATP5G1" NA
"COX5A" "NDUFV1" 0.438
"CES2" "CDA" 0.426
"TNIP1" "LRRC20" 1
"TNIP1" "TNF" 0.72
"GYS1" "ISYNA1" 0.46
"GYS1" "SLC1A5" 0.46
"GYS1" "PGK1" 0.427
"GYS1" "UGP2" 0.505
"MRPS24" "MRPL21" 1
"MRPS24" "MRPL52" 1
"OS9" "BET1L" 0.411
"BID" "TP73" 0.631
"BID" "MCL1" 0.597
"BID" "BBC3" 0.712
"PRMT5" "GEMIN4" 1
"PRMT5" "GTF2F1" 0.536
"PRMT5" "DYNC1H1" 0.463
"PRMT5" "LSM2" 0.471
"PRMT5" "HIST1H2AC" 0.741
"PRMT5" "PRMT8" 0.793
"NUDC" "RANGAP1" 0.765
"NUDC" "INCENP" 1
"NUDC" "DYNC1H1" 0.581
"NUDC" "MDH2" 0.416
"CHDH" "PLA2G2F" 0.372
"CHDH" "TBXAS1" 0
"CHDH" "ECHS1" 0.53
"CHDH" "HSD17B1" 0.339
"CHDH" "DHRS7B" NA
"OSBPL1A" "HLA-DMA" 0.249
"OSBPL1A" "HLA-DRB1" 0.116
"OSBPL1A" "DYNC1H1" 0.537
"OSBPL1A" "HLA-DQA2" 0.118
"OSBPL1A" "HLA-DRA" 0.492
"TTLL11" "CRTC2" 0.1
"HIST1H2AC" "FOXK1" 0.885
"HIST1H2AC" "TAF1C" 0.741
"HIST1H2AC" "TCF7" 0.924
"HIST1H2AC" "SUDS3" 0.741
"HIST1H2AC" "POLR2L" 0.741
"HIST1H2AC" "MTA1" 0.824
"HIST1H2AC" "SIN3B" 0.741
"HIST1H2AC" "PHF1" 0.924
"HIST1H2AC" "BAZ1B" 0.741
"HIST1H2AC" "BCL9L" 0.281
"HIST1H2AC" "MYBBP1A" 0.924
"SLC34A1" "SLC9A3R2" 0.595
"GEMIN4" "LSM2" 1
"GEMIN4" "KHSRP" 1
"FGF8" "MSX1" 0.186
"FGF8" "PAX8" 0.324
"FGF8" "NPM3" 0.364
"FGF8" "WNT11" 0.406
"FGF8" "NES" 0
"FGF8" "LBH" NA
"FGF8" "TH" 0.456
"FGF8" "ALX4" 0.248
"FGF8" "TBX1" 0.239
"FGF8" "LHX2" 0.28
"RHOT2" "RHOG" 0.954
"RHOT2" "OBSCN" 0.565
"RHOT2" "RPS2" 0.654
"RHOT2" "FGD3" 0.474
"RHOT2" "ARHGEF16" 0.628
"RHOT2" "VAV1" 0.612
"RHOT2" "ARHGAP9" 0.633
"RHOT2" "SOS1" 0.645
"RHOT2" "RHOBTB1" 0.894
"PORCN" "WNT11" 0
"RPLP2" "RPL14" 0.887
"RPLP2" "EXOSC3" 0.678
"RPLP2" "DDOST" 0.548
"RPLP2" "RPL10" 0.834
"RPLP2" "RPL7" 0.839
"RPLP2" "RPS21" 0.787
"RPLP2" "RPL27A" 0.942
"RPLP2" "RPL11" 0.791
"RPLP2" "RPS2" 0.788
"RPLP2" "RPL13A" 0.797
"RPLP2" "GSPT2" 0.625
"RPLP2" "RPL37A" 0.942
"RPLP2" "RPL41" 0.688
"RPLP2" "RPLP0" 0.809
"RPLP2" "RPL36AL" 1
"RPLP2" "RPL18" 0.856
"RPLP2" "EEF1G" 0.755
"RPLP2" "RPL32" 0.856
"RPLP2" "EIF4A2" 0.67
"RPLP2" "EIF5A" 0.591
"RPLP2" "FAU" 0.712
"NDUFV1" "MDH2" 0.172
"NDUFV1" "RNASET2" 0.113
"NDUFV1" "POR" 0.678
"NDUFV1" "UQCRQ" 0.212
"NDUFV1" "SDHC" 0.438
"NDUFV1" "NDUFA3" 1
"NDUFV1" "SLC9A3R2" 0.261
"KIF1A" "PPFIA3" 0.771
"KIF1A" "KIFC1" 0.867
"KIF1A" "SURF4" 0.771
"KIF1A" "OBSCN" 0.436
"KIF1A" "DYNC1H1" 0.583
"KIF1A" "KIF25" 0.904
"KIF1A" "WDTC1" 0.771
"KIF1A" "GIT1" 0.771
"EXOSC3" "ZFP36L1" 0.731
"EXOSC3" "RPLP0" 0.729
"EXOSC3" "RPL14" 0.756
"EXOSC3" "RPL32" 0.64
"EXOSC3" "KHSRP" 0.798
"EXOSC3" "KPNA6" 0.599
"EXOSC3" "RPL7" 0.788
"EXOSC3" "RPL27A" 0.779
"EXOSC3" "RPL11" 0.724
"EXOSC3" "RPS2" 0.734
"EXOSC3" "RPL41" 0.64
"EXOSC3" "RPL36AL" 1
"EXOSC3" "RPL18" 0.64
"EXOSC3" "RPL13A" 0.675
"EXOSC3" "RPL10" 0.709
"EXOSC3" "RPL37A" 0.779
"UTS2R" "GNB1" 0.31
"UTS2R" "P2RY11" 0.688
"UTS2R" "EVX1" 0.283
"UTS2R" "ZFPM1" 0.267
"CRTAP" "COL9A3" 0.131
"P2RY11" "GNB1" 0.372
"P2RY11" "FSHR" 0.574
"P2RY11" "ADM2" 0.358
"P2RY11" "HTR4" 0.855
"P2RY11" "WDTC1" 0.624
"P2RY11" "ENTPD2" 0.37
"P2RY11" "GPR20" 0.917
"ANP32E" "RPS2" 0.279
"ANP32E" "H2AFY" 0.255
"POLR2L" "ENTPD2" 0.557
"POLR2L" "CTNNBL1" 0.512
"POLR2L" "UBL5" 0.425
"POLR2L" "BAZ1B" 0.631
"POLR2L" "SP1" 0.542
"POLR2L" "MYBBP1A" 0.334
"POLR2L" "PCBP2" 0.541
"POLR2L" "GTF2F1" 0.491
"POLR2L" "LSM2" 0.456
"POLR2L" "POLR2J2" 0.747
"POLR2L" "RPL18" 0.293
"POLR2L" "TAF1C" 0.434
"POLR2L" "CPSF1" 0.481
"POLR2L" "XAB2" 1
"POLR2L" "ZMAT5" NA
"IL32" "TNF" 1
"STK11" "WDR6" 0.652
"STK11" "WDTC1" 1
"STK11" "EIF4EBP1" 0.551
"STK11" "CRTC2" 0.589
"WNT11" "ALX4" 0.544
"WNT11" "TCF7" 0.729
"WNT11" "GNB1" 0.623
"CNDP2" "GCLM" 0.02
"CNDP2" "GLUD2" 0
"ODF3" "PFDN2" 1
"ODF3" "ODF4" 1
"EIF4A2" "RPS21" 0.593
"EIF4A2" "RPL27A" 0.758
"EIF4A2" "RPL11" 0.714
"EIF4A2" "EIF4EBP1" 0.593
"EIF4A2" "RPL13A" 0.641
"EIF4A2" "EIF4G3" 0.687
"EIF4A2" "RPL37A" 0.758
"EIF4A2" "RPL14" 0.74
"EIF4A2" "RPL32" 0.606
"EIF4A2" "EIF5A" 0.722
"EIF4A2" "FKBP1C" NA
"EIF4A2" "FTSJ3" 0.624
"EIF4A2" "RPL7" 0.772
"EIF4A2" "PCBP2" 0.79
"EIF4A2" "RPS2" 0.725
"EIF4A2" "RPL18" 0.606
"EIF4A2" "RPL36AL" 1
"EIF4A2" "RPL10" 0.7
"EIF4A2" "RPLP0" 0.717
"EIF4A2" "RPL41" 0.615
"EIF4A2" "EEF1G" 0.704
"EIF4A2" "FAU" 1
"THOC6" "CPSF1" NA
"TACC3" "INCENP" 1
"TACC3" "FOXM1" 1
"ZFPM1" "STAT5A" 0.796
"ZFPM1" "MTA1" 0.774
"ZFPM1" "GATA2" 0.865
"ARFRP1" "WDTC1" 1
"ARFRP1" "DNAJB2" 0.579
"ARFRP1" "LSMD1" NA
"ARFRP1" "TGOLN2" 1
"LIMS2" "OBSCN" NA
"MDH2" "TXNRD2" 0.383
"MDH2" "PGK1" 0.375
"MDH2" "EEF1G" 0.457
"MDH2" "GLUD2" 0.229
"MDH2" "SDHC" 0.259
"MDH2" "ATP5G2" NA
"MDH2" "IDH2" 0.348
"MYT1" "SIN3B" 0.492
"TSEN54" "CPSF1" 0.615
"GLUD2" "IDH2" 0.179
"GLUD2" "PGK1" 0.468
"GLUD2" "GCLM" 0.045
"CNGA2" "CALML5" 0.104
"FOXK1" "SUDS3" 0.633
"OR4C46" "GNB1" NA
"STAC3" "NUMA1" 0.61
"SP1" "KLF6" 0.832
"SP1" "ACTA1" 0.594
"SP1" "GTF2F1" 0.686
"SP1" "CEBPA" 0.866
"SP1" "SDHC" 0.224
"SP1" "NFKB2" 0.811
"SP1" "CRABP2" 0.599
"SP1" "FOXM1" 0.796
"SP1" "NR5A1" 0.797
"SP1" "TNF" 0.733
"SP1" "PPP2R4" NA
"SP1" "BBC3" 0.605
"SP1" "APOL3" 0.299
"IRF7" "SOCS1" 0.563
"IRF7" "ADAR" 0.629
"IRF7" "TRIM46" NA
"IRF7" "HLA-DQA2" 0.118
"IRF7" "EIF4EBP1" 0.619
"IRF7" "GTF2F1" 0.648
"IRF7" "STAT4" 0.876
"IRF7" "IRF2" 0.957
"IRF7" "IFITM1" 1
"IRF7" "IFI30" 0.677
"IRF7" "HLA-DRA" 0.567
"IRF7" "TRIM22" 0.773
"IRF7" "TNF" 0.763
"IRF7" "TRIM3" 0.674
"IRF7" "HLA-DRB1" 0.157
"IRF7" "HLA-G" 0.702
"IRF7" "UBE2V1" 0.669
"IRF7" "IFIT2" 0.792
"SOCS1" "RNF130" 0.199
"SOCS1" "TNF" 0.611
"SOCS1" "VAV1" 0.594
"SOCS1" "PIM2" 0.537
"SOCS1" "UBE2V1" 0.506
"SOCS1" "STAT5A" 0.553
"SOCS1" "STAT4" 0.586
"SOCS1" "MIB2" 0.535
"SOCS1" "ASB2" 0.523
"SOCS1" "CXCR4" 0.438
"SOCS1" "HECTD3" 0.535
"PPAP2C" "LPHN1" NA
"PPAP2C" "AGPAT1" NA
"PPAP2C" "MGAM" NA
"CD300E" "ZCWPW1" NA
"NPW" "CXCR4" 1
"NPW" "CORT" 0.648
"NPW" "GRM4" 0.541
"NPW" "GNB1" 1
"DNAH11" "TUBB" 0.177
"DNAH11" "KIFC1" 0.318
"DNAH11" "KIF25" 0.441
"DNAH11" "DYNC1H1" 0.851
"DNAH11" "ACTA1" 0.202
"KRTAP11-1" "KRTAP23-1" NA
"KRTAP11-1" "KRTAP19-6" NA
"KRTAP11-1" "KRTAP6-2" NA
"KRTAP11-1" "KRTAP6-3" NA
"IFITM1" "ADAR" 1
"IFITM1" "TRIM22" 1
"IFITM1" "IRF2" 1
"IFITM1" "HLA-G" 1
"IFITM1" "IFIT2" 1
"TSSC4" "IGF2R" 1
"TSSC4" "CDKN1C" 1
"DGCR6" "PRODH" NA
"DGCR6" "TBX1" NA
"IDH2" "CEBPA" 0.421
"IDH2" "TXNRD2" 0.397
"IDH2" "WDTC1" 0.7
"IDH2" "ECHS1" 0.391
"IDH2" "UGP2" 0.519
"EEF1G" "RPL7" 0.717
"EEF1G" "RANGAP1" 0.797
"EEF1G" "RPL36AL" 1
"EEF1G" "RPL27A" 0.746
"EEF1G" "RPL11" 0.651
"EEF1G" "RTN4RL2" 0.624
"EEF1G" "RPL13A" 0.543
"EEF1G" "GSPT2" 0.659
"EEF1G" "NPM3" 0.747
"EEF1G" "RPL37A" 0.746
"EEF1G" "TUBB" 0.622
"EEF1G" "OPTC" 0.396
"EEF1G" "RPS2" 0.765
"EEF1G" "IGFALS" 0.438
"EEF1G" "RPLP0" 0.645
"EEF1G" "RPL14" 0.853
"EEF1G" "RPL32" 0.539
"EEF1G" "CALML5" 0.481
"EEF1G" "EIF5A" 0.62
"EEF1G" "RPL18" 0.539
"EEF1G" "PGK1" 0.527
"EEF1G" "GNL1" 0.435
"EEF1G" "RPL10" 0.67
"EEF1G" "SDSL" 0.383
"EEF1G" "FAU" 0.712
"LSMD1" "LSM2" NA
"EPHB3" "AP2A1" 0.301
"EPHB3" "ARPC4" 0.331
"EPHB3" "ARPC5" 0.341
"EPHB3" "TCF7" 0.369
"EPHB3" "LIMK2" 0.678
"EPHB3" "GIT1" 0.607
"EPHB3" "EFNA4" 0.72
"TNFAIP2" "MIB2" 0.543
"ALAS2" "SARDH" 0.24
"ALAS2" "HBD" 0.538
"ALAS2" "GCAT" 0
"ALX4" "EXT2" 0.343
"LAMP1" "VPS28" 0.787
"LAMP1" "KIR2DL1" 0.86
"LAMP1" "TGOLN2" 1
"LAMP1" "TNF" 0.731
"LAMP1" "SQSTM1" 0.71
"LAMP1" "IGF2R" 0.503
"RAB11B" "RAB5B" 0.814
"RAB11B" "MYO18B" NA
"RAB11B" "RAB5C" 0.863
"RAB11B" "PIP5K1C" 0.445
"RAB11B" "ARL16" 1
"MTA1" "PIAS3" 0.577
"MTA1" "TAF1C" 0.566
"VWCE" "DLG5" NA
"CACNA1H" "CACNA1A" 0.765
"CACNA1H" "RASGRP2" 0.377
"CACNA1H" "CACNA2D4" 0.868
"CACNA1H" "PPP2R4" NA
"CACNA1H" "CALML5" 0.326
"KRTAP6-2" "KRTAP19-6" NA
"KRTAP6-2" "KRTAP23-1" NA
"KRTAP6-2" "KRTAP6-3" NA
"MYO18B" "ACTA1" NA
"MYO18B" "CALML5" NA
"MYO18B" "TPM2" NA
"MYO18B" "MYL6" NA
"TRIM46" "HLA-DRA" NA
"TRIM46" "HLA-DRB1" NA
"TRIM46" "IFI30" NA
"TRIM46" "HLA-DQA2" NA
"TRIM46" "HLA-G" NA
"TRIM46" "IRF2" NA
"BCL9L" "TCF7" 0.447
"PIP5K1C" "PIK3R5" 0.353
"PIP5K1C" "PLCD1" 0.388
"PIP5K1C" "DNM2" 0.507
"RTN4RL2" "GNB1" 0.624
"RTN4RL2" "DIRAS3" 0.624
"RTN4RL2" "DIRAS2" 0.253
"OR6N1" "GNB1" 0.449
"PPFIA3" "GIT1" 1
"PPFIA3" "DOC2A" 1
"EIF5A" "RPL18" 0.632
"EIF5A" "RPL36AL" 1
"EIF5A" "RPL7" 0.766
"EIF5A" "RPL27A" 0.75
"EIF5A" "RPL11" 0.712
"EIF5A" "RPS2" 0.723
"EIF5A" "RPL13A" 0.659
"EIF5A" "PGK1" 0.498
"EIF5A" "RPL10" 0.699
"EIF5A" "RPL37A" 0.75
"EIF5A" "RPLP0" 0.714
"EIF5A" "RPL14" 0.735
"KIR2DL1" "HLA-G" 0.746
"FGD3" "RHOG" 0.533
"FGD3" "RHOBTB1" 0.509
"TNNI1" "MYL6" 1
"TNNI1" "TNNT2" 1
"TNNI1" "KCNIP2" 1
"TNNI1" "ACTA1" 1
"TNNI1" "CALML5" 0.587
"TNNI1" "TPM2" 0.771
"KCNE1" "KCNJ11" 0.737
"KCNE1" "TH" 0.45
"KCNE1" "KCNIP2" 0.791
"KCNE1" "PCNT" 1
"KCNE1" "MICAL1" 0.463
"ZFP36L1" "KHSRP" 0.852
"ISYNA1" "ECHS1" 0.53
"ISYNA1" "MSN" 0.632
"DNAJB2" "GSPT2" 0.553
"STARD7" "NR5A1" 0.339
"RHOBTB1" "OBSCN" 0.409
"RHOBTB1" "VAV1" 0.474
"RHOBTB1" "ARHGEF16" 0.558
"RHOBTB1" "RHOG" 0.954
"RHOBTB1" "SOS1" 0.547
"RHOBTB1" "ACTA1" 0.518
"RHOBTB1" "ARHGAP9" 0.474
"UGP2" "SLC37A1" 0.064
"UGP2" "MGAM" 0.466
"UGP2" "WDTC1" 1
"RASGRP2" "CACNA2D4" 0.044
"RASGRP2" "CACNA1A" 0.339
"TUBB" "FAU" 0.712
"TUBB" "AZI1" NA
"TUBB" "PCNT" 1
"TUBB" "KIFC1" 0.439
"TUBB" "ACTA1" 0.766
"TUBB" "CALML5" 0.346
"TUBB" "TBCA" 0.629
"TUBB" "OBSCN" 0.612
"TUBB" "DYNC1H1" 0.542
"TUBB" "KIF25" 0.28
"TUBB" "PLP2" 0.605
"TUBB" "CSNK1E" 0.624
"RPLP0" "RPL37A" 0.918
"RPLP0" "RPL41" 0.802
"RPLP0" "RPL32" 0.857
"RPLP0" "FTSJ3" 0.616
"RPLP0" "RPL10" 0.84
"RPLP0" "RPL7" 0.885
"RPLP0" "RPS21" 0.807
"RPLP0" "RPL27A" 0.918
"RPLP0" "RPL11" 0.869
"RPLP0" "MIB2" 0.627
"RPLP0" "RPS2" 0.827
"RPLP0" "DDOST" 0.513
"RPLP0" "RPL36AL" 1
"RPLP0" "RPL18" 0.857
"RPLP0" "RPL13A" 0.856
"RPLP0" "ATP5G2" NA
"RPLP0" "PGK1" 0.5
"RPLP0" "GNL1" 0.587
"RPLP0" "GSPT2" 0.719
"RPLP0" "RPL14" 0.88
"RPLP0" "FAU" 1
"PLAUR" "TBCA" 0.685
"PLAUR" "HCK" 0.663
"PLAUR" "IGF2R" 0.611
"PLAUR" "TNF" 0.699
"PLAUR" "ADAMTS4" 0.636
"PLAUR" "FOXM1" 0.685
"CPSF1" "RANGAP1" 0.714
"CPSF1" "PCBP2" 0.86
"CPSF1" "GTF2F1" 0.647
"CPSF1" "LSM2" 0.686
