"symbol1"	"symbol2"	"BP"
"RPS9"	"RPL15"	0.831
"RPS9"	"RPL13A"	0.786
"RPS9"	"GSPT2"	0.664
"RPS9"	"EEF2"	0.579
"RPS9"	"RPL10"	0.774
"RPS9"	"EXOSC3"	0.625
"RPS9"	"MRPS12"	0.613
"RPS9"	"RPL37A"	0.834
"RPS9"	"RPL41"	0.831
"RPS9"	"RPLP0"	0.808
"RPS9"	"RPL14"	0.892
"RPS9"	"CSNK1E"	0.404
"RPS9"	"EEF1G"	0.402
"RPS9"	"RPL32"	0.831
"RPS9"	"EIF4A2"	0.567
"RPS9"	"FAU"	NA
"RPS9"	"EIF5A"	0.604
"HDAC3"	"TPM2"	0.202
"HDAC3"	"GATA2"	0.504
"HDAC3"	"TCF7"	0.431
"HDAC3"	"PRAM1"	0.239
"HDAC3"	"SIN3B"	0.634
"HDAC3"	"H2AFY"	0.63
"HDAC3"	"BAZ1B"	0.549
"HDAC3"	"FAU"	NA
"HDAC3"	"SP1"	0.525
"HDAC3"	"POLR2L"	0.45
"HDAC3"	"IRF3"	0.469
"HDAC3"	"HIST1H2AC"	0.397
"HDAC3"	"CEBPA"	0.478
"HDAC3"	"ZNF148"	0.528
"HDAC3"	"PRMT5"	0.453
"HDAC3"	"KLF6"	0.453
"HDAC3"	"MTA1"	0.644
"HDAC3"	"ISYNA1"	0.194
"HDAC3"	"ACTA1"	0.362
"HDAC3"	"HINT1"	0.436
"HDAC3"	"SUDS3"	0.624
"ACHE"	"MGAM"	0.244
"ACHE"	"CALB2"	0.207
"ACHE"	"HTR3A"	0.335
"ACHE"	"CNGA2"	NA
"ACHE"	"TH"	0.41
"DCXR"	"SPHK1"	0.195
"DCXR"	"NES"	0.067
"CDC25A"	"PRMT5"	0.476
"CDC25A"	"CAMKK2"	0.402
"CDC25A"	"PSME4"	0.319
"CDC25A"	"CKS1B"	0.606
"CDC25A"	"RRM2"	0.48
"CDC25A"	"HRAS"	0.551
"CDC25A"	"PSMA7"	0.346
"CDC25A"	"BRSK1"	0.434
"CDC25A"	"FOXM1"	0.588
"OR5A2"	"GNB1"	0.506
"OR5A2"	"ADRBK1"	NA
"GP9"	"GNB2"	0.217
"GP9"	"PIK3R5"	0.584
"GP9"	"DIRAS2"	NA
"GP9"	"EEF1G"	0.254
"GP9"	"GNB1"	0.41
"GP9"	"HRAS"	0.291
"GP9"	"WDTC1"	0.304
"GP9"	"DIRAS3"	0.243
"GP9"	"GNAI2"	0.213
"HINT1"	"FAU"	NA
"HINT1"	"UBE2V1"	0.541
"HINT1"	"TBCA"	0.098
"HINT1"	"SIN3B"	0.474
"HINT1"	"RPLP0"	0.449
"HINT1"	"RPS21"	0.439
"HINT1"	"RPL11"	0.433
"HINT1"	"SUDS3"	0.521
"HINT1"	"UQCRQ"	0.608
"HINT1"	"RPL15"	0.454
"HINT1"	"PFDN2"	0.185
"HINT1"	"FHIT"	0.726
"RAB24"	"RBM10"	NA
"ZNHIT1"	"ANP32E"	1
"ZNHIT1"	"CSNK2B"	0.224
"ZNHIT1"	"ACTA1"	0.184
"ORMDL3"	"IL13"	0.234
"ORMDL3"	"DDOST"	0.518
"IL13"	"SOCS1"	0.515
"IL13"	"GATA2"	0.54
"IL13"	"CSF3R"	0.533
"IL13"	"STAT5A"	0.41
"IL13"	"IL7R"	0.412
"IL13"	"STAT4"	0.476
"IL13"	"CXCR4"	0.476
"IL13"	"SERPINB5"	0.431
"IL13"	"IL6R"	0.506
"IL13"	"TNF"	0.49
"IL13"	"HBD"	0.234
"RFXANK"	"HLA-DRA"	NA
"RFXANK"	"POU3F4"	NA
"TRIM56"	"TRIM22"	0.388
"TRIM56"	"LSM2"	0.116
"GNB2"	"GNB1"	0.631
"GNB2"	"FSHR"	0.321
"GNB2"	"WNT11"	0.185
"GNB2"	"CACNA1A"	0.191
"GNB2"	"HRAS"	0.296
"GNB2"	"ADM2"	0.372
"GNB2"	"OPTC"	NA
"GNB2"	"NPW"	0.52
"GNB2"	"DIRAS3"	0.264
"GNB2"	"PIK3R5"	0.505
"GNB2"	"RTN4RL2"	0.353
"GNB2"	"ADRBK1"	NA
"GNB2"	"GNAI2"	0.633
"GNB2"	"CXCR4"	0.289
"GNB2"	"RHOG"	0.324
"GNB2"	"CACNA1H"	0.151
"GNB2"	"CORT"	0.652
"GNB2"	"P2RY11"	0.479
"GNB2"	"GRM4"	0.508
"GNB2"	"HTR4"	0.673
"GNB2"	"IGFALS"	0.395
"GNB2"	"UTS2R"	0.585
"GNB2"	"DIRAS2"	NA
"GNB2"	"GPR20"	0.616
"SOX14"	"GATA2"	0.566
"PCBP1"	"GTF2F1"	0.639
"PCBP1"	"POLR2L"	0.577
"PCBP1"	"XAB2"	0.705
"PCBP1"	"CTNNBL1"	0.46
"PCBP1"	"FTL"	0.06
"PCBP1"	"PCBP2"	0.75
"PCBP1"	"LSM2"	0.662
"PCBP1"	"CPSF1"	0.632
"PCBP1"	"ECHS1"	0.288
"HOXC4"	"POLR2L"	0.454
"HOXC4"	"HIST1H2AC"	0.095
"PAM"	"CYB561"	0.156
"PAM"	"SERPINB5"	0.241
"PAM"	"FAU"	NA
"IL7R"	"IL6R"	0.566
"IL7R"	"TNF"	0.419
"IL7R"	"SPN"	0.507
"IL7R"	"STAT5A"	0.481
"IL7R"	"STAT4"	0.56
"IL7R"	"SLAMF1"	0.475
"IL7R"	"LAMP1"	0.321
"IL7R"	"CXCR4"	0.478
"IL7R"	"P2RY8"	0.335
"SLAMF1"	"TREX1"	0.429
"SLAMF1"	"SIGLEC1"	0.139
"SLAMF1"	"PSMA7"	0.241
"KCNK3"	"GABRD"	0.76
"GABARAP"	"ACTA1"	0.191
"GABARAP"	"SQSTM1"	0.658
"GABARAP"	"GABRD"	0.376
"GABARAP"	"WDR81"	0.471
"GABARAP"	"FAU"	NA
"ASL"	"POR"	0.135
"ASL"	"CNDP2"	0.512
"ASL"	"GNL1"	0.055
"CALB2"	"CACNA1A"	0.409
"CALB2"	"FGF8"	0.144
"CALB2"	"ACTA1"	0.125
"CALB2"	"OBSCN"	0.232
"CALB2"	"POR"	0.099
"CALB2"	"TUBB"	0.087
"CALB2"	"CAMK2A"	0.28
"CALB2"	"TNNI1"	0.092
"CALB2"	"TH"	0.082
"CALB2"	"EEF1G"	0.048
"CALB2"	"FAU"	NA
"CALB2"	"NES"	0.118
"CALB2"	"MYO18B"	NA
"MRC2"	"CD207"	0
"MRC2"	"PLAUR"	0.127
"DRAP1"	"FOXH1"	0.567
"MUS81"	"APEX2"	0.763
"MUS81"	"FANCG"	0.706
"EEF2"	"HCFC1"	0.376
"EEF2"	"RPL11"	0.431
"EEF2"	"RPS21"	0.548
"EEF2"	"RPL27A"	0.612
"EEF2"	"FAU"	NA
"EEF2"	"RPLP2"	0.612
"EEF2"	"EIF4EBP1"	0.407
"EEF2"	"RPL15"	0.62
"EEF2"	"RPL13A"	0.646
"EEF2"	"DPH5"	0.866
"EEF2"	"NDUFV1"	0.214
"EEF2"	"RPL37A"	0.612
"EEF2"	"MRPS12"	0.711
"EEF2"	"GSPT2"	0.57
"EEF2"	"XAB2"	0.389
"EEF2"	"RPL14"	0.515
"EEF2"	"RPL32"	0.62
"EEF2"	"EIF4A2"	0.565
"EEF2"	"ISYNA1"	0.215
"EEF2"	"ACTA1"	0.232
"EEF2"	"EIF5A"	0.5
"EEF2"	"MDH2"	0.258
"EEF2"	"STK11"	0.267
"EEF2"	"RPL7"	0.492
"EEF2"	"TUBB"	0.317
"EEF2"	"LSM2"	0.312
"EEF2"	"RPS2"	0.572
"EEF2"	"RPL4"	0.612
"EEF2"	"EEF1G"	0.63
"EEF2"	"RPL36AL"	NA
"EEF2"	"RPL18"	0.62
"EEF2"	"WDTC1"	0.377
"EEF2"	"PGK1"	0.257
"EEF2"	"RPL10"	0.501
"EEF2"	"RPL41"	0.62
"EEF2"	"RPLP0"	0.521
"EEF2"	"PPP2R4"	NA
"EEF2"	"RHOT2"	0.215
"SNCB"	"ALAS2"	0.236
"MRPS12"	"RPL15"	0.716
"MRPS12"	"RPL4"	0.706
"MRPS12"	"RPL36AL"	NA
"MRPS12"	"RPL18"	0.716
"MRPS12"	"RPL13A"	0.648
"MRPS12"	"RPS21"	0.641
"MRPS12"	"RPL27A"	0.706
"MRPS12"	"RPL11"	0.439
"MRPS12"	"MRPL52"	0.989
"MRPS12"	"GSPT2"	0.8
"MRPS12"	"RPL10"	0.59
"MRPS12"	"RPL37A"	0.706
"MRPS12"	"RPLP0"	0.636
"MRPS12"	"MRPS24"	0.978
"MRPS12"	"RPL14"	0.637
"MRPS12"	"RPL32"	0.716
"MRPS12"	"MRPL21"	0.95
"MRPS12"	"EIF5A"	0.379
"MRPS12"	"FAU"	NA
"MRPS12"	"RPL7"	0.609
"MRPS12"	"RPLP2"	0.706
"MRPS12"	"RPS2"	0.644
"BAD"	"MCL1"	0.578
"BAD"	"BBC3"	0.715
"BAD"	"BID"	0.682
"RPL15"	"RPL10"	0.769
"RPL15"	"EXOSC3"	0.517
"RPL15"	"RPL37A"	0.977
"RPL15"	"RPL41"	1
"RPL15"	"RPLP0"	0.849
"RPL15"	"RPL14"	0.838
"RPL15"	"EEF1G"	0.478
"RPL15"	"RPL32"	1
"RPL15"	"EIF4A2"	0.652
"RPL15"	"FAU"	NA
"RPL15"	"EIF5A"	0.503
"RPL15"	"DDOST"	0.443
"RPL15"	"RPL7"	0.796
"RPL15"	"RPS21"	0.883
"RPL15"	"RPL27A"	0.977
"RPL15"	"RPL11"	0.648
"RPL15"	"RPLP2"	0.977
"RPL15"	"RPS2"	0.872
"RPL15"	"RPL4"	0.977
"RPL15"	"GSPT2"	0.806
"RPL15"	"RPL36AL"	NA
"RPL15"	"RPL18"	1
"RPL15"	"RPL13A"	0.871
"HCFC1"	"FOXK1"	1
"HCFC1"	"HIST1H2AC"	0.376
"HCFC1"	"SIN3B"	0.561
"HCFC1"	"SP1"	0.587
"HRAS"	"RTN4RL2"	0.456
"HRAS"	"RASSF7"	NA
"HRAS"	"SDHC"	0.232
"HRAS"	"SPHK1"	0.605
"HRAS"	"SYNGAP1"	0.45
"HRAS"	"FHIT"	0.352
"HRAS"	"EPHB3"	0.632
"HRAS"	"S100A6"	0.481
"HRAS"	"MCL1"	0.465
"HRAS"	"ACTA1"	0.414
"HRAS"	"CALML5"	0.444
"HRAS"	"TNF"	0.629
"HRAS"	"VAV1"	0.571
"HRAS"	"S100A8"	0.521
"HRAS"	"SOS1"	0.628
"HRAS"	"GNB1"	0.472
"HRAS"	"STK11"	0.622
"HRAS"	"TP73"	0.597
"HRAS"	"RGS14"	0.518
"HRAS"	"SOCS1"	0.515
"HRAS"	"SLC3A2"	0.227
"HRAS"	"FGF8"	0.567
"HRAS"	"OPTC"	NA
"HRAS"	"STAT5A"	0.475
"HRAS"	"EIF4EBP1"	0.412
"HRAS"	"FOXM1"	0.661
"HRAS"	"RASGRP2"	0.518
"HRAS"	"GNAI2"	0.509
"HRAS"	"WDTC1"	0.527
"HRAS"	"SLC9A3R2"	0.515
"HRAS"	"CAMK2A"	0.571
"HRAS"	"IGFALS"	0.43
"HRAS"	"HCK"	0.627
"HRAS"	"SP1"	0.513
"HRAS"	"LCE3C"	0.261
"HRAS"	"CEBPA"	0.606
"HRAS"	"PIK3R5"	0.547
"TBX5"	"WNT11"	0.593
"TBX5"	"FGF8"	0.621
"TBX5"	"TNNT2"	0.407
"IRF3"	"IFITM1"	0.578
"IRF3"	"HLA-DRB1"	0.421
"IRF3"	"HLA-G"	0.536
"IRF3"	"IFI30"	0.368
"IRF3"	"IFIT2"	0.587
"IRF3"	"HLA-DRA"	0.431
"IRF3"	"TREX1"	0.652
"IRF3"	"SOCS1"	0.497
"IRF3"	"ADAR"	0.528
"IRF3"	"TRIM22"	0.54
"IRF3"	"TRIM46"	0.244
"IRF3"	"HLA-DQA2"	0.44
"IRF3"	"GTF2F1"	0.545
"IRF3"	"IRF7"	0.91
"IRF3"	"IRF2"	0.674
"IRF3"	"TNF"	0.542
"IRF3"	"TRIM3"	0.224
"BRSK1"	"CAMKK2"	0.489
"BRSK1"	"STK11"	0.599
"BRSK1"	"EEF1G"	0.146
"BRSK1"	"PRMT5"	0.363
"VANGL1"	"DLG5"	0.5
"VANGL1"	"WNT11"	1
"VANGL1"	"ADAR"	0.429
"CKS1B"	"FOXM1"	0.477
"CKS1B"	"DNAJC9"	0.288
"CKS1B"	"RRM2"	0.564
"CYP4A11"	"SCNN1D"	0.477
"CYP4A11"	"PLA2G2F"	0.462
"CYP4A11"	"LSS"	0.498
"CYP4A11"	"CHDH"	0.318
"CYP4A11"	"POR"	0.274
"VEGFB"	"TMSB4X"	0.514
"RPL4"	"RPS21"	0.854
"RPL4"	"RPL27A"	1
"RPL4"	"RPL11"	0.622
"RPL4"	"RPLP2"	1
"RPL4"	"RPL13A"	0.872
"RPL4"	"ATP5G2"	NA
"RPL4"	"GSPT2"	0.781
"RPL4"	"EXOSC3"	0.527
"RPL4"	"RPL37A"	1
"RPL4"	"RPL14"	0.842
"RPL4"	"RPL32"	0.977
"RPL4"	"PSTPIP1"	0.118
"RPL4"	"EIF4A2"	0.644
"RPL4"	"EIF5A"	0.5
"RPL4"	"FTSJ3"	0.287
"RPL4"	"RPL7"	0.796
"RPL4"	"RPS2"	0.879
"RPL4"	"RPL18"	0.977
"RPL4"	"DDOST"	0.431
"RPL4"	"RPL36AL"	NA
"RPL4"	"PGK1"	0.317
"RPL4"	"RPL10"	0.767
"RPL4"	"RPL41"	0.977
"RPL4"	"RPLP0"	0.817
"RPL4"	"EEF1G"	0.446
"RPL4"	"FAU"	NA
"RPL4"	"MYBBP1A"	0.355
"GSTM1"	"COMT"	0.222
"ARR3"	"ADRBK1"	NA
"ARR3"	"CXCR4"	NA
"ARR3"	"KCNE1"	NA
"CD7"	"CEBPA"	0.291
"CD7"	"SPN"	0.493
"ADRBK1"	"FSHR"	NA
"ADRBK1"	"GNB1"	NA
"ADRBK1"	"OR6N1"	NA
"ADRBK1"	"CXCR4"	NA
"ADRBK1"	"P2RY11"	NA
"ADRBK1"	"OR1M1"	NA
"ADRBK1"	"UTS2R"	NA
"ADRBK1"	"CSNK1E"	NA
"ADRBK1"	"GIT1"	NA
"ADRBK1"	"OR2Z1"	NA
"ADRBK1"	"OR4C46"	NA
"SEZ6L2"	"DOC2A"	NA
"ACAD9"	"TXNRD2"	0.051
"ACAD9"	"NDUFV1"	0.641
"ACAD9"	"NDUFA3"	0.666
"ACAD9"	"ECHS1"	0.766
"TCAP"	"TNNI1"	0.533
"TCAP"	"OBSCN"	0.425
"TCAP"	"TNNT2"	0.71
"TCAP"	"TPM2"	0.552
"CAMKK2"	"STK11"	0.566
"CAMKK2"	"CALML5"	0.417
"NFKBIB"	"NFKB2"	0.64
"NFKBIB"	"CORT"	0.503
"NFKBIB"	"TNF"	0.35
"NFKBIB"	"PSME4"	0.437
"NFKBIB"	"PSMA7"	0.353
"GNAI2"	"PIK3R5"	0.54
"GNAI2"	"RTN4RL2"	0.391
"GNAI2"	"RHOG"	0.517
"GNAI2"	"CXCR4"	0.439
"GNAI2"	"FSHR"	0.488
"GNAI2"	"CACNA1A"	0.26
"GNAI2"	"SLC3A2"	0.132
"GNAI2"	"PTPRU"	0.307
"GNAI2"	"GNB1"	0.633
"GNAI2"	"RGS14"	0.443
"GNAI2"	"OPTC"	NA
"GNAI2"	"NPW"	0.485
"GNAI2"	"DIRAS3"	0.331
"GNAI2"	"CORT"	0.589
"GNAI2"	"DHX30"	0.039
"GNAI2"	"GRM4"	0.566
"GNAI2"	"IGFALS"	0.432
"GNAI2"	"HCK"	0.351
"GNAI2"	"DIRAS2"	NA
"BAI1"	"RHOG"	NA
"SPHK1"	"ANAPC2"	0.342
"SPHK1"	"TNF"	0.568
"SPHK1"	"PPAP2C"	NA
"KLHDC3"	"SOS1"	0.345
"KLHDC3"	"RASGRP2"	0.34
"ANAPC2"	"KLC2"	0.04
"ANAPC2"	"SOCS1"	0.351
"ANAPC2"	"PSMA7"	0.532
"ANAPC2"	"MIB2"	0.536
"ANAPC2"	"PCGF6"	0.286
"ANAPC2"	"HIST1H2AC"	0.177
"ANAPC2"	"ASB2"	0.439
"ANAPC2"	"HECTD3"	0.82
"ANAPC2"	"PSME4"	0.373
"ANAPC2"	"RNF130"	0.349
"ANAPC2"	"UBE2V1"	0.389
"ANAPC2"	"IFIT2"	0.158
"TSC22D3"	"SCNN1D"	0.698
"KLC2"	"RHOG"	0.225
"KLC2"	"KIF1A"	0.668
"KLC2"	"LSMD1"	NA
"KLC2"	"SURF4"	0.458
"KLC2"	"HLA-DMA"	0.569
"KLC2"	"HLA-DRB1"	0.518
"KLC2"	"NFKB2"	0.049
"KLC2"	"HLA-DQA2"	0.481
"KLC2"	"OSBPL1A"	0.494
"KLC2"	"DYNC1H1"	0.579
"KLC2"	"KIF25"	0.366
"KLC2"	"HLA-DRA"	0.54
"KLC2"	"FOXH1"	0.055
"KLC2"	"KIFC1"	0.484
"KLC2"	"EXT2"	0.043
"OR2Z1"	"GNB1"	NA
"OR2Z1"	"ZNF414"	NA
"DLGAP1"	"HOMER3"	0.305
"DLGAP1"	"SYNGAP1"	0.847
"DLGAP1"	"CAMK2A"	0.803
"TRAPPC5"	"XAB2"	0.173
"TRAPPC5"	"MRPL21"	0.266
"FKBP10"	"ECE1"	NA
"FKBP10"	"CRTAP"	NA
"FKBP10"	"CHCHD2"	NA
"APOL1"	"COMT"	0.164
"APOL1"	"LPA"	0.131
"APOL1"	"SP1"	0.409
"COX5A"	"UQCRQ"	0.792
"COX5A"	"ATP5G2"	NA
"COX5A"	"WDTC1"	0.272
"COX5A"	"SDHC"	0.882
"COX5A"	"CHCHD2"	0.318
"COX5A"	"TRIM3"	0.278
"COX5A"	"MDH2"	0.882
"COX5A"	"MGAM"	0.131
"COX5A"	"ATP5G1"	NA
"COX5A"	"NDUFV1"	0.882
"CES2"	"CDA"	0.325
"TNIP1"	"LRRC20"	NA
"TNIP1"	"TNF"	0.523
"GYS1"	"ISYNA1"	0.79
"GYS1"	"SLC1A5"	0.051
"GYS1"	"PGK1"	0.836
"GYS1"	"UGP2"	1
"MRPS24"	"MRPL21"	0.985
"MRPS24"	"MRPL52"	0.962
"OS9"	"BET1L"	0.299
"BID"	"TP73"	0.689
"BID"	"MCL1"	0.645
"BID"	"BBC3"	0.825
"PRMT5"	"GEMIN4"	0.284
"PRMT5"	"GTF2F1"	0.362
"PRMT5"	"DYNC1H1"	0.38
"PRMT5"	"LSM2"	0.283
"PRMT5"	"HIST1H2AC"	0.382
"PRMT5"	"PRMT8"	0.606
"NUDC"	"RANGAP1"	0.017
"NUDC"	"INCENP"	0.033
"NUDC"	"DYNC1H1"	0.041
"NUDC"	"MDH2"	0.034
"CHDH"	"PLA2G2F"	0.652
"CHDH"	"TBXAS1"	0.163
"CHDH"	"ECHS1"	0.43
"CHDH"	"HSD17B1"	0.306
"CHDH"	"DHRS7B"	0.14
"OSBPL1A"	"HLA-DMA"	0.473
"OSBPL1A"	"HLA-DRB1"	0.452
"OSBPL1A"	"DYNC1H1"	0.334
"OSBPL1A"	"HLA-DQA2"	0.42
"OSBPL1A"	"HLA-DRA"	0.494
"TTLL11"	"CRTC2"	0.254
"HIST1H2AC"	"FOXK1"	0.081
"HIST1H2AC"	"TAF1C"	0.112
"HIST1H2AC"	"TCF7"	0.223
"HIST1H2AC"	"SUDS3"	0.475
"HIST1H2AC"	"POLR2L"	0.133
"HIST1H2AC"	"MTA1"	0.279
"HIST1H2AC"	"SIN3B"	0.543
"HIST1H2AC"	"PHF1"	0.422
"HIST1H2AC"	"BAZ1B"	0.444
"HIST1H2AC"	"BCL9L"	0.352
"HIST1H2AC"	"MYBBP1A"	0.238
"SLC34A1"	"SLC9A3R2"	0.129
"GEMIN4"	"LSM2"	0.55
"GEMIN4"	"KHSRP"	0.436
"FGF8"	"MSX1"	0.491
"FGF8"	"PAX8"	0.698
"FGF8"	"NPM3"	0.074
"FGF8"	"WNT11"	0.608
"FGF8"	"NES"	0.37
"FGF8"	"LBH"	NA
"FGF8"	"TH"	0.474
"FGF8"	"ALX4"	0.38
"FGF8"	"TBX1"	0.63
"FGF8"	"LHX2"	0.966
"RHOT2"	"RHOG"	0.538
"RHOT2"	"OBSCN"	0.544
"RHOT2"	"RPS2"	0.258
"RHOT2"	"FGD3"	0.558
"RHOT2"	"ARHGEF16"	0.496
"RHOT2"	"VAV1"	0.495
"RHOT2"	"ARHGAP9"	0.449
"RHOT2"	"SOS1"	0.532
"RHOT2"	"RHOBTB1"	0.664
"PORCN"	"WNT11"	0.303
"RPLP2"	"RPL14"	0.842
"RPLP2"	"EXOSC3"	0.527
"RPLP2"	"DDOST"	0.431
"RPLP2"	"RPL10"	0.767
"RPLP2"	"RPL7"	0.796
"RPLP2"	"RPS21"	0.854
"RPLP2"	"RPL27A"	1
"RPLP2"	"RPL11"	0.622
"RPLP2"	"RPS2"	0.879
"RPLP2"	"RPL13A"	0.872
"RPLP2"	"GSPT2"	0.781
"RPLP2"	"RPL37A"	1
"RPLP2"	"RPL41"	0.977
"RPLP2"	"RPLP0"	0.817
"RPLP2"	"RPL36AL"	NA
"RPLP2"	"RPL18"	0.977
"RPLP2"	"EEF1G"	0.446
"RPLP2"	"RPL32"	0.977
"RPLP2"	"EIF4A2"	0.644
"RPLP2"	"EIF5A"	0.5
"RPLP2"	"FAU"	NA
"NDUFV1"	"MDH2"	0.584
"NDUFV1"	"RNASET2"	0.229
"NDUFV1"	"POR"	0.36
"NDUFV1"	"UQCRQ"	0.886
"NDUFV1"	"SDHC"	0.638
"NDUFV1"	"NDUFA3"	0.992
"NDUFV1"	"SLC9A3R2"	0.709
"KIF1A"	"PPFIA3"	0.395
"KIF1A"	"KIFC1"	0.659
"KIF1A"	"SURF4"	0.382
"KIF1A"	"OBSCN"	0.216
"KIF1A"	"DYNC1H1"	0.577
"KIF1A"	"KIF25"	0.515
"KIF1A"	"WDTC1"	0.07
"KIF1A"	"GIT1"	0.046
"EXOSC3"	"ZFP36L1"	0.461
"EXOSC3"	"RPLP0"	0.547
"EXOSC3"	"RPL14"	0.666
"EXOSC3"	"RPL32"	0.517
"EXOSC3"	"KHSRP"	0.628
"EXOSC3"	"KPNA6"	0.403
"EXOSC3"	"RPL7"	0.673
"EXOSC3"	"RPL27A"	0.527
"EXOSC3"	"RPL11"	0.581
"EXOSC3"	"RPS2"	0.638
"EXOSC3"	"RPL41"	0.517
"EXOSC3"	"RPL36AL"	NA
"EXOSC3"	"RPL18"	0.517
"EXOSC3"	"RPL13A"	0.557
"EXOSC3"	"RPL10"	0.568
"EXOSC3"	"RPL37A"	0.527
"UTS2R"	"GNB1"	0.599
"UTS2R"	"P2RY11"	0.545
"UTS2R"	"EVX1"	NA
"UTS2R"	"ZFPM1"	0.255
"CRTAP"	"COL9A3"	0.028
"P2RY11"	"GNB1"	0.58
"P2RY11"	"FSHR"	0.501
"P2RY11"	"ADM2"	0.396
"P2RY11"	"HTR4"	0.552
"P2RY11"	"WDTC1"	0.081
"P2RY11"	"ENTPD2"	0.068
"P2RY11"	"GPR20"	0.582
"ANP32E"	"RPS2"	0.317
"ANP32E"	"H2AFY"	0.868
"POLR2L"	"ENTPD2"	0.422
"POLR2L"	"CTNNBL1"	0.463
"POLR2L"	"UBL5"	0.49
"POLR2L"	"BAZ1B"	0.631
"POLR2L"	"SP1"	0.61
"POLR2L"	"MYBBP1A"	0.563
"POLR2L"	"PCBP2"	0.538
"POLR2L"	"GTF2F1"	0.822
"POLR2L"	"LSM2"	0.517
"POLR2L"	"POLR2J2"	NA
"POLR2L"	"RPL18"	0.465
"POLR2L"	"TAF1C"	0.804
"POLR2L"	"CPSF1"	0.58
"POLR2L"	"XAB2"	0.699
"POLR2L"	"ZMAT5"	0.534
"IL32"	"TNF"	0.318
"STK11"	"WDR6"	0.377
"STK11"	"WDTC1"	0.577
"STK11"	"EIF4EBP1"	0.378
"STK11"	"CRTC2"	0.318
"WNT11"	"ALX4"	0.232
"WNT11"	"TCF7"	0.387
"WNT11"	"GNB1"	0.385
"CNDP2"	"GCLM"	1
"CNDP2"	"GLUD2"	0.399
"ODF3"	"PFDN2"	NA
"ODF3"	"ODF4"	NA
"EIF4A2"	"RPS21"	0.576
"EIF4A2"	"RPL27A"	0.644
"EIF4A2"	"RPL11"	0.417
"EIF4A2"	"EIF4EBP1"	0.488
"EIF4A2"	"RPL13A"	0.625
"EIF4A2"	"EIF4G3"	1
"EIF4A2"	"RPL37A"	0.644
"EIF4A2"	"RPL14"	0.542
"EIF4A2"	"RPL32"	0.652
"EIF4A2"	"EIF5A"	0.3
"EIF4A2"	"FKBP1C"	NA
"EIF4A2"	"FTSJ3"	0.295
"EIF4A2"	"RPL7"	0.518
"EIF4A2"	"PCBP2"	0.305
"EIF4A2"	"RPS2"	0.606
"EIF4A2"	"RPL18"	0.652
"EIF4A2"	"RPL36AL"	NA
"EIF4A2"	"RPL10"	0.536
"EIF4A2"	"RPLP0"	0.542
"EIF4A2"	"RPL41"	0.652
"EIF4A2"	"EEF1G"	0.476
"EIF4A2"	"FAU"	NA
"THOC6"	"CPSF1"	0.687
"TACC3"	"INCENP"	0.462
"TACC3"	"FOXM1"	0.41
"ZFPM1"	"STAT5A"	0.293
"ZFPM1"	"MTA1"	0.336
"ZFPM1"	"GATA2"	0.599
"ARFRP1"	"WDTC1"	0.101
"ARFRP1"	"DNAJB2"	0.168
"ARFRP1"	"LSMD1"	NA
"ARFRP1"	"TGOLN2"	0.064
"LIMS2"	"OBSCN"	0.47
"MDH2"	"TXNRD2"	0.046
"MDH2"	"PGK1"	0.393
"MDH2"	"EEF1G"	0.232
"MDH2"	"GLUD2"	0.676
"MDH2"	"SDHC"	0.668
"MDH2"	"ATP5G2"	NA
"MDH2"	"IDH2"	0.764
"MYT1"	"SIN3B"	0.762
"TSEN54"	"CPSF1"	0.497
"GLUD2"	"IDH2"	0.63
"GLUD2"	"PGK1"	0.326
"GLUD2"	"GCLM"	0.438
"CNGA2"	"CALML5"	NA
"FOXK1"	"SUDS3"	0.427
"OR4C46"	"GNB1"	1
"STAC3"	"NUMA1"	0.331
"SP1"	"KLF6"	0.68
"SP1"	"ACTA1"	0.557
"SP1"	"GTF2F1"	0.662
"SP1"	"CEBPA"	0.566
"SP1"	"SDHC"	0.341
"SP1"	"NFKB2"	0.662
"SP1"	"CRABP2"	0.581
"SP1"	"FOXM1"	0.576
"SP1"	"NR5A1"	0.605
"SP1"	"TNF"	0.498
"SP1"	"PPP2R4"	NA
"SP1"	"BBC3"	0.377
"SP1"	"APOL3"	0.287
"IRF7"	"SOCS1"	0.524
"IRF7"	"ADAR"	0.585
"IRF7"	"TRIM46"	0.223
"IRF7"	"HLA-DQA2"	0.47
"IRF7"	"EIF4EBP1"	0.278
"IRF7"	"GTF2F1"	0.519
"IRF7"	"STAT4"	0.321
"IRF7"	"IRF2"	0.686
"IRF7"	"IFITM1"	0.631
"IRF7"	"IFI30"	0.375
"IRF7"	"HLA-DRA"	0.477
"IRF7"	"TRIM22"	0.591
"IRF7"	"TNF"	0.563
"IRF7"	"TRIM3"	0.194
"IRF7"	"HLA-DRB1"	0.439
"IRF7"	"HLA-G"	0.607
"IRF7"	"UBE2V1"	0.565
"IRF7"	"IFIT2"	0.525
"SOCS1"	"RNF130"	0.176
"SOCS1"	"TNF"	0.502
"SOCS1"	"VAV1"	0.551
"SOCS1"	"PIM2"	0.42
"SOCS1"	"UBE2V1"	0.56
"SOCS1"	"STAT5A"	0.559
"SOCS1"	"STAT4"	0.59
"SOCS1"	"MIB2"	0.408
"SOCS1"	"ASB2"	0.418
