"symbol1","symbol2"
"UBE2V1","HECTD3"
"UBE2V1","RNF130"
"UBE2V1","FAU"
"TCF7","NR5A1"
"EIF4EBP1","PPP2R4"
"EIF4EBP1","FKBP1C"
"EIF4EBP1","LRRC20"
"EIF4EBP1","PIM2"
"EIF4EBP1","CRTC2"
"EIF4EBP1","GSPT2"
"EIF4EBP1","EIF4G3"
"TRIM3","HLA-DRA"
"TRIM3","HLA-DQA2"
"TRIM3","IRF2"
"TRIM3","HLA-DRB1"
"TRIM3","HLA-G"
"TRIM3","IFI30"
"SDSL","GCAT"
"SDSL","SLC3A2"
"SDSL","RPL27A"
"SDSL","RPL11"
"SIGLEC1","SPN"
"STAT5A","PIAS3"
"STAT5A","CSF3R"
"STAT5A","STAT4"
"STAT5A","SDHC"
"STAT5A","CXCR4"
"STAT5A","MCL1"
"STAT5A","IL6R"
"STAT5A","HCK"
"STAT5A","TNF"
"STAT5A","VAV1"
"GSPT2","RPL27A"
"GSPT2","RPS21"
"GSPT2","RPL11"
"GSPT2","RPL13A"
"GSPT2","RPL37A"
"GSPT2","RPL14"
"GSPT2","RPL32"
"GSPT2","ACTA1"
"GSPT2","RPS2"
"GSPT2","RPL36AL"
"GSPT2","RPL18"
"GSPT2","PGK1"
"GSPT2","RPL10"
"GSPT2","RPL41"
"GSPT2","FAU"
"RPL10","RPS21"
"RPL10","RPL27A"
"RPL10","RPL11"
"RPL10","RPL13A"
"RPL10","ATP5G2"
"RPL10","RPL37A"
"RPL10","RPL14"
"RPL10","RPL32"
"RPL10","RPS2"
"RPL10","RPL18"
"RPL10","DDOST"
"RPL10","RPL36AL"
"RPL10","RPL41"
"RPL10","FAU"
"RPS2","RPL27A"
"RPS2","RPS21"
"RPS2","RPL41"
"RPS2","CSNK1E"
"RPS2","RPL14"
"RPS2","RPL32"
"RPS2","ELAVL3"
"RPS2","FAU"
"RPS2","PRMT8"
"RPS2","RPL11"
"RPS2","LSM2"
"RPS2","DDOST"
"RPS2","RPL36AL"
"RPS2","RPL18"
"RPS2","RPL13A"
"RPS2","MYBBP1A"
"RPS2","ATP5G2"
"RPS2","PGK1"
"RPS2","RPL37A"
"FHIT","SARDH"
"FOXM1","SDHC"
"FOXM1","PAX8"
"FOXM1","KCNJ11"
"FOXM1","RRM2"
"FOXM1","S100A8"
"FOXM1","WDTC1"
"FOXM1","NKX6-2"
"FOXM1","PPP2R4"
"BAZ1B","MYBBP1A"
"BAZ1B","WAC"
"BAZ1B","TAF1C"
"PYCR2","PRODH"
"SERPINA6","CORT"
"GAL3ST1","SPN"
"GAL3ST1","MGAM"
"HELT","GATA2"
"HELT","MGAM"
"TNFSF13","SET"
"ZMAT5","GTF2F1"
"ZMAT5","LSM2"
"APOL3","COMT"
"APOL3","TNF"
"RPL14","RPL27A"
"RPL14","RPS21"
"RPL14","RPL11"
"RPL14","DDOST"
"RPL14","RPL36AL"
"RPL14","RPL18"
"RPL14","RPL13A"
"RPL14","RPL37A"
"RPL14","RPL41"
"RPL14","RPL32"
"RPL14","FAU"
"RPL14","FTSJ3"
"GATA2","QRSL1"
"GATA2","CEBPA"
"RAB5C","AP2A1"
"RAB5C","TGOLN2"
"RAB5C","RAB5B"
"RAB5C","MCL1"
"RAB5C","ARPC4"
"RAB5C","IGF2R"
"RAB5C","FTL"
"RAB5C","SYT8"
"RAB5C","RBM10"
"RAB5C","BLOC1S3"
"RAB5C","ARPC5"
"RAB5C","NDP"
"RAB5C","DNM2"
"KCNJ11","WDTC1"
"RPS21","RPL27A"
"RPS21","RPL11"
"RPS21","UQCRQ"
"RPS21","DDOST"
"RPS21","RPL36AL"
"RPS21","RPL18"
"RPS21","RPL13A"
"RPS21","RPL37A"
"RPS21","RPL41"
"RPS21","CSNK1E"
"RPS21","RPL32"
"RPS21","ELAVL3"
"RPS21","FAU"
"RPL36AL","RPL27A"
"RPL36AL","RPL18"
"RPL36AL","RPL11"
"RPL36AL","DDOST"
"RPL36AL","RPL13A"
"RPL36AL","RPL37A"
"RPL36AL","RPL41"
"RPL36AL","RPL32"
"RPL36AL","FAU"
"RPL27A","SLC3A2"
"RPL27A","RPL11"
"RPL27A","DDOST"
"RPL27A","RPL18"
"RPL27A","RPL13A"
"RPL27A","RPL37A"
"RPL27A","RPL41"
"RPL27A","RPL32"
"RPL27A","PSTPIP1"
"RPL27A","FAU"
"KIF25","SURF4"
"KIF25","INCENP"
"KIF25","KIFC1"
"KIF25","DYNC1H1"
"ADAMTSL2","ADAMTS13"
"ADAMTSL2","ADAMTS4"
"KRTAP23-1","KRTAP19-6"
"KRTAP23-1","KRTAP6-3"
"ENTPD2","POLR2J2"
"ENTPD2","WDTC1"
"ENTPD2","RRM2"
"MRPL52","MRPL21"
"HTR3A","HTR4"
"DNM2","VAV1"
"DNM2","HLA-DRA"
"DNM2","RAB5B"
"DNM2","MPZ"
"DNM2","TGOLN2"
"DNM2","MSN"
"DNM2","PSTPIP1"
"DNM2","HLA-DQA2"
"DNM2","SYT8"
"DNM2","AP2A1"
"DNM2","ACTA1"
"DNM2","ARPC4"
"DNM2","IGF2R"
"DNM2","HLA-DRB1"
"DNM2","ARPC5"
"ATP5G1","RPL11"
"ATP5G1","UQCRQ"
"ATP5G1","ATP6V1F"
"ATP5G1","CHCHD2"
"ATP5G1","ATP5G2"
"ATP5G1","ATP6AP1"
"ATP5G1","RRM2"
"ATP5G1","TIMM8A"
"RANGAP1","INCENP"
"RANGAP1","GNL1"
"RANGAP1","RPL37A"
"DYNC1H1","AZI1"
"DYNC1H1","PCNT"
"DYNC1H1","HLA-DQA2"
"DYNC1H1","KIFC1"
"DYNC1H1","RAB3GAP2"
"DYNC1H1","BET1L"
"DYNC1H1","EPPK1"
"DYNC1H1","HLA-DRA"
"DYNC1H1","CSNK1E"
"DYNC1H1","MSN"
"DYNC1H1","HLA-DMA"
"DYNC1H1","ACTA1"
"DYNC1H1","HLA-DRB1"
"DYNC1H1","TPM2"
"TNFRSF10C","ECE1"
"TNFRSF10C","TNF"
"TNFRSF10C","MCL1"
"TNFRSF10C","NDP"
"ADAM15","HCK"
"IGF2R","AP2A1"
"IGF2R","SYT8"
"IGF2R","BLOC1S3"
"IGF2R","CDKN1C"
"IGF2R","ARPC5"
"IGF2R","RAB5B"
"IGF2R","TGOLN2"
"IGF2R","ARPC4"
"IGF2R","FTL"
"MFNG","CRB2"
"MFNG","LHX2"
"PRODH","COMT"
"ASNA1","EMD"
"SEMA4F","OBSCN"
"XAB2","PCBP2"
"XAB2","GTF2F1"
"XAB2","LSM2"
"XAB2","CTNNBL1"
"STAT4","TNF"
"STAT4","PIAS3"
"STAT4","HLA-DRB1"
"ZNF429","HLA-DRB1"
"ZNF429","HLA-DRA"
"UBL5","UQCRQ"
"UBL5","POLR2J2"
"UBL5","FAU"
"ENTPD4","NT5M"
"ENTPD4","RRM2"
"MICAL1","TH"
"MICAL1","ACTA1"
"PPP2R4","CACNA1A"
"PPP2R4","TLX1"
"PPP2R4","MCL1"
"PPP2R4","PRAM1"
"PPP2R4","SET"
"PPP2R4","CACNA2D4"
"AP2A1","HLA-DQA2"
"AP2A1","SYT8"
"AP2A1","ARPC5"
"AP2A1","MSN"
"AP2A1","HLA-DRB1"
"AP2A1","ARPC4"
"AP2A1","RAB5B"
"AP2A1","HLA-DRA"
"AP2A1","TGOLN2"
"ELAVL3","HSD17B1"
"ELAVL3","FAU"
"ELAVL3","DHRS7B"
"PCBP2","GTF2F1"
"PCBP2","CEBPA"
"PCBP2","CTNNBL1"
"PCBP2","LSM2"
"PCNT","AZI1"
"PCNT","CNTROB"
"PCNT","CSNK1E"
"ARPC5","SYT8"
"ARPC5","EFHD2"
"ARPC5","RAB5B"
"ARPC5","TGOLN2"
"ARPC5","ACTA1"
"ARPC5","ARPC4"
"DDA1","ECHS1"
"CSNK1E","SMAP1"
"CSNK1E","AZI1"
"CSNK1E","CSNK2B"
"CSNK1E","OBSCN"
"HLA-DRB1","GNB1"
"HLA-DRB1","HLA-DRA"
"HLA-DRB1","TRIM22"
"HLA-DRB1","HLA-DQA2"
"HLA-DRB1","IRF2"
"HLA-DRB1","LAT"
"HLA-DRB1","TNF"
"HLA-DRB1","VAV1"
"HLA-DRB1","PADI4"
"HLA-DRB1","HLA-DMA"
"HLA-DRB1","FYB"
"HLA-DRB1","HLA-G"
"HLA-DRB1","IFI30"
"SPN","TNF"
"SPN","VAV1"
"SPN","MSN"
"CD300A","MSN"
"CACNA1A","CALML5"
"CACNA1A","GNB1"
"CACNA1A","CACNA2D4"
"CACNA1A","KCNIP2"
"CACNA1A","KCNK4"
"MSN","ACTA1"
"MSN","CRB2"
"MSN","PGK1"
"MSN","SLC9A3R2"
"MSN","VAV1"
"RAB5B","TGOLN2"
"RAB5B","ARPC4"
"RAB5B","SYT8"
"RAB5B","RBM10"
"HLA-G","HLA-DRA"
"HLA-G","ADM2"
"HLA-G","ADAR"
"HLA-G","TRIM22"
"HLA-G","HLA-DQA2"
"HLA-G","IRF2"
"HLA-G","IFI30"
"HLA-G","IFIT2"
"RRM2","ATP5G2"
"RRM2","DNAJC9"
"RRM2","TNNT2"
"HTR4","FSHR"
"HTR4","GNB1"
"HTR4","ADM2"
"HTR4","GPR20"
"CYB561","DBH"
"DNAJC5","ECE1"
"TPM2","MYL6"
"TPM2","TNNT2"
"TPM2","ACTA1"
"COMT","TXNRD2"
"COMT","DBH"
"COMT","TH"
"MRPL21","PSTPIP1"
"CTNNBL1","LSM2"
"CTNNBL1","GTF2F1"
"SEPN1","SEPW1"
"SEPN1","ACTA1"
"SEPN1","TXNRD2"
"HMGN2","TXNRD2"
"WDTC1","MGAM"
"WDTC1","ATP6V1F"
"WDTC1","NUMA1"
"WDTC1","TNF"
"WDTC1","DPH5"
"IRF2BP2","IRF2"
"ACTA1","MYL6"
"ACTA1","TMSB4X"
"ACTA1","TNNT2"
"ACTA1","ARPC4"
"ACTA1","CALML5"
"ACTA1","OBSCN"
"ACTA1","DIRAS3"
"ACTA1","MIB2"
"ACTA1","PGK1"
"ACTA1","DIRAS2"
"ACTA1","VAV1"
"ACTA1","FAU"
"OPTC","DIRAS2"
"OPTC","GNB1"
"OPTC","DIRAS3"
"TNNT2","MYL6"
"SDHC","TNF"
"SDHC","TIMM8A"
"SDHC","UQCRQ"
"SDHC","NR5A1"
"ADAMTS4","ADAMTS13"
"CRABP2","PSTPIP1"
"NES","CXCR4"
"NES","TH"
"NES","NKX6-2"
"NES","MCL1"
"NES","NDP"
"ADAR","WDR81"
"ADAR","PSMA7"
"ADAR","IRF2"
"ADAR","CDA"
"ADAR","IFIT2"
"IL6R","CSF3R"
"IL6R","HCK"
"IL6R","TNF"
"IL6R","VAV1"
"IL6R","SOS1"
"ECHS1","DHRS7B"
"ECHS1","HBD"
"ECHS1","HSD17B1"
"NKX6-2","POU3F4"
"CRTC2","CREB3L1"
"CRTC2","FKBP1C"
"S100A6","S100A8"
"S100A8","S100A12"
"S100A8","FCN1"
"S100A8","HCK"
"S100A8","TNF"
"S100A12","FCN1"
"S100A12","NFKB2"
"LCE2A","LCE2C"
"MCL1","ECE1"
"MCL1","DDOST"
"MCL1","TNF"
"MCL1","BBC3"
"MCL1","NDP"
"PLEKHO1","CSNK2B"
"ATP6AP1","ATP6V1F"
"ATP6AP1","ATP5G2"
"EMD","GUCA2B"
"ATXN7L2","ATXN7L3"
"NFKB2","CORT"
"NFKB2","TNF"
"NFKB2","TLX1"
"NFKB2","PSMA7"
"NFKB2","PSME4"
"TLX1","LHX2"
"SMAP1","SYNGAP1"
"PSMA7","PSME4"
"PSMA7","OAZ2"
"PSMA7","TNF"
"PSMA7","ARPC4"
"PSMA7","CXCR4"
"DIRAS3","GNB1"
"DIRAS3","IGFALS"
"FCN1","HCK"
"IFIT2","TRIM22"
"IFIT2","IRF2"
"SARDH","GCAT"
"SARDH","TXNRD2"
"HECTD3","RNF130"
"HECTD3","MIB2"
"HECTD3","ASB2"
"ZNF503","SAMD8"
"SET","TREX1"
"SET","PPAN"
"SET","PRMT8"
"TIMM8A","CDA"
"POU3F1","MPZ"
"CSF3R","HCK"
"CSF3R","PRAM1"
"CSF3R","TNF"
"CSF3R","CEBPA"
"POU3F4","PGK1"
"PGK1","RPL13A"
"PGK1","RPL11"
"PGK1","CXCR4"
"NR5A1","FSHR"
"LHX2","CRB2"
"LHX2","MSX1"
"LHX2","EVX1"
"KPNA6","RPL11"
"GRM4","GNB1"
"GRM4","CXCR4"
"GRM4","CORT"
"RPL11","RPL41"
"RPL11","TP73"
"RPL11","SLC3A2"
"RPL11","RPL18"
"RPL11","DDOST"
"RPL11","RPL13A"
"RPL11","ATP5G2"
"RPL11","RPL37A"
"RPL11","RPL32"
"RPL11","FAU"
"SLC39A7","KIFC1"
"HLA-DMA","HLA-DRA"
"HLA-DMA","HLA-DQA2"
"ECE1","TH"
"HLA-DQA2","HLA-DRA"
"HLA-DQA2","RNASET2"
"HLA-DQA2","TRIM22"
"HLA-DQA2","IRF2"
"HLA-DQA2","LAT"
"HLA-DQA2","IFI30"
"DDOST","UQCRQ"
"DDOST","RPL18"
"DDOST","RPL13A"
"DDOST","RPL37A"
"DDOST","RPL41"
"DDOST","RPL32"
"CDA","NT5M"
"TSPYL2","GABRD"
"LSM2","GTF2F1"
"DIRAS2","MGAM"
"DIRAS2","GNB1"
"DIRAS2","IGFALS"
"HCK","VAV1"
"HCK","PIK3R5"
"HCK","SOS1"
"CSNK2B","MIB2"
"CSNK2B","STK24"
"CSNK2B","RPL41"
"EFHD2","ARPC4"
"GNL1","PPAN"
"GNL1","FTSJ3"
"CORT","GNB1"
"CORT","CXCR4"
"FTL","TGOLN2"
"VPS28","CYHR1"
"VPS28","ZFYVE1"
"GPR20","FSHR"
"GPR20","GNB1"
"GPR20","ADM2"
"SLC3A2","FAU"
"SLC3A2","MGAM"
"SLC3A2","SLC1A5"
"TAF1C","MYBBP1A"
"GABRD","CLIC3"
"GNB1","FSHR"
"GNB1","ADM2"
"GNB1","PIK3R5"
"GNB1","SOS1"
"GNB1","CXCR4"
"GNB1","IGFALS"
"GNB1","VAV1"
"GNB1","OR1M1"
"FANCG","TNF"
"UQCRQ","FAU"
"UQCRQ","ATP5G2"
"SIN3B","SUDS3"
"SIN3B","PAH"
"TRIM22","HLA-DRA"
"TRIM22","IRF2"
"TRIM22","IFI30"
"HBD","TH"
"HBD","PAH"
"CALML5","OBSCN"
"CALML5","POR"
"CALML5","CAMK2A"
"CALML5","FAU"
"UCN3","VAV1"
"TH","PAH"
"TH","SQSTM1"
"TH","DBH"
"MYBBP1A","RPL18"
"MYBBP1A","DHX30"
"MYBBP1A","RPL37A"
"MYBBP1A","PPAN"
"MYBBP1A","FTSJ3"
"SYT8","TGOLN2"
"SYT8","ARPC4"
"PRMT8","FTSJ3"
"CACNA2D4","CAMK2A"
"SERPINB5","TNF"
"SMYD3","SOS1"
"SQSTM1","OBSCN"
"SQSTM1","CAMK2A"
"KRTAP19-6","KRTAP6-3"
"RPL13A","RPL18"
"RPL13A","RPL37A"
"RPL13A","RPL41"
"RPL13A","RPL32"
"RPL13A","PSTPIP1"
"RPL13A","FAU"
"HOMER3","SLC9A3R2"
"PIAS3","INCENP"
"DBH","PAH"
"IRF2","IFI30"
"IRF2","HLA-DRA"
"IRF2","GTF2F1"
"ATP5G2","ATP6V1F"
"GTF2F1","POLR2J2"
"INCENP","KIFC1"
"HLA-DRA","IFI30"
"HLA-DRA","LAT"
"CHCHD2","TREX1"
"CHCHD2","KHSRP"
"LAT","VAV1"
"LAT","PIK3R5"
"LAT","FYB"
"LAT","SOS1"
"WDR6","FTSJ3"
"DHRS7B","TXNRD2"
"ADM2","FSHR"
"RPL32","RPL37A"
"RPL32","RPL18"
"RPL32","RPL41"
"RPL32","FAU"
"CAMK2A","MYL6"
"CAMK2A","CREB3L1"
"CAMK2A","SYNGAP1"
"CAMK2A","KCNIP2"
"TXNRD2","SEPW1"
"TXNRD2","HSD17B1"
"PSME4","OAZ2"
"PSME4","TNF"
"KCTD17","OBSCN"
"SOS1","IGFALS"
"SOS1","VAV1"
"SOS1","SYNGAP1"
"TGOLN2","BLOC1S3"
"TGOLN2","ARPC4"
"CXCR4","TNF"
"CXCR4","VAV1"
"TBXAS1","MGAM"
"MFRP","FAU"
"PIK3R5","PLCD1"
"PIK3R5","VAV1"
"FTSJ3","PPAN"
"TNF","CEBPA"
"TNF","MGAM"
"SYNGAP1","FYB"
"RPL37A","RPL41"
"RPL37A","FAU"
"RPL37A","RPL18"
"RPL41","RPL18"
"RPL41","FAU"
"FYB","VAV1"
"MIB2","MYL6"
"MIB2","ASB2"
"MIB2","RNF130"
"MIB2","FAU"
"RNF130","ASB2"
"FAU","RPL18"
"FAU","ZFYVE1"
"FAU","OBSCN"
