"symbol1" "symbol2" "BP"
"MYL6" "RPS23" 0.0285
"MYL6" "TMSB4X" 0.169
"MYL6" "RBM10" NA
"MYL6" "RPL14" 0.02725
"MYL6" "RAB11B" 0.0235
"MYL6" "ARPC5" 0.25175
"MYL6" "RPL35" 0.0295
"MYL6" "GABARAP" 0.0305
"MYL6" "RPL13A" 0.029
"MYL6" "TXN2" 0.0245
"MYL6" "SEC61A1" 0.068
"MYL6" "VPS28" 0.0175
"MYL6" "TUBB" 0.0685
"MYOG" "SP1" 0.4365
"MYOG" "SRF" 0.5365
"MYOG" "TFAP4" 0.3855
"MYOG" "PRMT5" 0.2915
"MYOG" "NES" 0.28475
"MYOG" "CCDC28A" NA
"MYT1" "PLK1" 0.64625
"MYT1" "SIN3B" 0.64625
"NDUFA3" "NDUFB7" 0.90775
"NDUFA3" "NDUFB10" 0.90775
"NDUFA3" "NDUFV1" 0.90025
"NDUFA3" "UQCRC2" 0.69075
"NDUFA3" "COX5A" 0.77425
"NDUFA3" "UQCRQ" 0.77725
"NDUFA3" "FIS1" 0.34575
"NDUFA3" "NDUFB11" 0.901
"NDUFA3" "NDUFS7" 0.73125
"NDUFB7" "NDUFB10" 0.90775
"NDUFB7" "NDUFV1" 0.90025
"NDUFB7" "PSMB4" 0.20025
"NDUFB7" "MRPS12" 0.3035
"NDUFB7" "SDHC" 0.5225
"NDUFB7" "UQCRC2" 0.69075
"NDUFB7" "CLPP" 0.18525
"NDUFB7" "COX7A2L" 0.613
"NDUFB7" "COX5A" 0.77425
"NDUFB7" "ZNHIT1" 0.32
"NDUFB7" "NUDC" 0.054
"NDUFB7" "TIMM13" 0.2985
"NDUFB7" "UQCRQ" 0.77725
"NDUFB7" "FIS1" 0.34575
"NDUFB7" "CHCHD2" 0.4105
"NDUFB7" "NDUFB11" 0.901
"NDUFB7" "MRPL17" 0.31175
"NDUFB7" "MRPS24" 0.29925
"NDUFB7" "RHOT2" 0.31625
"NDUFB7" "POLR2J2" NA
"NDUFB7" "NDUFS7" 0.73125
"NDUFB10" "NDUFV1" 0.90025
"NDUFB10" "PSMA7" 0.20025
"NDUFB10" "MRPS12" 0.3035
"NDUFB10" "SDHC" 0.5225
"NDUFB10" "UQCRC2" 0.69075
"NDUFB10" "CLPP" 0.18525
"NDUFB10" "NIPSNAP1" 0
"NDUFB10" "COX7A2L" 0.613
"NDUFB10" "ATP6V1F" 0.018
"NDUFB10" "COX5A" 0.77425
"NDUFB10" "ZNHIT1" 0.32
"NDUFB10" "TXN2" 0.3
"NDUFB10" "TIMM13" 0.2985
"NDUFB10" "UQCRQ" 0.77725
"NDUFB10" "CHCHD2" 0.4105
"NDUFB10" "NDUFB11" 0.901
"NDUFB10" "MRPL16" 0.29925
"NDUFB10" "MRPL17" 0.31175
"NDUFB10" "MRPS24" 0.29925
"NDUFB10" "RHOT2" 0.31625
"NDUFB10" "MRPL52" 0.32075
"NDUFB10" "CHCHD4" 0.32275
"NDUFB10" "NDUFS7" 0.73125
"NDUFV1" "PFDN1" NA
"NDUFV1" "PGK1" 0.28025
"NDUFV1" "PSMA4" 0.21925
"NDUFV1" "PSMA7" 0.21925
"NDUFV1" "PSMB4" 0.21925
"NDUFV1" "PSMC4" 0.335
"NDUFV1" "RPL4" 0.1985
"NDUFV1" "RPL8" 0.201
"NDUFV1" "RPL18" 0.201
"NDUFV1" "RPL36AL" NA
"NDUFV1" "RPLP0" 0.256
"NDUFV1" "MRPS12" 0.31
"NDUFV1" "SDHC" 0.57175
"NDUFV1" "UGP2" 0.539
"NDUFV1" "UQCRC2" 0.73075
"NDUFV1" "CLPP" 0.21125
"NDUFV1" "NIPSNAP1" 0
"NDUFV1" "RPL14" 0.28175
"NDUFV1" "COX7A2L" 0.65175
"NDUFV1" "ATP6V1F" 0.02075
"NDUFV1" "COX5A" 0.8025
"NDUFV1" "CCS" 0.1025
"NDUFV1" "NUDC" 0.059
"NDUFV1" "RPL35" 0.244
"NDUFV1" "DNAJC9" 0
"NDUFV1" "RPL13A" 0.2325
"NDUFV1" "HSPBP1" 0.1485
"NDUFV1" "TXN2" 0.3195
"NDUFV1" "TIMM13" 0.25975
"NDUFV1" "UQCRQ" 0.80575
"NDUFV1" "ANAPC2" 0.1535
"NDUFV1" "FIS1" 0.34125
"NDUFV1" "CHCHD2" 0.39825
"NDUFV1" "NDUFB11" 0.901
"NDUFV1" "MRPL16" 0.29475
"NDUFV1" "MRPL17" 0.29425
"NDUFV1" "MRPS24" 0.29475
"NDUFV1" "ALKBH7" 0.34025
"NDUFV1" "RHOT2" 0.289
"NDUFV1" "CHCHD4" 0.344
"NDUFV1" "MRPL21" 0.29425
"NDUFV1" "POLR2J2" NA
"NDUFV1" "NDUFS7" 0.75525
"NFATC4" "PPP3CC" 0.39675
"NFKB2" "NFKBIB" 0.545
"NFKB2" "RELB" 0.57075
"NFKB2" "RPL7" 0.3385
"NFKB2" "RPL11" 0.3685
"NFKB2" "RPL18" 0.36575
"NFKB2" "RPL30" 0.32225
"NFKB2" "RPLP0" 0.339
"NFKB2" "RPLP2" 0.35625
"NFKB2" "SP1" 0.5535
"NFKB2" "USP2" 0.325
"NFKB2" "TNIP1" 0.40675
"NFKB2" "MYBBP1A" 0.46125
"NFKB2" "TUBGCP2" 0.08975
"NFKB2" "GEMIN4" 0.2195
"NFKB2" "TUBB" 0.1855
"NFKBIB" "POLR2L" 0.504
"NFKBIB" "RPL7" 0.3655
"NFKBIB" "RPL11" 0.307
"NFKBIB" "RPL30" 0.3575
"NFKBIB" "RPLP0" 0.383
"NFKBIB" "S100A8" 0.28875
"NFKBIB" "RIPK1" 0.32725
"NFKBIB" "CCDC28A" NA
"NFKBIB" "TUBB" 0.22725
"NQO2" "RELB" 0.20525
"NQO2" "DGCR6" 0.053
"NQO2" "IL32" 0.25125
"NONO" "NPM1" 0.259
"NONO" "P2RY11" 0.286
"NONO" "PCBP1" 0.23775
"NONO" "PCBP2" 0.34225
"NONO" "PGK1" 0.24775
"NONO" "PLK1" 0.2295
"NONO" "POLR2L" 0.40025
"NONO" "PPIB" 0.128
"NONO" "PSMA4" 0.18075
"NONO" "PSMA7" 0.18075
"NONO" "PSMB4" 0.18075
"NONO" "PSMC4" 0.2365
"NONO" "RELB" 0.57775
"NONO" "RPL4" 0.27025
"NONO" "RPL7" 0.263
"NONO" "RPL8" 0.2825
"NONO" "RPL10" 0.36225
"NONO" "RPL11" 0.3005
"NONO" "RPL15" 0.2825
"NONO" "RPL30" 0.31075
"NONO" "RPL27A" 0.27025
"NONO" "RPL32" 0.2825
"NONO" "RPL37" 0.27025
"NONO" "RPLP0" 0.26775
"NONO" "RPLP2" 0.27025
"NONO" "RPN1" 0.20475
"NONO" "RPS2" 0.295
"NONO" "RPS9" 0.31075
"NONO" "RPS23" 0.25825
"NONO" "RRM2" 0.22825
"NONO" "SET" 0.45225
"NONO" "SPI1" 0.4345
"NONO" "SURF4" 0.20575
"NONO" "TBCA" 0.07825
"NONO" "TPM2" 0.06875
"NONO" "RBM10" NA
"NONO" "STK24" 0.41325
"NONO" "PIAS1" 0.37
"NONO" "KHSRP" 0.3825
"NONO" "HDAC3" 0.48425
"NONO" "RPL14" 0.25925
"NONO" "ZBED1" 0.592
"NONO" "MTA2" 0.28075
"NONO" "ARPC1B" 0.2695
"NONO" "MYBBP1A" 0.548
"NONO" "NUDC" 0.08875
"NONO" "WDR6" 0.3075
"NONO" "RPL35" 0.2735
"NONO" "EXOSC7" 0.3175
"NONO" "PSME4" 0.28925
"NONO" "SIN3B" 0.34925
"NONO" "USP22" 0.26525
"NONO" "RPL13A" 0.412
"NONO" "ANAPC2" 0.16375
"NONO" "CPSF1" 0.24825
"NONO" "SEC61A1" 0.0115
"NONO" "GEMIN4" 0.10875
"NONO" "EXOSC3" 0.32375
"NONO" "LSM7" 0.2575
"NONO" "UBE2R2" 0.1995
"NONO" "MRPL16" 0.20225
"NONO" "ARHGAP17" 0.20925
"NONO" "PPAN" 0.03
"NONO" "EXOSC5" 0.36325
"NONO" "XAB2" 0.348
"NONO" "THOC2" 0.14925
"NONO" "LSM2" 0.2575
"NONO" "PDCL3" 0.2735
"NONO" "GEMIN7" 0.16825
"NONO" "FTSJ3" 0.16125
"NONO" "TUBB" 0.23275
"NONO" "POLR2J2" NA
"NONO" "TSEN54" 0.125
"NPY" "CXCR4" 0.43125
"NPY" "RGS14" 0.44175
"NPY" "NPW" 0.45925
"NPM1" "NUMA1" 0.423
"NPM1" "P2RY11" 0.22075
"NPM1" "PCBP1" 0.21775
"NPM1" "PCBP2" 0.254
"NPM1" "PLK1" 0.56
"NPM1" "PLP2" 0.217
"NPM1" "PSMA4" 0.15225
"NPM1" "PSMA7" 0.15225
"NPM1" "PSMB4" 0.15225
"NPM1" "PSMC4" 0.30175
"NPM1" "RPL4" 0.31975
"NPM1" "RPL7" 0.473
"NPM1" "RPL8" 0.3265
"NPM1" "RPL10" 0.51525
"NPM1" "RPL11" 0.5395
"NPM1" "RPL15" 0.3265
"NPM1" "RPL18" 0.3265
"NPM1" "RPL30" 0.325
"NPM1" "RPL27A" 0.31975
"NPM1" "RPL32" 0.3265
"NPM1" "RPL36AL" NA
"NPM1" "RPL37" 0.31975
"NPM1" "RPL37A" 0.31975
"NPM1" "RPL41" 0.3265
"NPM1" "RPLP0" 0.46525
"NPM1" "RPLP2" 0.31975
"NPM1" "RPS2" 0.466
"NPM1" "RPS9" 0.5005
"NPM1" "RPS23" 0.43125
"NPM1" "SET" 0.4135
"NPM1" "DYRK2" 0.273
"NPM1" "NIPSNAP1" 0.05675
"NPM1" "PIAS1" 0.32125
"NPM1" "HDAC3" 0.531
"NPM1" "SQSTM1" 0.481
"NPM1" "RPL14" 0.4645
"NPM1" "MTA2" 0.39025
"NPM1" "ARPC5" 0.3475
"NPM1" "NPM3" 0.886
"NPM1" "PRMT5" 0.41
"NPM1" "MYBBP1A" 0.375
"NPM1" "NUDC" 0.15975
"NPM1" "RPL35" 0.41975
"NPM1" "PDAP1" 0.293
"NPM1" "EXOSC7" 0.395
"NPM1" "NUP210" 0.21325
"NPM1" "DNAJC9" 0.088
"NPM1" "RPL13A" 0.43175
"NPM1" "PADI4" 0.38175
"NPM1" "CPSF1" 0.293
"NPM1" "GEMIN4" 0.35025
"NPM1" "EXOSC3" 0.42675
"NPM1" "CTNNBL1" 0.21125
"NPM1" "PPAN" 0.871
"NPM1" "THOC2" 0.308
"NPM1" "LSM2" 0.18125
"NPM1" "CENPH" 0.21625
"NPM1" "KCTD17" 0.274
"NPM1" "OSBPL1A" 0.19325
"NPM1" "FTSJ3" 0.283
"NPM1" "MRPL52" 0.28325
"NPM1" "CHCHD4" 0.19725
"NPM1" "TUBB" 0.406
"P2RY11" "PCBP1" 0.0925
"P2RY11" "PCBP2" 0.18325
"P2RY11" "PFDN2" 0.104
"P2RY11" "PLK1" 0.17025
"P2RY11" "POLR2L" 0.193
"P2RY11" "PSMA4" 0.0615
"P2RY11" "PSMA7" 0.0615
"P2RY11" "PSMC4" 0.094
"P2RY11" "RANGAP1" 0.13375
"P2RY11" "RPL4" 0.089
"P2RY11" "RPL7" 0.0795
"P2RY11" "RPL10" 0.12175
"P2RY11" "RPL11" 0.17625
"P2RY11" "RPL15" 0.08725
"P2RY11" "RPL18" 0.08725
"P2RY11" "RPL30" 0.1865
"P2RY11" "RPL27A" 0.089
"P2RY11" "RPL32" 0.08725
"P2RY11" "RPL37" 0.089
"P2RY11" "RPLP0" 0.16125
"P2RY11" "RPLP2" 0.089
"P2RY11" "RPN1" 0.09
"P2RY11" "RPS2" 0.136
"P2RY11" "RPS9" 0.11725
"P2RY11" "RPS23" 0.079
"P2RY11" "RRM2" 0.07725
"P2RY11" "SH3GL1" 0.361
"P2RY11" "TBCA" 0.08475
"P2RY11" "HIST1H2AC" 0.12975
"P2RY11" "RPL14" 0.08325
"P2RY11" "POM121" 0.02675
"P2RY11" "PRMT5" 0.1695
"P2RY11" "MYBBP1A" 0.28425
"P2RY11" "TUBGCP2" 0.06425
"P2RY11" "HARS2" 0.0585
"P2RY11" "RPL13A" 0.22425
"P2RY11" "KPNA6" 0
"P2RY11" "GSPT2" 0.08975
"P2RY11" "TIMM13" 0.02925
"P2RY11" "ANAPC2" 0.1145
"P2RY11" "CPSF1" 0.04875
"P2RY11" "PYCR2" 0.23125
"P2RY11" "EXOSC3" 0.091
"P2RY11" "DPH5" 0.12025
"P2RY11" "PAF1" 0.1635
"P2RY11" "KLHDC4" NA
"P2RY11" "CTNNBL1" 0.11475
"P2RY11" "PRMT8" 0.16
"P2RY11" "EXOSC5" 0.178
"P2RY11" "XAB2" 0.19725
"P2RY11" "LSM2" 0.08375
"P2RY11" "MRPL17" 0.033
"P2RY11" "CHTF18" 0.2965
"P2RY11" "MUS81" 0.289
"P2RY11" "ZNF598" 0.08825
"P2RY11" "FTSJ3" 0.023
"P2RY11" "TRAPPC5" 0.035
"P2RY11" "TUBB" 0.21875
"P2RY11" "POLR2J2" NA
"PAM" "TSC2" 0.1565
"PCBP1" "PCBP2" 0.642
"PCBP1" "PGK1" 0.20825
"PCBP1" "PLK1" 0.1715
"PCBP1" "POLR2L" 0.49225
"PCBP1" "PPIB" 0.27425
"PCBP1" "PSMA4" 0.2705
"PCBP1" "PSMA7" 0.2705
"PCBP1" "PSMB4" 0.2705
"PCBP1" "PSMC4" 0.31725
"PCBP1" "RAB5C" 0.0845
"PCBP1" "RPL4" 0.393
"PCBP1" "RPL7" 0.39
"PCBP1" "RPL8" 0.39175
"PCBP1" "RPL10" 0.33925
"PCBP1" "RPL11" 0.264
"PCBP1" "RPL15" 0.39175
"PCBP1" "RPL18" 0.39175
"PCBP1" "RPL30" 0.4525
"PCBP1" "RPL27A" 0.393
"PCBP1" "RPL32" 0.39175
"PCBP1" "RPL36AL" NA
"PCBP1" "RPL37" 0.393
"PCBP1" "RPLP0" 0.329
"PCBP1" "RPLP2" 0.393
"PCBP1" "RPN1" 0.31375
"PCBP1" "RPS2" 0.40175
"PCBP1" "RPS9" 0.3775
"PCBP1" "RPS23" 0.34325
"PCBP1" "RRM2" 0.2505
"PCBP1" "SET" 0.3735
"PCBP1" "SH3GL1" 0.15275
"PCBP1" "SP1" 0.4175
"PCBP1" "STAT3" 0.2005
"PCBP1" "SURF4" 0.09725
"PCBP1" "TBCA" 0.12425
"PCBP1" "UGP2" 0.237
"PCBP1" "UQCRC2" 0.27175
"PCBP1" "USP5" 0.236
"PCBP1" "SF3A2" 0.65975
"PCBP1" "CLPP" 0.2475
"PCBP1" "RBM10" NA
"PCBP1" "STK24" 0.21825
"PCBP1" "BAZ1B" 0.338
"PCBP1" "RPL14" 0.38
"PCBP1" "ZBED1" 0.60375
"PCBP1" "MTA2" 0.29675
"PCBP1" "ATP6V1F" 0.07675
"PCBP1" "COX5A" 0.317
"PCBP1" "ARPC5" 0.12125
"PCBP1" "ARPC1B" 0.0715
"PCBP1" "PRMT5" 0.24925
"PCBP1" "MYBBP1A" 0.3025
"PCBP1" "POLD3" 0.3435
"PCBP1" "NUDC" 0.131
"PCBP1" "TUBGCP2" 0.09925
"PCBP1" "WDR6" 0.15925
"PCBP1" "RPL35" 0.4035
"PCBP1" "DHX30" 0.06775
"PCBP1" "EXOSC7" 0.46225
"PCBP1" "PSME4" 0.34625
"PCBP1" "SIN3B" 0.36175
"PCBP1" "USP22" 0.30775
"PCBP1" "HARS2" 0.3625
"PCBP1" "RPL13A" 0.34925
"PCBP1" "HSPBP1" 0.19275
"PCBP1" "GSPT2" 0.42125
"PCBP1" "TIMM13" 0.0505
"PCBP1" "ANAPC2" 0.1395
"PCBP1" "CPSF1" 0.549
"PCBP1" "PYCR2" 0.21325
"PCBP1" "EXOSC3" 0.4365
"PCBP1" "VPS28" 0.31025
"PCBP1" "ISYNA1" 0.16675
"PCBP1" "LSM7" 0.5695
"PCBP1" "PCBP3" 0.78
"PCBP1" "PAF1" 0.374
"PCBP1" "ARHGAP17" 0.108
"PCBP1" "PPAN" 0.073
"PCBP1" "EXOSC5" 0.4945
"PCBP1" "XAB2" 0.59275
"PCBP1" "PLSCR3" 0.0685
"PCBP1" "THOC2" 0.37625
"PCBP1" "LSM2" 0.5695
"PCBP1" "CHTF18" 0.29975
"PCBP1" "PDCL3" 0.18275
"PCBP1" "MUS81" 0.298
"PCBP1" "REEP4" 0.049
"PCBP1" "ZNF598" 0.2665
"PCBP1" "FTSJ3" 0.398
"PCBP1" "TRAPPC5" 0.06225
"PCBP1" "TUBB" 0.154
"PCBP1" "TSEN54" 0.42275
"PCBP2" "POLR2L" 0.4565
"PCBP2" "PPIB" 0.33725
"PCBP2" "PSMA4" 0.39
"PCBP2" "PSMA7" 0.39
"PCBP2" "PSMC4" 0.3315
"PCBP2" "RPL4" 0.375
"PCBP2" "RPL7" 0.37675
"PCBP2" "RPL8" 0.376
"PCBP2" "RPL10" 0.36775
"PCBP2" "RPL11" 0.33775
"PCBP2" "RPL15" 0.376
"PCBP2" "RPL30" 0.48825
"PCBP2" "RPL27A" 0.375
"PCBP2" "RPL32" 0.376
"PCBP2" "RPL37A" 0.375
"PCBP2" "RPLP0" 0.34025
"PCBP2" "RPLP2" 0.375
"PCBP2" "RPN1" 0.259
"PCBP2" "RPS2" 0.38775
"PCBP2" "RPS9" 0.37075
"PCBP2" "RRM2" 0.22675
"PCBP2" "SH3GL1" 0.17775
"PCBP2" "SF3A2" 0.48725
"PCBP2" "KHSRP" 0.4875
"PCBP2" "BAZ1B" 0.3355
"PCBP2" "RPL14" 0.3695
"PCBP2" "MTA1" 0.3675
"PCBP2" "MTA2" 0.28975
"PCBP2" "PRMT5" 0.28125
"PCBP2" "MYBBP1A" 0.341
"PCBP2" "TUBGCP2" 0.0805
"PCBP2" "RPL35" 0.383
"PCBP2" "SIN3B" 0.3245
"PCBP2" "HARS2" 0.27275
"PCBP2" "RPL13A" 0.384
"PCBP2" "GSPT2" 0.38875
"PCBP2" "TIMM13" 0.0605
"PCBP2" "ANAPC2" 0.24475
"PCBP2" "CPSF1" 0.426
"PCBP2" "GEMIN4" 0.27475
"PCBP2" "EXOSC3" 0.46375
"PCBP2" "PPAN" 0.073
"PCBP2" "EXOSC5" 0.53725
"PCBP2" "XAB2" 0.4645
"PCBP2" "THOC2" 0.3845
"PCBP2" "LSM2" 0.45625
"PCBP2" "MUS81" 0.35
"PCBP2" "ZNF598" 0.2325
"PCBP2" "FTSJ3" 0.26325
"PCBP2" "TSEN54" 0.2545
"PCNT" "PLK1" 0.50275
"PCNT" "MTA2" 0.299
"PCNT" "TUBGCP2" 0.60675
"PCNT" "DYNC1LI1" 0.5675
"PEPD" "PPIB" 0.24375
"PEPD" "PSMA4" 0.34075
"PEPD" "PSMC4" 0.40375
"PEPD" "RPLP0" 0.36725
"PEPD" "RPS9" 0.36725
"PEPD" "GSPT2" 0.36725
"PEPD" "TIMM13" 0.03975
"PEPD" "ARHGAP17" 0.077
"PEPD" "CNDP2" 0.22575
"PF4" "SPARC" 0.373
"PF4" "TMSB4X" 0.469
"PF4" "VEGFB" 0.50225
"PF4" "VWF" 0.33075
"PFDN1" "PFDN2" NA
"PFDN1" "PSMA4" NA
"PFDN1" "RPL4" NA
"PFDN1" "RPL7" NA
"PFDN1" "RPL11" NA
"PFDN1" "RPL15" NA
"PFDN1" "RPL18" NA
"PFDN1" "RPL27A" NA
"PFDN1" "RPL32" NA
"PFDN1" "RPL36AL" NA
"PFDN1" "RPL37" NA
"PFDN1" "RPLP0" NA
"PFDN1" "RPLP2" NA
"PFDN1" "RPS23" NA
"PFDN1" "SH3GL1" NA
"PFDN1" "RPL14" NA
"PFDN1" "NUBP2" NA
"PFDN1" "PRMT5" NA
"PFDN1" "RPL35" NA
"PFDN1" "TIMM13" NA
"PFDN1" "GIT1" NA
"PFDN1" "LSM2" NA
"PFDN1" "MRPS24" NA
"PFDN1" "CHCHD4" NA
"PFDN1" "TUBB2B" NA
"PFDN2" "PGK1" 0.05525
"PFDN2" "POLR2L" 0.08725
"PFDN2" "PSMA4" 0.04875
"PFDN2" "PSMA7" 0.04875
"PFDN2" "PSMB4" 0.04875
"PFDN2" "PSMC4" 0.19175
"PFDN2" "RPL4" 0.06525
"PFDN2" "RPL11" 0.1245
"PFDN2" "RPLP2" 0.06525
"PFDN2" "RPS9" 0.1625
"PFDN2" "TBCA" 0.87975
"PFDN2" "ZNHIT1" 0.3385
"PFDN2" "RPL35" 0.09925
"PFDN2" "GSPT2" 0.12325
"PFDN2" "TIMM13" 0.1705
"PFDN2" "PAF1" 0.204
"PFDN2" "PPAN" 0.31075
"PFDN2" "TUBB" 0.16975
"PFDN2" "TUBB2B" 0.28575
"PGK1" "PPIB" 0.19075
"PGK1" "PSMA4" 0.255
"PGK1" "PSMA7" 0.255
"PGK1" "PSMB4" 0.255
"PGK1" "PSMC4" 0.235
"PGK1" "RAB5C" 0.0965
"PGK1" "RPL4" 0.27625
"PGK1" "RPL7" 0.262
"PGK1" "RPL8" 0.286
"PGK1" "RPL10" 0.3055
"PGK1" "RPL11" 0.27525
"PGK1" "RPL15" 0.286
"PGK1" "RPL30" 0.2865
"PGK1" "RPL27A" 0.27625
"PGK1" "RPL32" 0.286
"PGK1" "RPL36AL" NA
"PGK1" "RPLP0" 0.29875
"PGK1" "RPLP2" 0.27625
"PGK1" "RPN1" 0.25675
"PGK1" "RPS2" 0.276
"PGK1" "RPS9" 0.2815
"PGK1" "RPS23" 0.2735
"PGK1" "UGP2" 0.31425
"PGK1" "UQCRC2" 0.343
"PGK1" "RPL14" 0.264
"PGK1" "COX5A" 0.645
"PGK1" "ENTPD4" 0.252
"PGK1" "NUDC" 0.214
"PGK1" "RPL35" 0.27275
"PGK1" "HARS2" 0.25325
"PGK1" "RPL13A" 0.30975
"PGK1" "PYCR2" 0.31025
"PGK1" "MRPL16" 0.21175
"PGK1" "PPAN" 0.054
"PGK1" "SH3GLB2" NA
"PGK1" "DDA1" 0.30675
"PGK1" "TRAPPC5" 0.032
"PGK1" "TUBB" 0.16275
"PGK1" "POLR2J2" NA
"PGK1" "TUBB2B" 0.1925
"PHF1" "TFCP2" 0.40925
"PITX1" "ZBTB32" 0.09425
"PLAUR" "PLP2" 0.39075
"PLAUR" "TBCA" 0.1335
"PLAUR" "VTN" 0.52225
"PLCB2" "PLCB3" 0.6795
"PLCB2" "SLC9A3R2" 0.13925
"PLCB2" "PIP5K1C" 0.26775
"PLCB2" "PROK2" 0.286
"PLCB3" "PRKCG" 0.292
"PLCB3" "SLC9A3R2" 0.13925
"PLCB3" "PIP5K1C" 0.238
"PLCB3" "PROK2" 0.34125
"PLK1" "POLR2L" 0.27825
"PLK1" "PPIB" 0.1675
"PLK1" "PSMA4" 0.2375
"PLK1" "PSMA7" 0.2375
"PLK1" "PSMB4" 0.2375
"PLK1" "PSMC4" 0.2855
"PLK1" "RANGAP1" 0.1755
"PLK1" "RPL4" 0.27025
"PLK1" "RPL18" 0.27325
"PLK1" "RPLP2" 0.27025
"PLK1" "RPN1" 0.2265
"PLK1" "RPS9" 0.35725
"PLK1" "RRM2" 0.3545
"PLK1" "SNCB" 0.169
"PLK1" "TSC2" 0.52825
"PLK1" "HIST1H2AC" 0.26425
"PLK1" "HDAC3" 0.56575
"PLK1" "PKMYT1" 0.5405
"PLK1" "ZBED1" 0.64525
"PLK1" "MTA2" 0.30825
"PLK1" "PRMT5" 0.44775
"PLK1" "TACC3" 0.44575
"PLK1" "MYBBP1A" 0.4155
"PLK1" "POLD3" 0.33725
"PLK1" "NUDC" 0.12675
"PLK1" "TUBGCP2" 0.35725
"PLK1" "PSME4" 0.324
"PLK1" "KPNA6" 0.6775
"PLK1" "TIMM13" 0.189
"PLK1" "ANAPC2" 0.24475
"PLK1" "GEMIN4" 0.164
"PLK1" "DYNC1LI1" 0.4185
"PLK1" "CALML5" 0.3305
"PLK1" "PPAN" 0.4585
"PLK1" "EXOSC5" 0.25875
"PLK1" "XAB2" 0.226
"PLK1" "CHTF18" 0.45725
"PLK1" "CENPH" 0.1175
"PLK1" "MUS81" 0.39375
"PLK1" "BRSK1" 0.48625
"PLK1" "CNTROB" 0.31675
"PLK1" "TUBB" 0.50775
"PLK1" "HIST1H2AA" 0.6325
"PLP2" "POR" 0.2865
"PLP2" "TBXAS1" 0.04025
"PLP2" "SEC61A1" 0.2285
"PLP2" "TUBB" 0.2325
"POLR2L" "POR" 0.26175
"POLR2L" "PPIB" 0.14925
"POLR2L" "PSMA4" 0.24525
"POLR2L" "PSMA7" 0.24525
"POLR2L" "PSMB4" 0.24525
"POLR2L" "PSMC4" 0.38775
"POLR2L" "RPL4" 0.40025
"POLR2L" "RPL7" 0.41475
"POLR2L" "RPL10" 0.4275
"POLR2L" "RPL11" 0.36675
"POLR2L" "RPL15" 0.40175
"POLR2L" "RPL30" 0.3825
"POLR2L" "RPL27A" 0.40025
"POLR2L" "RPL32" 0.40175
"POLR2L" "RPL36AL" NA
"POLR2L" "RPL37" 0.40025
"POLR2L" "RPL37A" 0.40025
"POLR2L" "RPLP0" 0.39775
"POLR2L" "RPLP2" 0.40025
"POLR2L" "MRPS12" 0.374
"POLR2L" "RPN1" 0.331
"POLR2L" "RPS2" 0.42575
"POLR2L" "RPS9" 0.42675
"POLR2L" "RPS23" 0.38
"POLR2L" "RRM2" 0.2805
"POLR2L" "SMARCD3" 0.456
"POLR2L" "TBCA" 0.12425
"POLR2L" "SF3A2" 0.49825
"POLR2L" "HIST1H2AC" 0.11875
"POLR2L" "RPL14" 0.4095
"POLR2L" "ATP6V1F" 0.1365
"POLR2L" "ENTPD4" 0.21925
"POLR2L" "ARPC5" 0.18425
"POLR2L" "ARPC1B" 0.16
"POLR2L" "PRMT5" 0.343
"POLR2L" "MYBBP1A" 0.487
"POLR2L" "NUDC" 0.10625
"POLR2L" "RPL35" 0.41425
"POLR2L" "USP22" 0.40375
"POLR2L" "HARS2" 0.395
"POLR2L" "RPL13A" 0.4315
"POLR2L" "TIMM13" 0.03975
"POLR2L" "ANAPC2" 0.1685
"POLR2L" "CPSF1" 0.50525
"POLR2L" "SEC61A1" 0.03275
"POLR2L" "EXOSC3" 0.4635
"POLR2L" "FIS1" 0.1825
"POLR2L" "LSM7" 0.43825
"POLR2L" "PAF1" 0.49425
"POLR2L" "PPAN" 0.073
"POLR2L" "EXOSC5" 0.462
"POLR2L" "XAB2" 0.60125
"POLR2L" "THOC2" 0.302
"POLR2L" "LSM2" 0.43825
"POLR2L" "UBL5" 0.43025
"POLR2L" "SMAP1" 0.11075
"POLR2L" "MUS81" 0.40175
"POLR2L" "YIF1B" 0.0705
"POLR2L" "FTSJ3" 0.32475
"POLR2L" "TRAPPC5" 0.0415
"POLR2L" "HIST1H2AA" 0.16925
"POLR2L" "POLR2J2" NA
"POR" "PPIB" 0.09975
"POR" "RPL4" 0.16125
"POR" "SURF4" 0.1325
"POR" "SLC39A7" 0.02325
"POR" "ATP6V1F" 0.2225
"POR" "ENTPD4" 0.0955
"POR" "PYCR2" 0.236
"POR" "SEC61A1" 0.009
"POU3F1" "POU3F4" 0.14175
"POU3F4" "SIX3" 0.271
"PPIB" "PSMA4" 0.146
"PPIB" "PSMA7" 0.146
"PPIB" "PSMB4" 0.146
"PPIB" "PSMC4" 0.18425
"PPIB" "RAB5B" 0.04375
"PPIB" "RAB5C" 0.0475
"PPIB" "RANGAP1" 0.0855
"PPIB" "RPL4" 0.1255
"PPIB" "RPL7" 0.11625
"PPIB" "RPL8" 0.1345
"PPIB" "RPL10" 0.16575
"PPIB" "RPL11" 0.20975
"PPIB" "RPL15" 0.1345
"PPIB" "RPL18" 0.1345
"PPIB" "RPL30" 0.28025
"PPIB" "RPL27A" 0.1255
"PPIB" "RPL32" 0.1345
