"symbol1"	"symbol2"	"BP"
"RPS9"	"RPL15"	0.835
"RPS9"	"RPL13A"	0.765
"RPS9"	"GSPT2"	0.658
"RPS9"	"EEF2"	0.542
"RPS9"	"RPL10"	0.773
"RPS9"	"EXOSC3"	0.538
"RPS9"	"MRPS12"	0.628
"RPS9"	"RPL37A"	0.838
"RPS9"	"RPL41"	0.835
"RPS9"	"RPLP0"	0.796
"RPS9"	"RPL14"	0.889
"RPS9"	"CSNK1E"	0.437
"RPS9"	"EEF1G"	0.375
"RPS9"	"RPL32"	0.835
"RPS9"	"EIF4A2"	0.506
"RPS9"	"FAU"	NA
"RPS9"	"EIF5A"	0.545
"HDAC3"	"TPM2"	0.196
"HDAC3"	"GATA2"	0.492
"HDAC3"	"TCF7"	0.474
"HDAC3"	"PRAM1"	0.196
"HDAC3"	"SIN3B"	0.629
"HDAC3"	"H2AFY"	0.579
"HDAC3"	"BAZ1B"	0.572
"HDAC3"	"FAU"	NA
"HDAC3"	"SP1"	0.54
"HDAC3"	"POLR2L"	0.491
"HDAC3"	"IRF3"	0.469
"HDAC3"	"HIST1H2AC"	0.429
"HDAC3"	"CEBPA"	0.498
"HDAC3"	"ZNF148"	0.554
"HDAC3"	"PRMT5"	0.386
"HDAC3"	"KLF6"	0.514
"HDAC3"	"MTA1"	0.661
"HDAC3"	"ISYNA1"	0.127
"HDAC3"	"ACTA1"	0.38
"HDAC3"	"HINT1"	0.547
"HDAC3"	"SUDS3"	0.629
"ACHE"	"MGAM"	0.152
"ACHE"	"CALB2"	0.157
"ACHE"	"HTR3A"	0.439
"ACHE"	"CNGA2"	NA
"ACHE"	"TH"	0.397
"DCXR"	"SPHK1"	0.157
"DCXR"	"NES"	0.074
"CDC25A"	"PRMT5"	0.403
"CDC25A"	"CAMKK2"	0.455
"CDC25A"	"PSME4"	0.38
"CDC25A"	"CKS1B"	0.613
"CDC25A"	"RRM2"	0.405
"CDC25A"	"HRAS"	0.534
"CDC25A"	"PSMA7"	0.368
"CDC25A"	"BRSK1"	0.484
"CDC25A"	"FOXM1"	0.57
"OR5A2"	"GNB1"	0.526
"OR5A2"	"ADRBK1"	NA
"GP9"	"GNB2"	0.253
"GP9"	"PIK3R5"	0.573
"GP9"	"DIRAS2"	NA
"GP9"	"EEF1G"	0.166
"GP9"	"GNB1"	0.359
"GP9"	"HRAS"	0.279
"GP9"	"WDTC1"	0.129
"GP9"	"DIRAS3"	0.156
"GP9"	"GNAI2"	0.238
"HINT1"	"FAU"	NA
"HINT1"	"UBE2V1"	0.645
"HINT1"	"TBCA"	0.369
"HINT1"	"SIN3B"	0.553
"HINT1"	"RPLP0"	0.499
"HINT1"	"RPS21"	0.485
"HINT1"	"RPL11"	0.517
"HINT1"	"SUDS3"	0.598
"HINT1"	"UQCRQ"	0.431
"HINT1"	"RPL15"	0.531
"HINT1"	"PFDN2"	0.299
"HINT1"	"FHIT"	0.739
"RAB24"	"RBM10"	NA
"ZNHIT1"	"ANP32E"	1
"ZNHIT1"	"CSNK2B"	0.14
"ZNHIT1"	"ACTA1"	0.094
"ORMDL3"	"IL13"	0.166
"ORMDL3"	"DDOST"	0.427
"IL13"	"SOCS1"	0.404
"IL13"	"GATA2"	0.451
"IL13"	"CSF3R"	0.562
"IL13"	"STAT5A"	0.352
"IL13"	"IL7R"	0.477
"IL13"	"STAT4"	0.449
"IL13"	"CXCR4"	0.466
"IL13"	"SERPINB5"	0.515
"IL13"	"IL6R"	0.458
"IL13"	"TNF"	0.446
"IL13"	"HBD"	0.209
"RFXANK"	"HLA-DRA"	NA
"RFXANK"	"POU3F4"	NA
"TRIM56"	"TRIM22"	0.378
"TRIM56"	"LSM2"	0.053
"GNB2"	"GNB1"	0.638
"GNB2"	"FSHR"	0.344
"GNB2"	"WNT11"	0.273
"GNB2"	"CACNA1A"	0.305
"GNB2"	"HRAS"	0.386
"GNB2"	"ADM2"	0.524
"GNB2"	"OPTC"	NA
"GNB2"	"NPW"	0.563
"GNB2"	"DIRAS3"	0.306
"GNB2"	"PIK3R5"	0.558
"GNB2"	"RTN4RL2"	0.468
"GNB2"	"ADRBK1"	NA
"GNB2"	"GNAI2"	0.67
"GNB2"	"CXCR4"	0.377
"GNB2"	"RHOG"	0.417
"GNB2"	"CACNA1H"	0.195
"GNB2"	"CORT"	0.706
"GNB2"	"P2RY11"	0.5
"GNB2"	"GRM4"	0.554
"GNB2"	"HTR4"	0.73
"GNB2"	"IGFALS"	0.637
"GNB2"	"UTS2R"	0.696
"GNB2"	"DIRAS2"	NA
"GNB2"	"GPR20"	0.629
"SOX14"	"GATA2"	0.585
"PCBP1"	"GTF2F1"	0.683
"PCBP1"	"POLR2L"	0.632
"PCBP1"	"XAB2"	0.716
"PCBP1"	"CTNNBL1"	0.562
"PCBP1"	"FTL"	0.193
"PCBP1"	"PCBP2"	0.736
"PCBP1"	"LSM2"	0.678
"PCBP1"	"CPSF1"	0.649
"PCBP1"	"ECHS1"	0.425
"HOXC4"	"POLR2L"	0.509
"HOXC4"	"HIST1H2AC"	0.233
"PAM"	"CYB561"	0
"PAM"	"SERPINB5"	0
"PAM"	"FAU"	NA
"IL7R"	"IL6R"	0.59
"IL7R"	"TNF"	0.446
"IL7R"	"SPN"	0.594
"IL7R"	"STAT5A"	0.489
"IL7R"	"STAT4"	0.598
"IL7R"	"SLAMF1"	0.485
"IL7R"	"LAMP1"	0.358
"IL7R"	"CXCR4"	0.586
"IL7R"	"P2RY8"	0.278
"SLAMF1"	"TREX1"	0.395
"SLAMF1"	"SIGLEC1"	0.161
"SLAMF1"	"PSMA7"	0.231
"KCNK3"	"GABRD"	0.798
"GABARAP"	"ACTA1"	0.213
"GABARAP"	"SQSTM1"	0.639
"GABARAP"	"GABRD"	0.5
"GABARAP"	"WDR81"	0.42
"GABARAP"	"FAU"	NA
"ASL"	"POR"	0.017
"ASL"	"CNDP2"	0.282
"ASL"	"GNL1"	0.058
"CALB2"	"CACNA1A"	0.416
"CALB2"	"FGF8"	0.125
"CALB2"	"ACTA1"	0.126
"CALB2"	"OBSCN"	0.195
"CALB2"	"POR"	0.056
"CALB2"	"TUBB"	0.217
"CALB2"	"CAMK2A"	0.202
"CALB2"	"TNNI1"	0.042
"CALB2"	"TH"	0.085
"CALB2"	"EEF1G"	0.022
"CALB2"	"FAU"	NA
"CALB2"	"NES"	0.082
"CALB2"	"MYO18B"	NA
"MRC2"	"CD207"	0
"MRC2"	"PLAUR"	0.116
"DRAP1"	"FOXH1"	0.553
"MUS81"	"APEX2"	0.759
"MUS81"	"FANCG"	0.652
"EEF2"	"HCFC1"	0.361
"EEF2"	"RPL11"	0.366
"EEF2"	"RPS21"	0.47
"EEF2"	"RPL27A"	0.583
"EEF2"	"FAU"	NA
"EEF2"	"RPLP2"	0.583
"EEF2"	"EIF4EBP1"	0.339
"EEF2"	"RPL15"	0.588
"EEF2"	"RPL13A"	0.6
"EEF2"	"DPH5"	0.824
"EEF2"	"NDUFV1"	0.1
"EEF2"	"RPL37A"	0.583
"EEF2"	"MRPS12"	0.714
"EEF2"	"GSPT2"	0.539
"EEF2"	"XAB2"	0.387
"EEF2"	"RPL14"	0.487
"EEF2"	"RPL32"	0.588
"EEF2"	"EIF4A2"	0.493
"EEF2"	"ISYNA1"	0.025
"EEF2"	"ACTA1"	0.248
"EEF2"	"EIF5A"	0.494
"EEF2"	"MDH2"	0.16
"EEF2"	"STK11"	0.228
"EEF2"	"RPL7"	0.442
"EEF2"	"TUBB"	0.419
"EEF2"	"LSM2"	0.288
"EEF2"	"RPS2"	0.529
"EEF2"	"RPL4"	0.583
"EEF2"	"EEF1G"	0.63
"EEF2"	"RPL36AL"	NA
"EEF2"	"RPL18"	0.588
"EEF2"	"WDTC1"	0.33
"EEF2"	"PGK1"	0.217
"EEF2"	"RPL10"	0.479
"EEF2"	"RPL41"	0.588
"EEF2"	"RPLP0"	0.478
"EEF2"	"PPP2R4"	NA
"EEF2"	"RHOT2"	0.191
"SNCB"	"ALAS2"	0.257
"MRPS12"	"RPL15"	0.722
"MRPS12"	"RPL4"	0.712
"MRPS12"	"RPL36AL"	NA
"MRPS12"	"RPL18"	0.722
"MRPS12"	"RPL13A"	0.643
"MRPS12"	"RPS21"	0.61
"MRPS12"	"RPL27A"	0.712
"MRPS12"	"RPL11"	0.428
"MRPS12"	"MRPL52"	0.988
"MRPS12"	"GSPT2"	0.785
"MRPS12"	"RPL10"	0.604
"MRPS12"	"RPL37A"	0.712
"MRPS12"	"RPLP0"	0.62
"MRPS12"	"MRPS24"	0.98
"MRPS12"	"RPL14"	0.631
"MRPS12"	"RPL32"	0.722
"MRPS12"	"MRPL21"	0.947
"MRPS12"	"EIF5A"	0.373
"MRPS12"	"FAU"	NA
"MRPS12"	"RPL7"	0.594
"MRPS12"	"RPLP2"	0.712
"MRPS12"	"RPS2"	0.649
"BAD"	"MCL1"	0.528
"BAD"	"BBC3"	0.661
"BAD"	"BID"	0.635
"RPL15"	"RPL10"	0.768
"RPL15"	"EXOSC3"	0.42
"RPL15"	"RPL37A"	0.978
"RPL15"	"RPL41"	1
"RPL15"	"RPLP0"	0.834
"RPL15"	"RPL14"	0.844
"RPL15"	"EEF1G"	0.473
"RPL15"	"RPL32"	1
"RPL15"	"EIF4A2"	0.6
"RPL15"	"FAU"	NA
"RPL15"	"EIF5A"	0.459
"RPL15"	"DDOST"	0.465
"RPL15"	"RPL7"	0.792
"RPL15"	"RPS21"	0.851
"RPL15"	"RPL27A"	0.978
"RPL15"	"RPL11"	0.611
"RPL15"	"RPLP2"	0.978
"RPL15"	"RPS2"	0.872
"RPL15"	"RPL4"	0.978
"RPL15"	"GSPT2"	0.796
"RPL15"	"RPL36AL"	NA
"RPL15"	"RPL18"	1
"RPL15"	"RPL13A"	0.864
"HCFC1"	"FOXK1"	1
"HCFC1"	"HIST1H2AC"	0.461
"HCFC1"	"SIN3B"	0.56
"HCFC1"	"SP1"	0.604
"HRAS"	"RTN4RL2"	0.516
"HRAS"	"RASSF7"	NA
"HRAS"	"SDHC"	0.257
"HRAS"	"SPHK1"	0.609
"HRAS"	"SYNGAP1"	0.47
"HRAS"	"FHIT"	0.314
"HRAS"	"EPHB3"	0.645
"HRAS"	"S100A6"	0.586
"HRAS"	"MCL1"	0.467
"HRAS"	"ACTA1"	0.46
"HRAS"	"CALML5"	0.554
"HRAS"	"TNF"	0.592
"HRAS"	"VAV1"	0.584
"HRAS"	"S100A8"	0.506
"HRAS"	"SOS1"	0.674
"HRAS"	"GNB1"	0.581
"HRAS"	"STK11"	0.64
"HRAS"	"TP73"	0.618
"HRAS"	"RGS14"	0.506
"HRAS"	"SOCS1"	0.496
"HRAS"	"SLC3A2"	0.217
"HRAS"	"FGF8"	0.582
"HRAS"	"OPTC"	NA
"HRAS"	"STAT5A"	0.469
"HRAS"	"EIF4EBP1"	0.35
"HRAS"	"FOXM1"	0.656
"HRAS"	"RASGRP2"	0.632
"HRAS"	"GNAI2"	0.591
"HRAS"	"WDTC1"	0.589
"HRAS"	"SLC9A3R2"	0.557
"HRAS"	"CAMK2A"	0.551
"HRAS"	"IGFALS"	0.579
"HRAS"	"HCK"	0.643
"HRAS"	"SP1"	0.552
"HRAS"	"LCE3C"	0.243
"HRAS"	"CEBPA"	0.611
"HRAS"	"PIK3R5"	0.552
"TBX5"	"WNT11"	0.554
"TBX5"	"FGF8"	0.606
"TBX5"	"TNNT2"	0.348
"IRF3"	"IFITM1"	0.569
"IRF3"	"HLA-DRB1"	0.353
"IRF3"	"HLA-G"	0.468
"IRF3"	"IFI30"	0.305
"IRF3"	"IFIT2"	0.583
"IRF3"	"HLA-DRA"	0.395
"IRF3"	"TREX1"	0.685
"IRF3"	"SOCS1"	0.423
"IRF3"	"ADAR"	0.492
"IRF3"	"TRIM22"	0.582
"IRF3"	"TRIM46"	0.167
"IRF3"	"HLA-DQA2"	0.437
"IRF3"	"GTF2F1"	0.563
"IRF3"	"IRF7"	0.888
"IRF3"	"IRF2"	0.689
"IRF3"	"TNF"	0.492
"IRF3"	"TRIM3"	0.316
"BRSK1"	"CAMKK2"	0.501
"BRSK1"	"STK11"	0.607
"BRSK1"	"EEF1G"	0.151
"BRSK1"	"PRMT5"	0.337
"VANGL1"	"DLG5"	0.566
"VANGL1"	"WNT11"	1
"VANGL1"	"ADAR"	0.304
"CKS1B"	"FOXM1"	0.418
"CKS1B"	"DNAJC9"	0.168
"CKS1B"	"RRM2"	0.431
"CYP4A11"	"SCNN1D"	0.34
"CYP4A11"	"PLA2G2F"	0.412
"CYP4A11"	"LSS"	0.421
"CYP4A11"	"CHDH"	0
"CYP4A11"	"POR"	0.231
"VEGFB"	"TMSB4X"	0.421
"RPL4"	"RPS21"	0.82
"RPL4"	"RPL27A"	1
"RPL4"	"RPL11"	0.585
"RPL4"	"RPLP2"	1
"RPL4"	"RPL13A"	0.863
"RPL4"	"ATP5G2"	NA
"RPL4"	"GSPT2"	0.767
"RPL4"	"EXOSC3"	0.429
"RPL4"	"RPL37A"	1
"RPL4"	"RPL14"	0.848
"RPL4"	"RPL32"	0.978
"RPL4"	"PSTPIP1"	0.356
"RPL4"	"EIF4A2"	0.589
"RPL4"	"EIF5A"	0.474
"RPL4"	"FTSJ3"	0.193
"RPL4"	"RPL7"	0.791
"RPL4"	"RPS2"	0.879
"RPL4"	"RPL18"	0.978
"RPL4"	"DDOST"	0.458
"RPL4"	"RPL36AL"	NA
"RPL4"	"PGK1"	0.329
"RPL4"	"RPL10"	0.766
"RPL4"	"RPL41"	0.978
"RPL4"	"RPLP0"	0.8
"RPL4"	"EEF1G"	0.448
"RPL4"	"FAU"	NA
"RPL4"	"MYBBP1A"	0.366
"GSTM1"	"COMT"	0.084
"ARR3"	"ADRBK1"	NA
"ARR3"	"CXCR4"	NA
"ARR3"	"KCNE1"	NA
"CD7"	"CEBPA"	0.378
"CD7"	"SPN"	0.541
"ADRBK1"	"FSHR"	NA
"ADRBK1"	"GNB1"	NA
"ADRBK1"	"OR6N1"	NA
"ADRBK1"	"CXCR4"	NA
"ADRBK1"	"P2RY11"	NA
"ADRBK1"	"OR1M1"	NA
"ADRBK1"	"UTS2R"	NA
"ADRBK1"	"CSNK1E"	NA
"ADRBK1"	"GIT1"	NA
"ADRBK1"	"OR2Z1"	NA
"ADRBK1"	"OR4C46"	NA
"SEZ6L2"	"DOC2A"	NA
"ACAD9"	"TXNRD2"	0.001
"ACAD9"	"NDUFV1"	0.555
"ACAD9"	"NDUFA3"	0.567
"ACAD9"	"ECHS1"	0.728
"TCAP"	"TNNI1"	0.463
"TCAP"	"OBSCN"	0.395
"TCAP"	"TNNT2"	0.66
"TCAP"	"TPM2"	0.517
"CAMKK2"	"STK11"	0.584
"CAMKK2"	"CALML5"	0.567
"NFKBIB"	"NFKB2"	0.75
"NFKBIB"	"CORT"	0.693
"NFKBIB"	"TNF"	0.445
"NFKBIB"	"PSME4"	0.567
"NFKBIB"	"PSMA7"	0.522
"GNAI2"	"PIK3R5"	0.604
"GNAI2"	"RTN4RL2"	0.511
"GNAI2"	"RHOG"	0.599
"GNAI2"	"CXCR4"	0.539
"GNAI2"	"FSHR"	0.557
"GNAI2"	"CACNA1A"	0.389
"GNAI2"	"SLC3A2"	0.187
"GNAI2"	"PTPRU"	0.353
"GNAI2"	"GNB1"	0.683
"GNAI2"	"RGS14"	0.501
"GNAI2"	"OPTC"	NA
"GNAI2"	"NPW"	0.549
"GNAI2"	"DIRAS3"	0.348
"GNAI2"	"CORT"	0.642
"GNAI2"	"DHX30"	0.146
"GNAI2"	"GRM4"	0.627
"GNAI2"	"IGFALS"	0.598
"GNAI2"	"HCK"	0.476
"GNAI2"	"DIRAS2"	NA
"BAI1"	"RHOG"	NA
"SPHK1"	"ANAPC2"	0.147
"SPHK1"	"TNF"	0.531
"SPHK1"	"PPAP2C"	NA
"KLHDC3"	"SOS1"	0.264
"KLHDC3"	"RASGRP2"	0.294
"ANAPC2"	"KLC2"	0
"ANAPC2"	"SOCS1"	0.129
"ANAPC2"	"PSMA7"	0.466
"ANAPC2"	"MIB2"	0.411
"ANAPC2"	"PCGF6"	0.145
"ANAPC2"	"HIST1H2AC"	0.064
"ANAPC2"	"ASB2"	0.409
"ANAPC2"	"HECTD3"	0.792
"ANAPC2"	"PSME4"	0.258
"ANAPC2"	"RNF130"	0.31
"ANAPC2"	"UBE2V1"	0.266
"ANAPC2"	"IFIT2"	0.028
"TSC22D3"	"SCNN1D"	0.74
"KLC2"	"RHOG"	0.235
"KLC2"	"KIF1A"	0.652
"KLC2"	"LSMD1"	NA
"KLC2"	"SURF4"	0.46
"KLC2"	"HLA-DMA"	0.538
"KLC2"	"HLA-DRB1"	0.46
"KLC2"	"NFKB2"	0.144
"KLC2"	"HLA-DQA2"	0.494
"KLC2"	"OSBPL1A"	0.516
"KLC2"	"DYNC1H1"	0.525
"KLC2"	"KIF25"	0.327
"KLC2"	"HLA-DRA"	0.528
"KLC2"	"FOXH1"	0.095
"KLC2"	"KIFC1"	0.424
"KLC2"	"EXT2"	0.142
"OR2Z1"	"GNB1"	NA
"OR2Z1"	"ZNF414"	NA
"DLGAP1"	"HOMER3"	0.227
"DLGAP1"	"SYNGAP1"	0.857
"DLGAP1"	"CAMK2A"	0.805
"TRAPPC5"	"XAB2"	0.137
"TRAPPC5"	"MRPL21"	0.188
"FKBP10"	"ECE1"	NA
"FKBP10"	"CRTAP"	NA
"FKBP10"	"CHCHD2"	NA
"APOL1"	"COMT"	0.401
"APOL1"	"LPA"	0.297
"APOL1"	"SP1"	0.461
"COX5A"	"UQCRQ"	0.68
"COX5A"	"ATP5G2"	NA
"COX5A"	"WDTC1"	0.072
"COX5A"	"SDHC"	0.837
"COX5A"	"CHCHD2"	0.216
"COX5A"	"TRIM3"	0.101
"COX5A"	"MDH2"	0.837
"COX5A"	"MGAM"	0
"COX5A"	"ATP5G1"	NA
"COX5A"	"NDUFV1"	0.837
"CES2"	"CDA"	0.26
"TNIP1"	"LRRC20"	NA
"TNIP1"	"TNF"	0.474
"GYS1"	"ISYNA1"	0.683
"GYS1"	"SLC1A5"	0
"GYS1"	"PGK1"	0.796
"GYS1"	"UGP2"	1
"MRPS24"	"MRPL21"	0.983
"MRPS24"	"MRPL52"	0.962
"OS9"	"BET1L"	0.247
"BID"	"TP73"	0.673
"BID"	"MCL1"	0.608
"BID"	"BBC3"	0.801
"PRMT5"	"GEMIN4"	0.182
"PRMT5"	"GTF2F1"	0.354
"PRMT5"	"DYNC1H1"	0.312
"PRMT5"	"LSM2"	0.221
"PRMT5"	"HIST1H2AC"	0.35
"PRMT5"	"PRMT8"	0.608
"NUDC"	"RANGAP1"	0.121
"NUDC"	"INCENP"	0.273
"NUDC"	"DYNC1H1"	0.218
"NUDC"	"MDH2"	0.205
"CHDH"	"PLA2G2F"	0.46
"CHDH"	"TBXAS1"	0
"CHDH"	"ECHS1"	0.183
"CHDH"	"HSD17B1"	0
"CHDH"	"DHRS7B"	0
"OSBPL1A"	"HLA-DMA"	0.462
"OSBPL1A"	"HLA-DRB1"	0.416
"OSBPL1A"	"DYNC1H1"	0.34
"OSBPL1A"	"HLA-DQA2"	0.468
"OSBPL1A"	"HLA-DRA"	0.523
"TTLL11"	"CRTC2"	0.138
"HIST1H2AC"	"FOXK1"	0.219
"HIST1H2AC"	"TAF1C"	0.181
"HIST1H2AC"	"TCF7"	0.356
"HIST1H2AC"	"SUDS3"	0.533
"HIST1H2AC"	"POLR2L"	0.198
"HIST1H2AC"	"MTA1"	0.325
"HIST1H2AC"	"SIN3B"	0.596
"HIST1H2AC"	"PHF1"	0.455
"HIST1H2AC"	"BAZ1B"	0.531
"HIST1H2AC"	"BCL9L"	0.377
"HIST1H2AC"	"MYBBP1A"	0.279
"SLC34A1"	"SLC9A3R2"	0.534
"GEMIN4"	"LSM2"	0.514
"GEMIN4"	"KHSRP"	0.366
"FGF8"	"MSX1"	0.463
"FGF8"	"PAX8"	0.661
"FGF8"	"NPM3"	0.194
"FGF8"	"WNT11"	0.592
"FGF8"	"NES"	0.394
"FGF8"	"LBH"	NA
"FGF8"	"TH"	0.462
"FGF8"	"ALX4"	0.376
"FGF8"	"TBX1"	0.617
"FGF8"	"LHX2"	0.977
"RHOT2"	"RHOG"	0.54
"RHOT2"	"OBSCN"	0.492
"RHOT2"	"RPS2"	0.252
"RHOT2"	"FGD3"	0.58
"RHOT2"	"ARHGEF16"	0.502
"RHOT2"	"VAV1"	0.482
"RHOT2"	"ARHGAP9"	0.447
"RHOT2"	"SOS1"	0.539
"RHOT2"	"RHOBTB1"	0.652
"PORCN"	"WNT11"	0.321
"RPLP2"	"RPL14"	0.848
"RPLP2"	"EXOSC3"	0.429
"RPLP2"	"DDOST"	0.458
"RPLP2"	"RPL10"	0.766
"RPLP2"	"RPL7"	0.791
"RPLP2"	"RPS21"	0.82
"RPLP2"	"RPL27A"	1
"RPLP2"	"RPL11"	0.585
"RPLP2"	"RPS2"	0.879
"RPLP2"	"RPL13A"	0.863
"RPLP2"	"GSPT2"	0.767
"RPLP2"	"RPL37A"	1
"RPLP2"	"RPL41"	0.978
"RPLP2"	"RPLP0"	0.8
"RPLP2"	"RPL36AL"	NA
"RPLP2"	"RPL18"	0.978
"RPLP2"	"EEF1G"	0.448
"RPLP2"	"RPL32"	0.978
"RPLP2"	"EIF4A2"	0.589
"RPLP2"	"EIF5A"	0.474
"RPLP2"	"FAU"	NA
"NDUFV1"	"MDH2"	0.503
"NDUFV1"	"RNASET2"	0.174
"NDUFV1"	"POR"	0.297
"NDUFV1"	"UQCRQ"	0.843
"NDUFV1"	"SDHC"	0.602
"NDUFV1"	"NDUFA3"	0.99
"NDUFV1"	"SLC9A3R2"	0.727
"KIF1A"	"PPFIA3"	0.328
"KIF1A"	"KIFC1"	0.621
"KIF1A"	"SURF4"	0.373
"KIF1A"	"OBSCN"	0.158
"KIF1A"	"DYNC1H1"	0.545
"KIF1A"	"KIF25"	0.494
"KIF1A"	"WDTC1"	0.192
"KIF1A"	"GIT1"	0.05
"EXOSC3"	"ZFP36L1"	0.334
"EXOSC3"	"RPLP0"	0.441
"EXOSC3"	"RPL14"	0.585
"EXOSC3"	"RPL32"	0.42
"EXOSC3"	"KHSRP"	0.541
"EXOSC3"	"KPNA6"	0.01
"EXOSC3"	"RPL7"	0.593
"EXOSC3"	"RPL27A"	0.429
"EXOSC3"	"RPL11"	0.48
"EXOSC3"	"RPS2"	0.548
"EXOSC3"	"RPL41"	0.42
"EXOSC3"	"RPL36AL"	NA
"EXOSC3"	"RPL18"	0.42
"EXOSC3"	"RPL13A"	0.435
"EXOSC3"	"RPL10"	0.469
"EXOSC3"	"RPL37A"	0.429
"UTS2R"	"GNB1"	0.655
"UTS2R"	"P2RY11"	0.636
"UTS2R"	"EVX1"	NA
"UTS2R"	"ZFPM1"	0.264
"CRTAP"	"COL9A3"	0
"P2RY11"	"GNB1"	0.572
"P2RY11"	"FSHR"	0.486
"P2RY11"	"ADM2"	0.482
"P2RY11"	"HTR4"	0.575
"P2RY11"	"WDTC1"	0.217
"P2RY11"	"ENTPD2"	0.063
"P2RY11"	"GPR20"	0.567
"ANP32E"	"RPS2"	0.209
"ANP32E"	"H2AFY"	0.846
"POLR2L"	"ENTPD2"	0.498
"POLR2L"	"CTNNBL1"	0.467
"POLR2L"	"UBL5"	0.544
"POLR2L"	"BAZ1B"	0.663
"POLR2L"	"SP1"	0.619
"POLR2L"	"MYBBP1A"	0.586
"POLR2L"	"PCBP2"	0.566
"POLR2L"	"GTF2F1"	0.834
"POLR2L"	"LSM2"	0.489
"POLR2L"	"POLR2J2"	NA
"POLR2L"	"RPL18"	0.483
"POLR2L"	"TAF1C"	0.816
"POLR2L"	"CPSF1"	0.562
"POLR2L"	"XAB2"	0.719
"POLR2L"	"ZMAT5"	0.529
"IL32"	"TNF"	0.303
"STK11"	"WDR6"	0.378
"STK11"	"WDTC1"	0.663
"STK11"	"EIF4EBP1"	0.299
"STK11"	"CRTC2"	0.366
"WNT11"	"ALX4"	0.246
"WNT11"	"TCF7"	0.446
"WNT11"	"GNB1"	0.454
"CNDP2"	"GCLM"	1
"CNDP2"	"GLUD2"	0.075
"ODF3"	"PFDN2"	NA
"ODF3"	"ODF4"	NA
"EIF4A2"	"RPS21"	0.484
"EIF4A2"	"RPL27A"	0.589
"EIF4A2"	"RPL11"	0.317
"EIF4A2"	"EIF4EBP1"	0.369
"EIF4A2"	"RPL13A"	0.564
"EIF4A2"	"EIF4G3"	1
"EIF4A2"	"RPL37A"	0.589
"EIF4A2"	"RPL14"	0.497
"EIF4A2"	"RPL32"	0.6
"EIF4A2"	"EIF5A"	0.226
"EIF4A2"	"FKBP1C"	NA
"EIF4A2"	"FTSJ3"	0.104
"EIF4A2"	"RPL7"	0.458
"EIF4A2"	"PCBP2"	0.298
"EIF4A2"	"RPS2"	0.53
"EIF4A2"	"RPL18"	0.6
"EIF4A2"	"RPL36AL"	NA
"EIF4A2"	"RPL10"	0.496
"EIF4A2"	"RPLP0"	0.48
"EIF4A2"	"RPL41"	0.6
"EIF4A2"	"EEF1G"	0.399
"EIF4A2"	"FAU"	NA
"THOC6"	"CPSF1"	0.67
"TACC3"	"INCENP"	0.468
"TACC3"	"FOXM1"	0.394
"ZFPM1"	"STAT5A"	0.163
"ZFPM1"	"MTA1"	0.296
"ZFPM1"	"GATA2"	0.513
"ARFRP1"	"WDTC1"	0.387
"ARFRP1"	"DNAJB2"	0.294
"ARFRP1"	"LSMD1"	NA
"ARFRP1"	"TGOLN2"	0.384
"LIMS2"	"OBSCN"	0.368
"MDH2"	"TXNRD2"	0.013
"MDH2"	"PGK1"	0.37
"MDH2"	"EEF1G"	0.129
"MDH2"	"GLUD2"	0.587
"MDH2"	"SDHC"	0.621
"MDH2"	"ATP5G2"	NA
"MDH2"	"IDH2"	0.711
"MYT1"	"SIN3B"	0.839
"TSEN54"	"CPSF1"	0.31
"GLUD2"	"IDH2"	0.54
"GLUD2"	"PGK1"	0.286
"GLUD2"	"GCLM"	0.438
"CNGA2"	"CALML5"	NA
"FOXK1"	"SUDS3"	0.445
"OR4C46"	"GNB1"	1
"STAC3"	"NUMA1"	0.171
"SP1"	"KLF6"	0.668
"SP1"	"ACTA1"	0.501
"SP1"	"GTF2F1"	0.658
"SP1"	"CEBPA"	0.579
"SP1"	"SDHC"	0.329
"SP1"	"NFKB2"	0.636
"SP1"	"CRABP2"	0.622
"SP1"	"FOXM1"	0.585
"SP1"	"NR5A1"	0.549
"SP1"	"TNF"	0.455
"SP1"	"PPP2R4"	NA
"SP1"	"BBC3"	0.361
"SP1"	"APOL3"	0.246
"IRF7"	"SOCS1"	0.452
"IRF7"	"ADAR"	0.545
"IRF7"	"TRIM46"	0.144
"IRF7"	"HLA-DQA2"	0.471
"IRF7"	"EIF4EBP1"	0.204
"IRF7"	"GTF2F1"	0.52
"IRF7"	"STAT4"	0.309
"IRF7"	"IRF2"	0.648
"IRF7"	"IFITM1"	0.604
"IRF7"	"IFI30"	0.312
"IRF7"	"HLA-DRA"	0.455
"IRF7"	"TRIM22"	0.611
"IRF7"	"TNF"	0.518
"IRF7"	"TRIM3"	0.284
"IRF7"	"HLA-DRB1"	0.386
"IRF7"	"HLA-G"	0.572
"IRF7"	"UBE2V1"	0.56
"IRF7"	"IFIT2"	0.498
"SOCS1"	"RNF130"	0.213
"SOCS1"	"TNF"	0.421
"SOCS1"	"VAV1"	0.524
"SOCS1"	"PIM2"	0.422
"SOCS1"	"UBE2V1"	0.536
"SOCS1"	"STAT5A"	0.483
"SOCS1"	"STAT4"	0.549
"SOCS1"	"MIB2"	0.327
"SOCS1"	"ASB2"	0.484
"SOCS1"	"CXCR4"	0.461
