"symbol1"	"symbol2"	"BP"
"MSN"	"TMSB4X"	0.409
"MSN"	"CXCR4"	0.448
"MSN"	"STK24"	0.43
"MSN"	"RPL14"	0.305
"MSN"	"SLC9A3R2"	0.638
"MSN"	"ARPC5"	0.436
"MSN"	"ARPC1B"	0.338
"MSN"	"RPL35"	0.285
"MSN"	"FTSJ3"	0.15
"MSX1"	"SP1"	0.296
"MSX1"	"PIAS1"	0.209
"MSX1"	"LHX2"	0.337
"MYL2"	"MYL3"	0.832
"MYL2"	"TNNI1"	0.668
"MYL2"	"TNNI2"	0.679
"MYL2"	"TNNT3"	0.756
"MYL2"	"TPM2"	0.605
"MYL2"	"TCAP"	0.723
"MYL3"	"TNNI1"	0.76
"MYL3"	"TNNI2"	0.728
"MYL3"	"TNNT3"	0.899
"MYL3"	"TPM2"	0.812
"MYL3"	"TCAP"	0.619
"MYL6"	"NPM1"	0.055
"MYL6"	"PCBP1"	0.036
"MYL6"	"PGK1"	0.246
"MYL6"	"PPIB"	0.17
"MYL6"	"RAB5C"	0.029
"MYL6"	"RPL4"	0.035
"MYL6"	"RPL7"	0.035
"MYL6"	"RPL8"	0.037
"MYL6"	"RPL11"	0.031
"MYL6"	"RPL15"	0.037
"MYL6"	"RPL18"	0.037
"MYL6"	"RPL27A"	0.035
"MYL6"	"RPL36AL"	NA
"MYL6"	"RPLP0"	0.04
"MYL6"	"RPLP2"	0.035
"MYL6"	"RPS2"	0.039
"MYL6"	"RPS9"	0.041
"MYL6"	"RPS23"	0.039
"MYL6"	"TMSB4X"	0.214
"MYL6"	"RBM10"	NA
"MYL6"	"RPL14"	0.033
"MYL6"	"RAB11B"	0.03
"MYL6"	"ARPC5"	0.285
"MYL6"	"RPL35"	0.036
"MYL6"	"GABARAP"	0.041
"MYL6"	"RPL13A"	0.04
"MYL6"	"TXN2"	0.048
"MYL6"	"SEC61A1"	0.105
"MYL6"	"VPS28"	0.027
"MYL6"	"TUBB"	0.048
"MYOG"	"SP1"	0.526
"MYOG"	"SRF"	0.618
"MYOG"	"TFAP4"	0.458
"MYOG"	"PRMT5"	0.366
"MYOG"	"NES"	0.346
"MYOG"	"CCDC28A"	NA
"MYT1"	"PLK1"	0.762
"MYT1"	"SIN3B"	0.762
"NDUFA3"	"NDUFB7"	1
"NDUFA3"	"NDUFB10"	1
"NDUFA3"	"NDUFV1"	0.992
"NDUFA3"	"UQCRC2"	0.78
"NDUFA3"	"COX5A"	0.851
"NDUFA3"	"UQCRQ"	0.854
"NDUFA3"	"FIS1"	0.409
"NDUFA3"	"NDUFB11"	1
"NDUFA3"	"NDUFS7"	0.807
"NDUFB7"	"NDUFB10"	1
"NDUFB7"	"NDUFV1"	0.992
"NDUFB7"	"PSMB4"	0.264
"NDUFB7"	"MRPS12"	0.376
"NDUFB7"	"SDHC"	0.585
"NDUFB7"	"UQCRC2"	0.78
"NDUFB7"	"CLPP"	0.243
"NDUFB7"	"COX7A2L"	0.698
"NDUFB7"	"COX5A"	0.851
"NDUFB7"	"ZNHIT1"	0.405
"NDUFB7"	"NUDC"	0.03
"NDUFB7"	"TIMM13"	0.346
"NDUFB7"	"UQCRQ"	0.854
"NDUFB7"	"FIS1"	0.409
"NDUFB7"	"CHCHD2"	0.48
"NDUFB7"	"NDUFB11"	1
"NDUFB7"	"MRPL17"	0.394
"NDUFB7"	"MRPS24"	0.377
"NDUFB7"	"RHOT2"	0.374
"NDUFB7"	"POLR2J2"	NA
"NDUFB7"	"NDUFS7"	0.807
"NDUFB10"	"NDUFV1"	0.992
"NDUFB10"	"PSMA7"	0.264
"NDUFB10"	"MRPS12"	0.376
"NDUFB10"	"SDHC"	0.585
"NDUFB10"	"UQCRC2"	0.78
"NDUFB10"	"CLPP"	0.243
"NDUFB10"	"NIPSNAP1"	0
"NDUFB10"	"COX7A2L"	0.698
"NDUFB10"	"ATP6V1F"	0.029
"NDUFB10"	"COX5A"	0.851
"NDUFB10"	"ZNHIT1"	0.405
"NDUFB10"	"TXN2"	0.397
"NDUFB10"	"TIMM13"	0.346
"NDUFB10"	"UQCRQ"	0.854
"NDUFB10"	"CHCHD2"	0.48
"NDUFB10"	"NDUFB11"	1
"NDUFB10"	"MRPL16"	0.377
"NDUFB10"	"MRPL17"	0.394
"NDUFB10"	"MRPS24"	0.377
"NDUFB10"	"RHOT2"	0.374
"NDUFB10"	"MRPL52"	0.393
"NDUFB10"	"CHCHD4"	0.404
"NDUFB10"	"NDUFS7"	0.807
"NDUFV1"	"PFDN1"	NA
"NDUFV1"	"PGK1"	0.329
"NDUFV1"	"PSMA4"	0.281
"NDUFV1"	"PSMA7"	0.281
"NDUFV1"	"PSMB4"	0.281
"NDUFV1"	"PSMC4"	0.4
"NDUFV1"	"RPL4"	0.244
"NDUFV1"	"RPL8"	0.25
"NDUFV1"	"RPL18"	0.25
"NDUFV1"	"RPL36AL"	NA
"NDUFV1"	"RPLP0"	0.313
"NDUFV1"	"MRPS12"	0.377
"NDUFV1"	"SDHC"	0.638
"NDUFV1"	"UGP2"	0.621
"NDUFV1"	"UQCRC2"	0.824
"NDUFV1"	"CLPP"	0.268
"NDUFV1"	"NIPSNAP1"	0
"NDUFV1"	"RPL14"	0.34
"NDUFV1"	"COX7A2L"	0.737
"NDUFV1"	"ATP6V1F"	0.033
"NDUFV1"	"COX5A"	0.882
"NDUFV1"	"CCS"	0.165
"NDUFV1"	"NUDC"	0.035
"NDUFV1"	"RPL35"	0.304
"NDUFV1"	"DNAJC9"	0
"NDUFV1"	"RPL13A"	0.293
"NDUFV1"	"HSPBP1"	0.21
"NDUFV1"	"TXN2"	0.411
"NDUFV1"	"TIMM13"	0.305
"NDUFV1"	"UQCRQ"	0.886
"NDUFV1"	"ANAPC2"	0.233
"NDUFV1"	"FIS1"	0.404
"NDUFV1"	"CHCHD2"	0.465
"NDUFV1"	"NDUFB11"	1
"NDUFV1"	"MRPL16"	0.369
"NDUFV1"	"MRPL17"	0.374
"NDUFV1"	"MRPS24"	0.369
"NDUFV1"	"ALKBH7"	0.4
"NDUFV1"	"RHOT2"	0.343
"NDUFV1"	"CHCHD4"	0.427
"NDUFV1"	"MRPL21"	0.374
"NDUFV1"	"POLR2J2"	NA
"NDUFV1"	"NDUFS7"	0.834
"NFATC4"	"PPP3CC"	0.445
"NFKB2"	"NFKBIB"	0.64
"NFKB2"	"RELB"	0.653
"NFKB2"	"RPL7"	0.391
"NFKB2"	"RPL11"	0.421
"NFKB2"	"RPL18"	0.425
"NFKB2"	"RPL30"	0.375
"NFKB2"	"RPLP0"	0.396
"NFKB2"	"RPLP2"	0.415
"NFKB2"	"SP1"	0.662
"NFKB2"	"USP2"	0.377
"NFKB2"	"TNIP1"	0.475
"NFKB2"	"MYBBP1A"	0.553
"NFKB2"	"TUBGCP2"	0.078
"NFKB2"	"GEMIN4"	0.253
"NFKB2"	"TUBB"	0.155
"NFKBIB"	"POLR2L"	0.59
"NFKBIB"	"RPL7"	0.404
"NFKBIB"	"RPL11"	0.338
"NFKBIB"	"RPL30"	0.395
"NFKBIB"	"RPLP0"	0.433
"NFKBIB"	"S100A8"	0.315
"NFKBIB"	"RIPK1"	0.371
"NFKBIB"	"CCDC28A"	NA
"NFKBIB"	"TUBB"	0.198
"NQO2"	"RELB"	0.244
"NQO2"	"DGCR6"	0
"NQO2"	"IL32"	0.258
"NONO"	"NPM1"	0.293
"NONO"	"P2RY11"	0.335
"NONO"	"PCBP1"	0.254
"NONO"	"PCBP2"	0.394
"NONO"	"PGK1"	0.286
"NONO"	"PLK1"	0.263
"NONO"	"POLR2L"	0.465
"NONO"	"PPIB"	0.172
"NONO"	"PSMA4"	0.207
"NONO"	"PSMA7"	0.207
"NONO"	"PSMB4"	0.207
"NONO"	"PSMC4"	0.268
"NONO"	"RELB"	0.667
"NONO"	"RPL4"	0.321
"NONO"	"RPL7"	0.312
"NONO"	"RPL8"	0.335
"NONO"	"RPL10"	0.418
"NONO"	"RPL11"	0.343
"NONO"	"RPL15"	0.335
"NONO"	"RPL30"	0.365
"NONO"	"RPL27A"	0.321
"NONO"	"RPL32"	0.335
"NONO"	"RPL37"	0.321
"NONO"	"RPLP0"	0.323
"NONO"	"RPLP2"	0.321
"NONO"	"RPN1"	0.207
"NONO"	"RPS2"	0.351
"NONO"	"RPS9"	0.364
"NONO"	"RPS23"	0.312
"NONO"	"RRM2"	0.288
"NONO"	"SET"	0.521
"NONO"	"SPI1"	0.506
"NONO"	"SURF4"	0.241
"NONO"	"TBCA"	0.077
"NONO"	"TPM2"	0.085
"NONO"	"RBM10"	NA
"NONO"	"STK24"	0.452
"NONO"	"PIAS1"	0.431
"NONO"	"KHSRP"	0.443
"NONO"	"HDAC3"	0.559
"NONO"	"RPL14"	0.306
"NONO"	"ZBED1"	0.688
"NONO"	"MTA2"	0.333
"NONO"	"ARPC1B"	0.33
"NONO"	"MYBBP1A"	0.637
"NONO"	"NUDC"	0.023
"NONO"	"WDR6"	0.358
"NONO"	"RPL35"	0.326
"NONO"	"EXOSC7"	0.388
"NONO"	"PSME4"	0.328
"NONO"	"SIN3B"	0.413
"NONO"	"USP22"	0.308
"NONO"	"RPL13A"	0.481
"NONO"	"ANAPC2"	0.227
"NONO"	"CPSF1"	0.288
"NONO"	"SEC61A1"	0.015
"NONO"	"GEMIN4"	0.127
"NONO"	"EXOSC3"	0.396
"NONO"	"LSM7"	0.311
"NONO"	"UBE2R2"	0.224
"NONO"	"MRPL16"	0.237
"NONO"	"ARHGAP17"	0.239
"NONO"	"PPAN"	0.064
"NONO"	"EXOSC5"	0.434
"NONO"	"XAB2"	0.406
"NONO"	"THOC2"	0.156
"NONO"	"LSM2"	0.311
"NONO"	"PDCL3"	0.332
"NONO"	"GEMIN7"	0.189
"NONO"	"FTSJ3"	0.197
"NONO"	"TUBB"	0.229
"NONO"	"POLR2J2"	NA
"NONO"	"TSEN54"	0.159
"NPY"	"CXCR4"	0.492
"NPY"	"RGS14"	0.507
"NPY"	"NPW"	0.516
"NPM1"	"NUMA1"	0.501
"NPM1"	"P2RY11"	0.254
"NPM1"	"PCBP1"	0.227
"NPM1"	"PCBP2"	0.272
"NPM1"	"PLK1"	0.642
"NPM1"	"PLP2"	0.257
"NPM1"	"PSMA4"	0.176
"NPM1"	"PSMA7"	0.176
"NPM1"	"PSMB4"	0.176
"NPM1"	"PSMC4"	0.352
"NPM1"	"RPL4"	0.375
"NPM1"	"RPL7"	0.545
"NPM1"	"RPL8"	0.382
"NPM1"	"RPL10"	0.598
"NPM1"	"RPL11"	0.62
"NPM1"	"RPL15"	0.382
"NPM1"	"RPL18"	0.382
"NPM1"	"RPL30"	0.38
"NPM1"	"RPL27A"	0.375
"NPM1"	"RPL32"	0.382
"NPM1"	"RPL36AL"	NA
"NPM1"	"RPL37"	0.375
"NPM1"	"RPL37A"	0.375
"NPM1"	"RPL41"	0.382
"NPM1"	"RPLP0"	0.54
"NPM1"	"RPLP2"	0.375
"NPM1"	"RPS2"	0.54
"NPM1"	"RPS9"	0.577
"NPM1"	"RPS23"	0.505
"NPM1"	"SET"	0.482
"NPM1"	"DYRK2"	0.305
"NPM1"	"NIPSNAP1"	0
"NPM1"	"PIAS1"	0.368
"NPM1"	"HDAC3"	0.613
"NPM1"	"SQSTM1"	0.562
"NPM1"	"RPL14"	0.536
"NPM1"	"MTA2"	0.458
"NPM1"	"ARPC5"	0.407
"NPM1"	"NPM3"	1
"NPM1"	"PRMT5"	0.478
"NPM1"	"MYBBP1A"	0.422
"NPM1"	"NUDC"	0.142
"NPM1"	"RPL35"	0.492
"NPM1"	"PDAP1"	0.337
"NPM1"	"EXOSC7"	0.457
"NPM1"	"NUP210"	0.239
"NPM1"	"DNAJC9"	0.113
"NPM1"	"RPL13A"	0.507
"NPM1"	"PADI4"	0.431
"NPM1"	"CPSF1"	0.336
"NPM1"	"GEMIN4"	0.42
"NPM1"	"EXOSC3"	0.501
"NPM1"	"CTNNBL1"	0.252
"NPM1"	"PPAN"	0.954
"NPM1"	"THOC2"	0.352
"NPM1"	"LSM2"	0.215
"NPM1"	"CENPH"	0.267
"NPM1"	"KCTD17"	0.333
"NPM1"	"OSBPL1A"	0.224
"NPM1"	"FTSJ3"	0.348
"NPM1"	"MRPL52"	0.338
"NPM1"	"CHCHD4"	0.269
"NPM1"	"TUBB"	0.44
"P2RY11"	"PCBP1"	0.065
"P2RY11"	"PCBP2"	0.197
"P2RY11"	"PFDN2"	0.131
"P2RY11"	"PLK1"	0.195
"P2RY11"	"POLR2L"	0.223
"P2RY11"	"PSMA4"	0.061
"P2RY11"	"PSMA7"	0.061
"P2RY11"	"PSMC4"	0.095
"P2RY11"	"RANGAP1"	0.178
"P2RY11"	"RPL4"	0.097
"P2RY11"	"RPL7"	0.086
"P2RY11"	"RPL10"	0.134
"P2RY11"	"RPL11"	0.207
"P2RY11"	"RPL15"	0.095
"P2RY11"	"RPL18"	0.095
"P2RY11"	"RPL30"	0.22
"P2RY11"	"RPL27A"	0.097
"P2RY11"	"RPL32"	0.095
"P2RY11"	"RPL37"	0.097
"P2RY11"	"RPLP0"	0.198
"P2RY11"	"RPLP2"	0.097
"P2RY11"	"RPN1"	0.068
"P2RY11"	"RPS2"	0.153
"P2RY11"	"RPS9"	0.131
"P2RY11"	"RPS23"	0.09
"P2RY11"	"RRM2"	0.119
"P2RY11"	"SH3GL1"	0.408
"P2RY11"	"TBCA"	0.079
"P2RY11"	"HIST1H2AC"	0.146
"P2RY11"	"RPL14"	0.088
"P2RY11"	"POM121"	0
"P2RY11"	"PRMT5"	0.211
"P2RY11"	"MYBBP1A"	0.327
"P2RY11"	"TUBGCP2"	0.063
"P2RY11"	"HARS2"	0.057
"P2RY11"	"RPL13A"	0.269
"P2RY11"	"KPNA6"	0
"P2RY11"	"GSPT2"	0.104
"P2RY11"	"TIMM13"	0.039
"P2RY11"	"ANAPC2"	0.17
"P2RY11"	"CPSF1"	0.053
"P2RY11"	"PYCR2"	0.28
"P2RY11"	"EXOSC3"	0.131
"P2RY11"	"DPH5"	0.174
"P2RY11"	"PAF1"	0.194
"P2RY11"	"KLHDC4"	NA
"P2RY11"	"CTNNBL1"	0.13
"P2RY11"	"PRMT8"	0.177
"P2RY11"	"EXOSC5"	0.228
"P2RY11"	"XAB2"	0.223
"P2RY11"	"LSM2"	0.1
"P2RY11"	"MRPL17"	0.048
"P2RY11"	"CHTF18"	0.404
"P2RY11"	"MUS81"	0.353
"P2RY11"	"ZNF598"	0.101
"P2RY11"	"FTSJ3"	0.046
"P2RY11"	"TRAPPC5"	0.039
"P2RY11"	"TUBB"	0.215
"P2RY11"	"POLR2J2"	NA
"PAM"	"TSC2"	0.242
"PCBP1"	"PCBP2"	0.75
"PCBP1"	"PGK1"	0.214
"PCBP1"	"PLK1"	0.17
"PCBP1"	"POLR2L"	0.577
"PCBP1"	"PPIB"	0.296
"PCBP1"	"PSMA4"	0.299
"PCBP1"	"PSMA7"	0.299
"PCBP1"	"PSMB4"	0.299
"PCBP1"	"PSMC4"	0.346
"PCBP1"	"RAB5C"	0.056
"PCBP1"	"RPL4"	0.44
"PCBP1"	"RPL7"	0.436
"PCBP1"	"RPL8"	0.438
"PCBP1"	"RPL10"	0.378
"PCBP1"	"RPL11"	0.282
"PCBP1"	"RPL15"	0.438
"PCBP1"	"RPL18"	0.438
"PCBP1"	"RPL30"	0.515
"PCBP1"	"RPL27A"	0.44
"PCBP1"	"RPL32"	0.438
"PCBP1"	"RPL36AL"	NA
"PCBP1"	"RPL37"	0.44
"PCBP1"	"RPLP0"	0.366
"PCBP1"	"RPLP2"	0.44
"PCBP1"	"RPN1"	0.358
"PCBP1"	"RPS2"	0.452
"PCBP1"	"RPS9"	0.421
"PCBP1"	"RPS23"	0.388
"PCBP1"	"RRM2"	0.291
"PCBP1"	"SET"	0.431
"PCBP1"	"SH3GL1"	0.093
"PCBP1"	"SP1"	0.492
"PCBP1"	"STAT3"	0.212
"PCBP1"	"SURF4"	0.069
"PCBP1"	"TBCA"	0.094
"PCBP1"	"UGP2"	0.275
"PCBP1"	"UQCRC2"	0.313
"PCBP1"	"USP5"	0.264
"PCBP1"	"SF3A2"	0.766
"PCBP1"	"CLPP"	0.276
"PCBP1"	"RBM10"	NA
"PCBP1"	"STK24"	0.218
"PCBP1"	"BAZ1B"	0.384
"PCBP1"	"RPL14"	0.422
"PCBP1"	"ZBED1"	0.715
"PCBP1"	"MTA2"	0.331
"PCBP1"	"ATP6V1F"	0.035
"PCBP1"	"COX5A"	0.372
"PCBP1"	"ARPC5"	0.091
"PCBP1"	"ARPC1B"	0.067
"PCBP1"	"PRMT5"	0.276
"PCBP1"	"MYBBP1A"	0.352
"PCBP1"	"POLD3"	0.393
"PCBP1"	"NUDC"	0.037
"PCBP1"	"TUBGCP2"	0.082
"PCBP1"	"WDR6"	0.161
"PCBP1"	"RPL35"	0.454
"PCBP1"	"DHX30"	0.035
"PCBP1"	"EXOSC7"	0.54
"PCBP1"	"PSME4"	0.402
"PCBP1"	"SIN3B"	0.414
"PCBP1"	"USP22"	0.342
"PCBP1"	"HARS2"	0.416
"PCBP1"	"RPL13A"	0.391
"PCBP1"	"HSPBP1"	0.211
"PCBP1"	"GSPT2"	0.485
"PCBP1"	"TIMM13"	0.044
"PCBP1"	"ANAPC2"	0.171
"PCBP1"	"CPSF1"	0.632
"PCBP1"	"PYCR2"	0.234
"PCBP1"	"EXOSC3"	0.509
"PCBP1"	"VPS28"	0.347
"PCBP1"	"ISYNA1"	0.197
"PCBP1"	"LSM7"	0.662
"PCBP1"	"PCBP3"	0.915
"PCBP1"	"PAF1"	0.432
"PCBP1"	"ARHGAP17"	0.082
"PCBP1"	"PPAN"	0.076
"PCBP1"	"EXOSC5"	0.575
"PCBP1"	"XAB2"	0.705
"PCBP1"	"PLSCR3"	0.074
"PCBP1"	"THOC2"	0.413
"PCBP1"	"LSM2"	0.662
"PCBP1"	"CHTF18"	0.361
"PCBP1"	"PDCL3"	0.19
"PCBP1"	"MUS81"	0.35
"PCBP1"	"REEP4"	0.058
"PCBP1"	"ZNF598"	0.293
"PCBP1"	"FTSJ3"	0.462
"PCBP1"	"TRAPPC5"	0.045
"PCBP1"	"TUBB"	0.111
"PCBP1"	"TSEN54"	0.486
"PCBP2"	"POLR2L"	0.538
"PCBP2"	"PPIB"	0.396
"PCBP2"	"PSMA4"	0.444
"PCBP2"	"PSMA7"	0.444
"PCBP2"	"PSMC4"	0.375
"PCBP2"	"RPL4"	0.432
"PCBP2"	"RPL7"	0.431
"PCBP2"	"RPL8"	0.432
"PCBP2"	"RPL10"	0.422
"PCBP2"	"RPL11"	0.377
"PCBP2"	"RPL15"	0.432
"PCBP2"	"RPL30"	0.559
"PCBP2"	"RPL27A"	0.432
"PCBP2"	"RPL32"	0.432
"PCBP2"	"RPL37A"	0.432
"PCBP2"	"RPLP0"	0.39
"PCBP2"	"RPLP2"	0.432
"PCBP2"	"RPN1"	0.286
"PCBP2"	"RPS2"	0.447
"PCBP2"	"RPS9"	0.423
"PCBP2"	"RRM2"	0.284
"PCBP2"	"SH3GL1"	0.156
"PCBP2"	"SF3A2"	0.567
"PCBP2"	"KHSRP"	0.566
"PCBP2"	"BAZ1B"	0.387
"PCBP2"	"RPL14"	0.422
"PCBP2"	"MTA1"	0.418
"PCBP2"	"MTA2"	0.331
"PCBP2"	"PRMT5"	0.325
"PCBP2"	"MYBBP1A"	0.405
"PCBP2"	"TUBGCP2"	0.066
"PCBP2"	"RPL35"	0.442
"PCBP2"	"SIN3B"	0.376
"PCBP2"	"HARS2"	0.311
"PCBP2"	"RPL13A"	0.442
"PCBP2"	"GSPT2"	0.456
"PCBP2"	"TIMM13"	0.074
"PCBP2"	"ANAPC2"	0.3
"PCBP2"	"CPSF1"	0.491
"PCBP2"	"GEMIN4"	0.31
"PCBP2"	"EXOSC3"	0.538
"PCBP2"	"PPAN"	0.076
"PCBP2"	"EXOSC5"	0.623
"PCBP2"	"XAB2"	0.55
"PCBP2"	"THOC2"	0.441
"PCBP2"	"LSM2"	0.543
"PCBP2"	"MUS81"	0.413
"PCBP2"	"ZNF598"	0.261
"PCBP2"	"FTSJ3"	0.31
"PCBP2"	"TSEN54"	0.301
"PCNT"	"PLK1"	0.578
"PCNT"	"MTA2"	0.35
"PCNT"	"TUBGCP2"	0.686
"PCNT"	"DYNC1LI1"	0.656
"PEPD"	"PPIB"	0.309
"PEPD"	"PSMA4"	0.39
"PEPD"	"PSMC4"	0.457
"PEPD"	"RPLP0"	0.417
"PEPD"	"RPS9"	0.417
"PEPD"	"GSPT2"	0.417
"PEPD"	"TIMM13"	0.067
"PEPD"	"ARHGAP17"	0.077
"PEPD"	"CNDP2"	0.296
"PF4"	"SPARC"	0.433
"PF4"	"TMSB4X"	0.55
"PF4"	"VEGFB"	0.583
"PF4"	"VWF"	0.382
"PFDN1"	"PFDN2"	NA
"PFDN1"	"PSMA4"	NA
"PFDN1"	"RPL4"	NA
"PFDN1"	"RPL7"	NA
"PFDN1"	"RPL11"	NA
"PFDN1"	"RPL15"	NA
"PFDN1"	"RPL18"	NA
"PFDN1"	"RPL27A"	NA
"PFDN1"	"RPL32"	NA
"PFDN1"	"RPL36AL"	NA
"PFDN1"	"RPL37"	NA
"PFDN1"	"RPLP0"	NA
"PFDN1"	"RPLP2"	NA
"PFDN1"	"RPS23"	NA
"PFDN1"	"SH3GL1"	NA
"PFDN1"	"RPL14"	NA
"PFDN1"	"NUBP2"	NA
"PFDN1"	"PRMT5"	NA
"PFDN1"	"RPL35"	NA
"PFDN1"	"TIMM13"	NA
"PFDN1"	"GIT1"	NA
"PFDN1"	"LSM2"	NA
"PFDN1"	"MRPS24"	NA
"PFDN1"	"CHCHD4"	NA
"PFDN1"	"TUBB2B"	NA
"PFDN2"	"PGK1"	0.069
"PFDN2"	"POLR2L"	0.114
"PFDN2"	"PSMA4"	0.068
"PFDN2"	"PSMA7"	0.068
"PFDN2"	"PSMB4"	0.068
"PFDN2"	"PSMC4"	0.22
"PFDN2"	"RPL4"	0.084
"PFDN2"	"RPL11"	0.164
"PFDN2"	"RPLP2"	0.084
"PFDN2"	"RPS9"	0.2
"PFDN2"	"TBCA"	1
"PFDN2"	"ZNHIT1"	0.406
"PFDN2"	"RPL35"	0.133
"PFDN2"	"GSPT2"	0.163
"PFDN2"	"TIMM13"	0.213
"PFDN2"	"PAF1"	0.251
"PFDN2"	"PPAN"	0.388
"PFDN2"	"TUBB"	0.186
"PFDN2"	"TUBB2B"	0.329
"PGK1"	"PPIB"	0.251
"PGK1"	"PSMA4"	0.295
"PGK1"	"PSMA7"	0.295
"PGK1"	"PSMB4"	0.295
"PGK1"	"PSMC4"	0.264
"PGK1"	"RAB5C"	0.111
"PGK1"	"RPL4"	0.317
"PGK1"	"RPL7"	0.298
"PGK1"	"RPL8"	0.329
"PGK1"	"RPL10"	0.357
"PGK1"	"RPL11"	0.317
"PGK1"	"RPL15"	0.329
"PGK1"	"RPL30"	0.331
"PGK1"	"RPL27A"	0.317
"PGK1"	"RPL32"	0.329
"PGK1"	"RPL36AL"	NA
"PGK1"	"RPLP0"	0.35
"PGK1"	"RPLP2"	0.317
"PGK1"	"RPN1"	0.272
"PGK1"	"RPS2"	0.315
"PGK1"	"RPS9"	0.323
"PGK1"	"RPS23"	0.319
"PGK1"	"UGP2"	0.369
"PGK1"	"UQCRC2"	0.397
"PGK1"	"RPL14"	0.3
"PGK1"	"COX5A"	0.728
"PGK1"	"ENTPD4"	0.297
"PGK1"	"NUDC"	0.211
"PGK1"	"RPL35"	0.314
"PGK1"	"HARS2"	0.292
"PGK1"	"RPL13A"	0.361
"PGK1"	"PYCR2"	0.361
"PGK1"	"MRPL16"	0.257
"PGK1"	"PPAN"	0.07
"PGK1"	"SH3GLB2"	NA
"PGK1"	"DDA1"	0.314
"PGK1"	"TRAPPC5"	0.039
"PGK1"	"TUBB"	0.133
"PGK1"	"POLR2J2"	NA
"PGK1"	"TUBB2B"	0.218
"PHF1"	"TFCP2"	0.479
"PITX1"	"ZBTB32"	0
"PLAUR"	"PLP2"	0.456
"PLAUR"	"TBCA"	0.098
"PLAUR"	"VTN"	0.58
"PLCB2"	"PLCB3"	0.772
"PLCB2"	"SLC9A3R2"	0.101
"PLCB2"	"PIP5K1C"	0.299
"PLCB2"	"PROK2"	0.317
"PLCB3"	"PRKCG"	0.348
"PLCB3"	"SLC9A3R2"	0.101
"PLCB3"	"PIP5K1C"	0.264
"PLCB3"	"PROK2"	0.391
"PLK1"	"POLR2L"	0.307
"PLK1"	"PPIB"	0.215
"PLK1"	"PSMA4"	0.276
"PLK1"	"PSMA7"	0.276
"PLK1"	"PSMB4"	0.276
"PLK1"	"PSMC4"	0.334
"PLK1"	"RANGAP1"	0.227
"PLK1"	"RPL4"	0.319
"PLK1"	"RPL18"	0.322
"PLK1"	"RPLP2"	0.319
"PLK1"	"RPN1"	0.237
"PLK1"	"RPS9"	0.42
"PLK1"	"RRM2"	0.423
"PLK1"	"SNCB"	0.185
"PLK1"	"TSC2"	0.609
"PLK1"	"HIST1H2AC"	0.309
"PLK1"	"HDAC3"	0.65
"PLK1"	"PKMYT1"	0.619
"PLK1"	"ZBED1"	0.751
"PLK1"	"MTA2"	0.361
"PLK1"	"PRMT5"	0.524
"PLK1"	"TACC3"	0.507
"PLK1"	"MYBBP1A"	0.473
"PLK1"	"POLD3"	0.401
"PLK1"	"NUDC"	0.097
"PLK1"	"TUBGCP2"	0.399
"PLK1"	"PSME4"	0.37
"PLK1"	"KPNA6"	0.761
"PLK1"	"TIMM13"	0.232
"PLK1"	"ANAPC2"	0.315
"PLK1"	"GEMIN4"	0.217
"PLK1"	"DYNC1LI1"	0.482
"PLK1"	"CALML5"	0.366
"PLK1"	"PPAN"	0.548
"PLK1"	"EXOSC5"	0.317
"PLK1"	"XAB2"	0.245
"PLK1"	"CHTF18"	0.551
"PLK1"	"CENPH"	0.157
"PLK1"	"MUS81"	0.457
"PLK1"	"BRSK1"	0.554
"PLK1"	"CNTROB"	0.372
"PLK1"	"TUBB"	0.557
"PLK1"	"HIST1H2AA"	0.729
"PLP2"	"POR"	0.316
"PLP2"	"TBXAS1"	0.04
"PLP2"	"SEC61A1"	0.27
"PLP2"	"TUBB"	0.234
"POLR2L"	"POR"	0.309
"POLR2L"	"PPIB"	0.206
"POLR2L"	"PSMA4"	0.292
"POLR2L"	"PSMA7"	0.292
"POLR2L"	"PSMB4"	0.292
"POLR2L"	"PSMC4"	0.433
"POLR2L"	"RPL4"	0.463
"POLR2L"	"RPL7"	0.475
"POLR2L"	"RPL10"	0.494
"POLR2L"	"RPL11"	0.414
"POLR2L"	"RPL15"	0.465
"POLR2L"	"RPL30"	0.442
"POLR2L"	"RPL27A"	0.463
"POLR2L"	"RPL32"	0.465
"POLR2L"	"RPL36AL"	NA
"POLR2L"	"RPL37"	0.463
"POLR2L"	"RPL37A"	0.463
"POLR2L"	"RPLP0"	0.461
"POLR2L"	"RPLP2"	0.463
"POLR2L"	"MRPS12"	0.437
"POLR2L"	"RPN1"	0.365
"POLR2L"	"RPS2"	0.49
"POLR2L"	"RPS9"	0.489
"POLR2L"	"RPS23"	0.441
"POLR2L"	"RRM2"	0.361
"POLR2L"	"SMARCD3"	0.531
"POLR2L"	"TBCA"	0.094
"POLR2L"	"SF3A2"	0.583
"POLR2L"	"HIST1H2AC"	0.133
"POLR2L"	"RPL14"	0.469
"POLR2L"	"ATP6V1F"	0.15
"POLR2L"	"ENTPD4"	0.286
"POLR2L"	"ARPC5"	0.201
"POLR2L"	"ARPC1B"	0.204
"POLR2L"	"PRMT5"	0.401
"POLR2L"	"MYBBP1A"	0.563
"POLR2L"	"NUDC"	0.052
"POLR2L"	"RPL35"	0.479
